name,club,category,time
Thomas Nelson,Wharfedale Harriers,M,00:07:21
Jack Dalton,,M,00:07:37
Joshua Newbold,Wharfedale Harriers,M,00:07:38
Jacob Aubrey,Helm Hill Runners,M,00:07:44
Lucy Haines,Ilkley Harriers,F,00:08:10
Ellie Lambert,Wharfedale Harriers,F,00:08:16
Luke Bowen,Ambleside AC,M,00:08:22
Josiah Cooke,,M,00:08:29
Harry Shelborne,Penistone Footpath Runners,M,00:08:40
Katherine Lawson,Helm Hill Runners,F,00:08:41
Imogen Burrow,Helm Hill Runners,F,00:08:42
Thomas Wales,,M,00:08:55
George Muir,Wharfedale Harriers,M,00:09:05
Mia Senior,Helm Hill Runners,F,00:09:29
Lizzie Joynson,Wharfedale Harriers,F,00:09:30
Jake Shuttleworth,Ambleside AC,M,00:10:08
Kerry Regan,,F,00:10:19
Georgia Stevens,Helm Hill Runners,F,00:10:24
Emily Sugden,Hallamshire Harriers,F,00:11:50
Daniel Smith,,M,00:12:02
Hannah Durkin,Ambleside AC,F,00:13:09
Venetia Maur,,F,00:13:12
Stephanie Hughes,,F,00:16:04
Chasea Hogg,,F,00:17:40
