name,club,category,time
Seth Waterman,Holmfirth Harriers,,00:08:54
Chris Richards,Helm Hill,,00:09:20
Oliver Dawson,CFR,,00:09:32
Elizabeth Greenwood,Blackburn,,00:09:43
Nathan Townsend,Horwich RMI,,00:09:57
Harry Prady,U/A,,00:10:02
Lloyd Davies,Wharfedale Harriers,,00:10:10
Phoebe Howe,Horwich RMI,,00:10:19
Cameron Critchley,Horwich RMI,,00:10:28
Elllie Lambert,Wharfedale Harriers,,00:10:28
Callum Ross,Hyndburn AC,,00:10:36
Tiarnon Crorken,Pendle AC,,00:10:48
Mary OReilly,Helm Hill,,00:10:54
Jack Crummet,Todmorden Harriers,,00:10:56
Matt Sweeney,Bowland,,00:11:01
Will Townsend,Horwich RMI,,00:11:02
Joseph Horne,Keswick,,00:11:10
Max Haworth,Rossendale Harriers,,00:11:16
Thomas Marchant,Pendle AC,,00:11:24
Heidi Murray,Helm Hill,,00:11:28
Polly Pearse,Blackburn,,00:11:29
Rebecca Buchanan,CFR,,00:11:38
Joseph Atkinson,CFR,,00:11:40
Cerys Atkinson,CFR,,00:12:13
Eleanor Solomon,Rossendale,,00:12:14
Olivia Sykes,Holmfirth Harriers,,00:12:27
William Purvis,U/A,,00:12:34
Mark Donovan,Keswick AC,,00:13:27
