name,club,category,time
Rhys Findlay-Robinson,Dark Peak,M,01:12:48
Bredon Taylor,Rossendale Harriers Athletic Club,M,01:15:29
Steve Birkenshaw,Borrowdale Athletic Club,MV40,01:15:44
Todd Oates,Lakeland O Club,M,01:17:14
Tim Ellis,ECRC,M,01:17:40
Jon Deagan,Ambleside,MV40,01:19:31
Mark Chippendale,Bowland Fell Runners,MV40,01:19:39
Richard McGrath,Ellenborough AC,M,01:19:43
Harry Stainton,Glaxo Hoad Hill Harriers,M,01:19:47
Lizzie Adams,Hallamshire,L,01:20:23
Paul Faulkner,Carnethy,M,01:21:13
John McGrath,Ambleside,MV40,01:22:10
Mike Robinson,Dark Peak,MV40,01:22:31
Gavin Pattinson,Ellenborough AC,M,01:22:40
Andrew Schofield,Borrowdale Athletic Club,MV40,01:22:52
Richard Mellon,Bowland Fell Runners,M,01:23:02
Chris Robinson,,M,01:23:35
Russell Owen,Eryri,MV50,01:24:13
Howard Seal,Cumberland Fell Runners,M,01:24:19
Mark McGoldrick,Wharfedale Harriers,M,01:24:28
Gary Thorpe,Ambleside,MV40,01:24:36
Richard Hunt,Dark Peak,M,01:25:39
Matt Beresford,Kendal,MV40,01:25:47
Gary Parker,Calder Valley Fell Runners,MV40,01:25:53
Leigh Warburton,Bowland Fell Runners,MV50,01:25:59
Steve Freeman,Ambleside,MV40,01:26:04
Sam Ware,Eden Runners,M,01:26:16
Chris Reade,Bowland Fell Runners,MV40,01:26:18
Harry Dalby,,M,01:26:26
Peter Crompton,Cumberland Fell Runners,MV50,01:26:51
Richard Watson,Black Combe Runners,M,01:27:02
Scott Keough,Ellenborough AC,M,01:27:12
Andy Thompson,Eden Runners,M,01:28:24
Malc Hetherington,FRA,MV40,01:29:09
Jackie Winn,Ellenborough AC,MV50,01:29:33
Kevin Hagley,SWRR,MV40,01:29:34
Andrew Turner,Ellenborough AC,M,01:30:03
Dave Banks,Kendal,MV40,01:30:05
Paul Barnes,Keswick,MV40,01:30:15
