name,club,category,time
Mark Williams,F1 Runners,,49:38
Jez Brown,Buckley Runners,,50:09
Trefor Morton,Eryri Harriers,,50:51
Martin Cliffe,Eryri Harriers,,50:56
Adair Broughton,Helsby,,53:55
Neil Parry,CRR,,54:39
Jason Phillips,U/A,,55:21
Llifon Ffoulkes,Eryri Harriers,,57:09
Andrea Rowlands,Eryri Harriers,,57:50
Jamie Wright,Deeside,,58:15
Vic Belshaw,Denbigh,,58:54
Jayne Joy,Helsby,,59:30
Graham Davies,Mysteruns,,62:14
Brian Davey,Southport Waterloo,,62:35
Martin Cortvriend,Denbigh,,63:22
Huw Lewis,Buckley Runners,,63:40
Ruth Metcalfe,Eryri Harriers,,64:38
Neil Hindle,FRA,,64:44
Pete Roberts,Buckley Runners,,65:15
Joseph Cooper,U/A,,65:47
Richard Bourne,U/A,,65:48
Joanne Moore,Eryri Harriers,,66:10
Peter Leighton,Horwich,,67:04
John Morris,Buckley Runners,,68:18
Matt Wells,U/A,,68:38
Phil Gillard,Helsby,,68:54
Tony Benton,Denbigh,,69:15
Steve Bajic,Telford Harriers,,69:40
Peter Close,U/A,,70:00
Richard Davies,U/A,,72:10
David Owen,Prestatyn,,72:41
Nigel Rowlands,CRR,,73:51
Willem Van Prooijen,CRR,,73:51
Charles Ashley,Wrexham AAC,,74:28
Linda Edmondson,Wrekin,,75:30
Robert Webster,Tattenhall Runners,,76:44
Victoria Whitehead,Denbigh,,78:21
Philip Jones,Prestatyn,,78:43
Jenny Ewels,CRR,,80:12
Ruari Benton,Denbigh,,80:54
William Loveland Heath,U/A,,84:08
Gillian Csizmadia,Wrexham AR,,87:54
