name,club,category,time
Jon Slate,Hallamshire H,,00:51:19
Steve Storey,Dark Peak FR,M50,00:51:21
Andrew Carruthers,Halesowen AC,M40,00:52:07
Richard Wheeler,Valley Hill R,M40,00:53:51
Mark Law,Penistone FR,M40,00:53:57
Zanthe Wray,Dark Peak FR,L,00:54:31
Peter Morton,Unattahced,M40,00:54:37
George Cook,Unattahced,,00:54:37
Mike Levery,Sheffield RC,M50,00:54:44
George Yates,Dark Peak FR,,00:54:59
Kevin Holmes,Unattahced,M40,00:55:30
Alec Reece,Unattahced,,00:56:01
Paul Steptoe,Unattahced,,00:56:09
Steve Frith,Penistone FR,M50,00:56:13
Andrew Chalwley,Kingstone R,M40,00:56:30
Mick Cochrane,Dark Peak FR,M6,00:56:52
Richard Bory,Valley Hill R,M50,00:57:38
Martin Booth,Penistone FR,M40,00:59:34
JP Stansfield,Unattahced,,00:59:34
John Spencer,Rotherham H,M40,01:00:11
Ben Heller,Steel City S,M40,01:00:39
Gareth Irvine,Hallamshire H,,01:00:55
Andy Rainforth,Unattahced,M40,01:01:05
Robin Clough,Barnsley H,M40,01:01:16
Anthony Horsfall,Handsworth RH,M40,01:01:37
Chris Horsfall,Handsworth RH,M50,01:01:59
Michael Nunn,Kimberworth S,M6,01:02:46
Steven Dewick,Stilton S,M40,01:02:59
Lewis Ashton,Dark Peak FR,M40,01:03:10
Mark Smales,Barnsley AC,M50,01:03:14
Pat Goodall,Totley AC,L50,01:03:26
Eric Feek,Royal Mail RC,M40,01:04:03
Geoffrey Dimelow,Penistone FR,M50,01:04:17
Robert Innes,Penistone FR,M50,01:04:23
Andrew Brankin,Kingstone R,M40,01:05:14
Malcolm Coles,Valley S,M6,01:05:54
Chris Reece,Unattahced,M50,01:06:53
Tracy Kemp,Penistone FR,L,01:06:59
Barbara Haigh,Penistone FR,L60,01:07:38
Susan Charlesworth,Penistone FR,L40,01:09:41
Alan Ashforth,Handsworth RH,M60,01:09:55
Garry Kennedy,Handsworth RH,M50,01:09:55
David Arundale,Dark Peak FR,M50,01:10:42
Jeremy Brayshaw,Totley AC,M60,01:11:00
Beverley Sutton,Valley Hill R,L40,01:11:33
Julie Moxon,Penistone FR,L40,01:11:41
Jane Cockerton,Penistone FR,L40,01:11:49
Paul Hetherington,Valley Hill R,M50,01:12:37
Mike Arundale,Dark Peak FR,M50,01:13:00
Roger Lewis,Unattahced,,01:13:20
Carlo Ann Vincent,Unattahced,L40,01:13:48
Peter Duthe,Unattahced,M50,01:14:04
Brian Greaves,Penistone FR,M50,01:15:02
Janice Nisbet,Unattahced,L50,01:15:48
Susan Higham,Penistone FR,L60,01:17:23
Thomas Evans,Unattahced,,01:19:53
Dacia Hearne,Unattahced,L50,01:20:52
Jane Brankin,Kingstone R,L40,01:45:13
Lindsay Aitkenhead,Unattahced,L50,01:53:47
