name,club,category,time
Ricky LIGHTFOOT,Ellenborough R.C.,M,00:37:46
Martin MIKKELSEN-BARRON,Borrowdale Fell Runners,M,00:40:18
Chris NEWMAN,Wharfedale,M,00:40:27
Paul CORNFORTH,Borrowdale Fell Runners,MV 45,00:41:45
Richard MCGRATH,Ellenborough R.C.,M,00:42:55
Chris KNOWLES,Cumberland Fell Runners,MV 45,00:43:18
Daniel BARTON,Keswick A.C.,M,00:43:27
Anthony LABRAM,Eden Runners,MV 40,00:43:44
Nick OGDEN,Keswick A.C.,MV 40,00:43:56
Gavin PATTISON,Ellenborough R.C.,M,00:44:11
Dennis MCDONALD,Cosmic Hill Bashers,MV 45,00:45:34
Gavin BLAND,Borrowdale Fell Runners,M,00:45:35
Craig SMITH,Keswick A.C.,MV 40,00:45:53
Chris HARLING,,M,00:46:26
Nick RAY,Ellenborough R.C.,M,00:46:57
Joe BLACKETT,Dark Peak F.R.,MV 45,00:47:53
Haydn KEITH,,M,00:47:59
Paul STAFFORD,,M,00:48:23
Quentin MERRITT,Keswick A.C.,MV 45,00:49:07
Andrew BRADLEY,Cumberland Fell Runners,MV 45,00:49:26
Samuel WARE,Eden Runners,M,00:49:49
Philip PEARSON,,MV 50,00:50:29
Jim DOWNIE,Keswick A.C.,MV 60,00:50:50
Robin GILLESPIE,Eden Runners,MV 40,00:51:05
Russell CANNON,Helm Hill Runners,MV 45,00:52:05
Neil ELSENDER,Keswick A.C.,MV 45,00:52:11
Kate COOPER,Cumberland Fell Runners,L,00:52:23
Mike BEECHEY,Keswick A.C.,MV 40,00:52:38
Jo GILLYON,Keswick A.C.,L,00:52:50
Andy NEWISS,,MV 40,00:53:27
Tim MILLER,Ambleside A.C.,MV 45,00:53:27
Rick COOPER,Keswick A.C.,MV 45,00:54:25
Stephen BAKER,Helm Hill Runners,M,00:54:32
Mike HIND,Borrowdale Fell Runners,MV 55,00:54:32
Anne WILSON,Eden Runners,L,00:55:27
Darren PARKER,,MV 40,00:55:56
Hayley HODGSON,Keswick A.C.,LV 40,00:58:46
David GILL,Denby Dale Traveller,MV 50,00:58:48
Siobhan BREWER,Borrowdale Fell Runners,L,00:59:54
David HINDMARCH,,MV 45,00:59:54
Kim CLARK,Keswick A.C.,LV 50,01:01:30
Chris KNOX,Keswick A.C.,MV 55,01:01:49
Philip HAWLEY,Cumberland Fell Runners,MV 55,01:01:56
Chris CLARK,Keswick A.C.,MV 60,01:02:21
Maureen BRIDGE,Keswick A.C.,LV 60,01:05:44
Gill DOUGLES,Eden Runners,LV 45,01:09:26
Margaret HAWLEY,Cumberland A.C.,LV 50,01:10:25
Rachel MELLOR,,L,01:11:34
Gerrard MESCHINO,,MV 55,01:13:25
Carolyn MESCHINO,,L,01:13:25
Ian ADDISON,Keswick A.C.,MV 70,01:24:25
