name,club,category,time
Phil Sanderson,N'land Fell R.,M40/1/50/98,00:35:38
Cameron Taylor,Esk Valley FC,MJ/1/50/300,00:35:38
Alex Brazier,Ampleforth O.B.,MO/1/50/50,00:36:09
Ian McGrath,Durham FR,MO/2/48/232,00:36:47
Andy Blackett,Durham FR,MO/3/46/142,00:37:06
Nigel Tate,Durham FR,MO/4/45/189,00:37:08
Peter Branney,Leeds City,MO/5/44/44,00:37:15
Paul Stevenson,Pudsey & Bramley,M45/1/50/50,00:37:23
Dave Smith,Esk Valley FC,M40/2/48/188,00:37:34
Nicholas Barber,Pennine FR,MO/6/43/191,00:37:46
Stanley Charles,Durham FR,MO/7/42/42,00:38:00
Brian Stevenson,Pudsey & Bramley,M45/2/48/48,00:38:10
Niall Bourke,Pudsey & Bramley,MO/8/41/41,00:38:17
Nathan Martin,Holmfirth H.,MO/9/40/40,00:38:27
Dan Middlemas,Loftus & Whitby,MO/10/39/216,00:38:35
Mick Hill,Pudsey & Bramley,MO/11/38/38,00:38:50
Richard Bewell,Wetherby AC,M45/3/46/292,00:39:37
Jayson Cavill,Pickering RC,MO/12/37/37,00:39:40
Fiona Blackett,Durham FR,FO/1/50/100,00:39:56
Simon Collins,Knavesmire H,MO/13/36/110,00:40:00
Joe Johnson,Esk Valley FC,MO/14/35/238,00:40:10
Chris Plews,Wetherby AC,MO/15/34/215,00:40:14
Simon Greenwell,Esk Valley FC,MO/16/33/188,00:40:38
Stefan McLoughlin,North York Moors,MO/17/32/180,00:40:46
Mike Smith,New Marske H,M40/3/46/174,00:40:49
Simon Ashwell,Esk Valley FC,MO/18/31/103,00:40:51
Ian Chapman,Ripon Runners,MO/19/30/172,00:41:14
Martin Clements,North York Moors,MO/20/29/203,00:41:30
Bryan Saysell,North York Moors,M45/4/45/311,00:41:32
Phil Calvert,Individual#,M40/4/45/73,00:41:34
Chi Trinh,Pudsey & Bramley,MO/21/28/28,00:41:42
Katie Rawnsley,Scarborough AC,FO/2/48/96,00:41:44
Stephen Watson,Pickering RC,M40/5/44/251,00:41:46
Clive Thornton,Esk Valley FC,M45/5/44/250,00:41:47
Phil Green,N'land Fell R.,M40/6/43/259,00:41:49
Paul McGough,North York Moors,MO/22/27/90,00:41:51
Anthony Harnett,North York Moors,M50/1/50/192,00:42:04
Julian Barwick,North York Moors,M50/2/48/331,00:42:10
Lawrence Johnson,N'land Fell R.,M50/3/46/94,00:42:35
Jenny Guard,Leeds City,FO/3/46/46,00:42:46
Martin Dietrich,North York Moors,M50/4/45/191,00:43:02
Matthew Trevellyan,Esk Valley FC,MO/23/26/38,00:43:10
