name,club,category,time
Matthew Fortes,Eryri Harriers,U/40,01:48:05
Simon Roberts,Buckley Runners,O/40,01:48:58
Russell Owen,Eryri Harriers,O/50,01:52:10
Mark Atherton,Meirionnydd R C,O/40,02:05:14
Richard Lewis,N/A,U/40,02:06:05
Bill Johnson,Calder Valley Fellrunners,O/40,02:06:27
Arwel Lewis,Eryri Harriers,O/50,02:06:50
Dyfed Whiteside Thomas,Eryri Harriers,U/40,02:07:08
Peter Agnew,Clwydian Range,U/40,02:08:10
John Griffiths,Spectrum Striders,O/40,02:09:13
David Hudd,Spectrum Striders,U/40,02:09:45
Jason Phillips,N/A,U/40,02:10:37
Stephen Purcell,N/A,U/40,02:10:50
Gwion Williams,Eryri Harriers,U/40,02:11:00
John Rainford,Preston Harriers,O/50,02:11:15
Iwan Edgar,Eryri Harriers,O/50,02:11:30
Chris Millington,Spectrum Striders,O/40,02:12:08
Gary Porter-Jones,Eryri Harriers,O/40,02:12:31
Andrea Rowlands,Eryri Harriers,U/40,02:12:33
Graham Hill,Calder Valley Fellrunners,O/40,02:12:35
Ali Chant,Eryri Harriers,O/40,02:16:07
Emlyn Roberts,Eryri Harriers,O/40,02:17:00
Roy Parkinson,Preston Harriers,O/40,02:17:15
Ashley Wager,Eryri Harriers,O/50,02:17:33
Neil Adair,Spectrum Striders,U/40,02:18:16
Phil Daintith,Spectrum Striders,O/40,02:19:05
Peter Carter,Preston Harriers,O/40,02:19:55
Michael McLoughlin,Preston Harriers,O/50,02:20:40
Becki Law,Eryri Harriers,U/40,02:21:23
Brian Davey,Southport Waterloo Ac,0/50,02:23:22
David Large,Preston Harriers,O/40,02:23:41
Ifan Richard-Evans,Eryri Harriers,O/40,02:24:00
Geoff Hand,Spectrum Striders,O/50,02:26:27
Ellie Salisbury,Eryri Harriers,0/50,02:34:57
Emyr Davies,Eryri Harriers,0/60,02:34:59
James Riley,Todmorden Harriers,O/40,02:35:58
Nigel Rowlands,Clwydian Range,O/40,02:37:40
Richard Borne,N/A,O/40,02:38:17
Clive Brown,Preston Harriers,O/50,02:38:30
Richard Kenworthy,Tattenhall Runners,O/40,02:39:30
Ronald Mackay,Spectrum Striders,O/50,02:42:00
Brian  Robbins,Eryri Harriers,O/60,02:42:18
David Owen,Prestatyn,O/60,02:45:00?
John Bradley,Preston Harriers,U/40,02:47:17
Paul Oldfield,Clwydian Range,O/50,02:49:10
Mike Black,Eryri Harriers,O/60,02:56:10
Neville Griffiths,Spectrum Striders,O/60,02:57:15
Stephen Jones,Cybi,U/40,02:58:00
Martin Potter,Clwydian Range,O/60,03:04:12
Julie Laverock,Salford Harriers,0/40,03:06:10
Ross Powell,WFRA,0/50,Retired
Craig Jones,Eryri Harriers,O/40,Retired
