name,club,category,time
Simon Bailey,Mercia FR,Gent,00:48:08
Paul Webb,,Gent,00:49:48
Matt Whitfield,RAF,Gent,00:50:32
John Rocke,Dark Peak,Gent,00:51:51
Paul Butler,Loftus & Whitby,Gent40,00:53:05
Lewis Rodgers,Loftus & Whitby,Gent,00:53:40
Josh Tighe,Northumberlan FR,Gent,00:53:45
Colin Walker,P & B,Gent40,00:53:47
Mark Chippendale,Bowland,Gent40,00:53:57
Andrew McFarlane,Clayton Le Moors,Gent40,00:54:40
Sam Fisher,Howgill,Gent,00:54:45
Steve Webb,Valley Striders,Gent50,00:54:48
Martin Hartley,,Gent,00:55:00
Dave Kirkham,Wharfedale,Gent,00:55:16
Spencer Riley,Wharfedale,Gent,00:55:24
Melanie Hyder,Helm Hill,Lady,00:55:27
Martin Holroyd,Borrowdale FR,Gent40,00:55:41
Lucas Wootton,,Gent,00:55:59
David White,Helm Hill,Gent40,00:56:20
Jonathon Purslow,,Gent40,00:56:38
Alex Brown,Helm Hill,Gent,00:56:44
Mark Walsh,Darwen,Gent40,00:56:48
Rob Williamson,Loftus & Whitby,Gent40,00:57:18
Ian  Rowbotham,Ilkley,Gent50,00:57:51
Jonathan Boothman,Wharfedale,Gent40,00:57:55
Dionne Allen,Leigh,Lady,00:57:58
Declan Murray,Edinburgh Uni,Gent,00:58:22
John Osbourne,,Gent40,00:58:22
Clare Pearson,Skipton AC,Lady,00:58:29
Thomas Corrigan,,Gent,00:58:34
Matthew Gurney,Baildon,Gent,00:58:40
Tristan Sheard,Stainland Lions,Gent40,00:59:02
Simon Fox,Darwen,Gent40,00:59:02
Andrew Orr,Clayton Le Moors,Gent40,00:59:12
Phil Mather,,Gent,00:59:54
Simon James,,Gent,01:00:03
Becult Taylor,Blackburn,Lady,01:00:24
Tomas Wright,,Gent,01:01:09
Iain Glendenning,Calder Valley,Gent,01:01:10
John Hampshire,Skipton AC,Gent40,01:01:17
Carol Evans,Settle,Lady40,01:01:24
Paul Brown,Trawden,Gent,01:01:42
Mairead Rocke,Cambridge Uni,Lady,01:01:50
Brian Stallwood,FRA,Gent50,01:01:54
Phil Thurrow,Helm Hill,Gent40,01:01:57
Ryan Belshaw,,Gent,01:02:02
Patrick Hanna,Howgill,Gent,01:02:17
Graham Bird,Wharfedale,Gent40,01:02:25
Sean Robinson,Howgill,Gent,01:02:30
Jim Roberts,Wharfedale,Gent40,01:02:40
Dick Waddington,Ilkley,Gent40,01:03:11
Derek Reilly,Darwen,Gent40,01:03:17
Barry Scott,,Gent40,01:03:18
Steve Smith,Ripon,Gent50,01:03:21
Alan Dodds,Howgill,Gent40,01:03:25
Will Buckton,Ilkley,Gent,01:03:31
Michael Griffin,Wharfedale,Gent,01:03:49
Robert Crawford,Helm Hill,Gent,01:03:51
Kathleen Aubrey,Helm Hill,Lady40,01:03:53
Martin Kirby,York Acorn,Gent40,01:04:01
Kate Archer,Ilkley,Lady,01:04:11
Ralph Barker,Denby Dale,Gent50,01:04:27
Laura Riches,Leigh,Lady,01:04:44
Sharon McDonald,Settle,Lady40,01:04:52
Ian  Newbold,Wharfedale,Gent40,01:05:03
Richard Roberts,Highland Hill Runners,Gent,01:05:10
Sarah Tipler,Wharfedale,Lady,01:05:20
Ellie Maddocks,,Lady,01:05:41
Chris Woods,,Gent,01:05:41
Jonathon Stubbs,Darwen,Gent40,01:05:55
