name,club,category,time
Ricky Lightfoot,Ellenborough,,01:56:44
Morgan Donnelly,Borrowdale,M40,01:59:18
Phil Davies,Borrowdale,M40,01:59:26
Jim Davies,Borrowdale,M40,01:59:30
Martin Mikkelson-Barron,Borrowdale,,02:00:13
Tom Brunt,Dark Peak,,02:00:44
Ben Abdelnoor,Ambleside,,02:00:57
Kieran Hodgson,Helm Hill,M40,02:03:31
Darren Kay,Calder Valley,M40,02:03:34
Jack Wright,Ambleside,MU 23,02:06:00
Nigel Wood,Helm Hill,M40,02:09:58
Stephen Pyke,Dark Peak,M50,02:10:11
Christopher Arthur,U/A,,02:10:14
Matt Reedy,Ambleside,M40,02:10:27
Tim Cowen,Howgill,M40,02:10:54
Neal Crampton,Pudsey & Bramley,,02:11:27
Paul Aitken,Helm Hill,,02:11:33
Harvey Lord,Black Combe,,02:12:09
Adam Perry,Helm Hill,,02:12:33
Jack Willis,Middlesbrough,,02:12:37
Paul Cornforth,Borrowdale,M50,02:12:56
Ross Litherland,Pennine,,02:13:09
Tim Edward,Clayton,M40,02:13:59
Paul Neild,Bowland,M40,02:14:32
Dave Wilby,Ilkley,,02:14:52
Stephen Watts,Pennine,M50,02:15:20
Mark Irving,Bowland,,02:16:00
Dave Ward,Pennine,,02:16:26
Dave Lund,Dark Peak,,02:17:55
Andrew Slattery,Keswick,M40,02:18:08
Simon Gray,Keswick,,02:18:08
Jamie Baron,Black Combe,M40,02:18:16
Chris Balderson,Bowland,M50,02:18:26
Chris Lister,Ellenborough,,02:18:43
Chris Waters,Ambleside,,02:18:51
Dave Prosse,Keswick,,02:18:52
Tim Ripper,Black Combe,,02:19:08
Ed Gamble,Cheshire HR,M50,02:20:15
Steve Angus,Keswick,M40,02:20:35
Phil Pearson,Saltwell,,02:21:08
Hugh O'Donnell,Eryri,,02:22:52
JUDITH JEPSON,DARK PEAK,W40,02:23:39
Ally Beaven,U/A,,02:24:07
Tom Simpson,Ambleside,MU 23,02:24:20
Dave Nuttall,Bowland,M50,02:25:01
James Byrne,Ambleside,M40,02:25:02
Sam Harrison,Bowland,,02:25:07
Michael Cunningham,Borrowdale,M40,02:26:03
Mark Wildsmith,Settle,M40,02:26:34
Andy Gibbons,Bingley,,02:26:50
Chris Webb,Saddleworth,,02:27:03
Virgil Birton,Mercia,M40,02:27:09
Steve Knowles,Pennine,M40,02:27:52
HEATHER MARSHALL,TOTLEY AC,W,02:28:11
RACHEL HILL,SETTLE,W,02:30:00
