name,club,category,time
Hugh AGGLETON,Mynyddwyr De Cmyru,Senior Men,01:07:58
Paul FAULKNER,Carnethy Hill RC,Senior Men,01:09:08
Philip SANDERSON,Elswick Harriers,Veteran 40 Men,01:10:09
David FULTON,Hunters Bog Trotters,Senior Men,01:10:35
Iain STEWART,Westerlands CCC,Senior Men,01:11:26
Lee BENNETT,Northumberland FR,Veteran 40 Men,01:11:43
Charles HUTCHINSON,Hunters Bog Trotters,Senior Men,01:13:03
Chris WINTER,Northumberland FR,Senior Men,01:14:49
Davie MILLAR,Carnegie Harriers,Senior Men,01:15:21
Gary JONES,Northumberland FR,Senior Men,01:15:32
Adam FLETCHER,Berwick Harriers,Veteran 40 Men,01:16:40
Peter SIMPSON,Carnegie Harriers,Veteran 50 Men,01:16:58
Andrew COX,Moorfoot Runners,Senior Men,01:17:31
Jill MYKURA,Carnethy Hill RC,Senior Ladies,01:17:36
Bruce CROMBE,Alnwick H.,Senior Men,01:18:32
John BATY,North Shields Polytechnic AC,Veteran 40 Men,01:19:30
Andrew GILMORE,Carnethy Hill RC,Senior Men,01:21:07
Andrew SIMS,Hunters Bog Trotters,Senior Men,01:22:18
Brian HORSFALL,Wakefield H.,Veteran 40 Men,01:22:47
Neil MORRIS,Low Fell RC,Veteran 40 Men,01:23:36
Neil GILMORE,Carnethy Hill RC,Veteran 40 Men,01:24:22
Matthew GROVE,Carnethy Hill RC,Veteran 40 Men,01:24:41
Tim MCCALL,Norham RC,Veteran 50 Men,01:25:13
Edmund ROONEY,Lauderdale Limpers,Veteran 50 Men,01:25:16
Colin MCCALL,Gala Harriers,Senior Men,01:26:11
Phil HUMPHRIES,Carnethy Hill RC,Veteran 40 Men,01:27:46
Kevin DAVIE,Carnegie Harriers,Senior Men,01:27:53
Andrew CHARLES,Durham FR,Veteran 50 Men,01:27:58
Julia CONNOR,Moorfoot Runners,Senior Ladies,01:28:13
George RUNCIMAN,Lauderdale Limpers,Veteran 50 Men,01:29:55
Angus BOWMAN,Lomond Hill Runners AAC,Veteran 50 Men,01:30:12
Paul SLEGGS,,Senior Men,01:30:26
Stuart SYMINGTON,Dunbar RC,Veteran 50 Men,01:30:28
William PIKETT,Norham RC,Veteran 40 Men,01:30:29
Ewan WALKER,Norham RC,Senior Men,01:30:35
Rachel FAGAN,Gala Harriers,Senior Ladies,01:30:36
Derrick BRYDON,Gala Harriers,Veteran 40 Men,01:30:37
Rob STANKIEWICZ,Norham RC,Veteran 50 Men,01:31:01
Alastair PAUL,Northumberland FR,Veteran 50 Men,01:31:27
Mark DAVINSON,Derwentside AC,Senior Men,01:32:05
Alasdair MCCALLUM,,Veteran 40 Men,01:32:16
Graham HENRY,Portobello RC,Veteran 40 Men,01:32:18
Will LAWRENCE,,Veteran 50 Men,01:32:31
Neil MITCHELL,Fife AC,Veteran 40 Men,01:32:33
Mike MOUSE,Carnethy Hill RC,Senior Men,01:32:43
Denise TUNSTALL,Durham FR,Veteran 40 Ladies,01:32:55
Graham MCLEAN,Corstophine AAC,Veteran 50 Men,01:33:12
Phyllis O'BRIEN,Hunters Bog Trotters,Veteran 50 Ladies,01:33:41
Catherine FORSYTH,,Senior Ladies,01:33:42
Trevor COLLINS,Carnethy Hill RC,Veteran 50 Men,01:33:56
Andy MIDDLETON,Elswick Harriers,Senior Men,01:33:57
Rob STEPHENS,Northumberland FR,Veteran 50 Men,01:34:43
Bill DUFF,Carnegie Harriers,Veteran 60 Men,01:35:04
Iain GILMORE,Carnethy Hill RC,,01:35:52
Glen MCWILLIAMS,Northumberland FR,Veteran 50 Men,01:36:13
Colin TOUGH,Lauderdale Limpers,Veteran 40 Men,01:36:36
Melanie SINCLAIR,Carnegie Harriers,Senior Ladies,01:38:35
Colin REYNOLDS,Carnegie Harriers,Veteran 40 Men,01:39:27
David LAW,Corstophine AAC,Veteran 50 Men,01:40:51
Craig RUTHERFORD,Norham RC,Senior Men,01:41:54
Duncan MARSH,Thame Runners,Veteran 40 Men,01:42:53
Helen MACPHERSON,Westerlands CCC,Veteran 50 Ladies,01:43:02
Stevie CURRY,Elswick Harriers,Veteran 50 Men,01:43:36
Nicola DUNN,Carnethy Hill RC,Veteran 40 Ladies,01:44:24
Michael JONES,Norham RC,Veteran 40 Men,01:44:35
Bridget PEBERDY,Alnwick H.,Veteran 50 Ladies,01:44:56
Kim MARTIN,,Senior Ladies,01:45:04
Sheila COCHRANE,,Veteran 40 Ladies,01:45:06
David JARDIN,Elswick Harriers,Veteran 40 Men,01:45:49
Marie DROZDOWICZ,Northumberland FR,Veteran 50 Ladies,01:45:54
Mark WARNER,Hunters Bog Trotters,Veteran 40 Men,01:46:46
Lorna BROADHURST,Harmeny AC,Veteran 50 Ladies,01:46:56
Peter WALKER,Carnethy Hill RC,Veteran 40 Men,01:47:29
Morna FLEMING,Carnegie Harriers,Veteran 50 Ladies,01:47:51
Lesley HALSTEAD,Carnegie Harriers,Veteran 40 Ladies,01:48:28
David DUNCAN,Ochil Hill Runners,Veteran 50 Men,01:48:43
Carrie CRAIG,Hunters Bog Trotters,Senior Ladies,01:48:48
Janice SMITH,Hunters Bog Trotters,Veteran 50 Ladies,01:49:10
Kirsty STODDART,Harmeny AC,Veteran 40 Ladies,01:49:41
Jim SOMMERVILLE,Holmfirth H.,Veteran 60 Men,01:51:42
John COCKBURN,Alnwick H.,Veteran 60 Men,01:53:05
Kevin ATWELL,Northumberland FR,Veteran 50 Men,01:53:05
Becky MACKENZIE,Carnethy Hill RC,Senior Ladies,01:53:54
Forbes MCKENZIE,,Senior Men,01:57:59
Peter WHEWELL,Northumberland FR,Veteran 60 Men,02:03:04
Debbie HAY,Anster Haddies RC,Veteran 40 Ladies,02:05:32
Hilary SHAW,Saltwell H.,Veteran 50 Ladies,02:15:28
George HAY,Anster Haddies RC,Veteran 40 Men,02:27:29
