name,club,category,time
Chris Winter,Northumberland Fell Runners,,01:47:05
Tim Lawrence,Kent Ac,,01:51:17
Garry Robson,North Shields Poly,,01:51:30
Chris Rowe,North Shields Poly,,01:58:32
John Tollitt,Northumberland Fell Runners,,02:00:42
Karen Robertson,Northumberland Fell Runners,,02:00:49
Jeff Ross,Northumberland Fell Runners,,02:01:04
Alan Wallace,Tyne Bridge Harriers,,02:10:40
Stephen Ireland,,,02:11:26
Rob Murray John,Wooler RC,,02:15:45
Glen MC Williams,Northumberland Fell Runners,,02:16:45
Gavin Baynes,Morpeth Harriers,,02:17:05
Brian Robson,Heating Eng,,02:18:03
Julian Harrison,,,02:18:06
James Charlton,Northumberland Fell Runners,,02:18:31
Henrietta Bolton Carter,Wooler RC,,02:21:18
Terry Mullen,FRA,,02:24:41
Robert Shepherd,,,02:27:02
Peter Reed,Northumberland Fell Runners,,02:31:45
Nina Cameron,Northumberland Fell Runners,,02:35:45
Harry Porteous,Wooler RC,,02:37:15
Pamela Brown,Wooler RC,,02:40:07
Gary Mason,Northumberland Fell Runners,,02:41:56
Richard Cavener,Northumberland Fell Runners,,02:43:51
Andy Russell,Northumberland Fell Runners,,02:51:46
Mark Latham,Bingley,,03:01:05
David Gilthorpe,Saltwell Harriers,,03:08:01
