name,club,category,time
Simon  Bailey,Mercia Fell Runners,Man,00:13:58
James Craig,Barlick,Man,00:14:40
Chris Edis,Keswick AC,Man,00:15:08
Ted Mason,Wharfedale Harriers,Man,00:15:19
Tim Cowin,Helm Hill,MV40,00:15:27
Paul Lambert,,MV50,00:16:00
Ian Willis,Keighley & Craven,MV40,00:16:06
Ben Kent,Helm Hill,Man,00:16:26
Andrew Livingstone,,Man,00:16:45
Paul Crabby Crabtree,Wharfedale Harriers,MV45,00:17:10
James Graham,,MV40,00:17:38
Rob Carr,Wharfedale Harriers,MV40,00:17:43
Iain Gibbons,Ilkley Harriers,MV40,00:17:47
Tim Edward,Clayton-le-Moors,MV50,00:17:59
Richard Lowther,Barlick FR,Man,00:18:02
Kirsty Hall,Wharfedale Harriers,LV40,00:18:07
Steve Turland,Ilkley Harriers,MV45,00:18:10
Sam Downey,,Man,00:18:19
Peter Dimitrijevic,Wharfedale Harriers,MV40,00:18:58
Mike  Egner,Settle Harriers,MV60,00:19:02
Phill Clayton,Black Combe Runners,MV45,00:19:11
Stephen Nicholls,Wigan & District Harriers & AC,Man,00:19:23
Stuart Walton,Keighley & Craven,MV40,00:19:27
Graham Pilling,Pudsey & Bramley,Man,00:19:29
Chris Jones,Wharfedale Harriers,MV45,00:19:31
Doug Clark,,MV45,00:19:40
Les Turnbull,Norham Running Club,MV60,00:19:42
Katherine Lawson,Helm Hill,Lady,00:19:46
Rachel Pilling,Pudsey & Bramley,Lady,00:20:08
Tom Matthew,Bowland FR,MV45,00:20:11
Gary Bastow,Ripon Runners,MV50,00:20:33
Chris Green,,MV40,00:20:36
Jean Powell,Wharfedale Harriers,LV45,00:20:43
Owen Mills,Keswick AC,MV40,00:21:09
Mike  Calvert,Howgill Harriers,MV50,00:21:15
Roger Aubrey,Helm Hill,MV50,00:21:21
William Taylor,Rossendale Harriers,MV50,00:21:33
Thod Gibson,Wharfedale Harriers,MV50,00:21:36
Lionel Sands,,MV60,00:21:50
Judith Marshall,Settle Harriers,LV40,00:22:34
Dave Hammond,Calder Valley,MV45,00:23:00
Michael McLoughlin,Preston Harriers,MV60,00:23:09
David Wilson,Wharfedale Harriers,Man,00:23:32
Georgia  Stevens,Helm Hill,Lady,00:23:41
Caroline Harding,Pudsey & Bramley,LV40,00:24:07
David Hunter,,MV50,00:24:18
Andrew  Russell,Helm Hill,MV50,00:24:28
Stephen Dry,,MV45,00:24:34
James Cooke,Calder Valley FR,Man,00:24:47
Fionnuala Swann,Trawden AC,LV40,00:25:00
Andrew Biddle,West Pennine Runners,MV60,00:25:17
Paul  Wilson,Wharfedale Harriers,MV50,00:25:25
Tim  Thom,Keighley & Craven,MV45,00:25:53
Geoff Thompson,Wharfedale Harriers,MV50,00:26:09
Pin Dhillon-Downey,Keighley & Craven,Lady,00:26:24
Paula Bowen,Ambleside AC,Lady,00:26:34
Lynn Whittaker,Wharfedale Harriers,LV50,00:27:31
Faith Biddle,,Lady,00:28:43
Anne Handley,Wharfedale Harriers,LV50,00:29:33
Katherine Mills,Keswick AC,LV45,00:29:38
Su Thompson,Wharfedale Harriers,LV45,00:29:50
Lynda Hargreaves,Wharfedale Harriers,LV50,00:32:21
Lee Marshall,Settle Harriers,MV40,00:33:37
Jo Matthew,,LV40,00:33:56
Tracey Strong,Wharfedale Harriers,Lady,00:36:08
Richard Handford,Settle Harriers,MV50,00:37:01
Mark Birbeck,Horwich,MV45,00:39:23
Raj Madhas,Wharfedale Harriers,MV45,00:39:45
