name,club,category,time
Sam Tosh,Rossendale,M,00:13:21
Sam Watson,Wharfedale,M,00:13:50
James Hall,Wharfedale,J   U/14,00:13:52
Andrew Jebb,Bingley,M,00:14:53
Andy Preedy,Rossendale,M,00:14:59
Gordon Weight,Bingley,J   U/16,00:15:06
Steve Webb,Valley Striders,M   V40,00:15:34
David Rogers,Westerlands CC,M   V40,00:16:16
Carl Whitehead,Witney RR,M   V40,00:16:38
Aly Raw,Bingley,F   V45,00:16:45
Chris Needham,Leeds,M,00:17:11
Paul Kent,Cambridge,M   V40,00:17:18
Gary Hodgkinson,Calder Valley,M   V40,00:17:30
Mark Westman,Bingley,M   V50,00:17:34
Graham Maynard,Cambridge,M   V40,00:17:35
Lucy Griffiths,Holmfirth,F,00:17:54
Neville Whittingham,Keighley & Craven,M   V40,00:17:57
Mark Widdup,Rochdale,M   V40,00:18:12
Dave Weatherhead,Bingley,M   V60,00:18:29
Alex Hall,Cambridge,M   V50,00:18:38
Joshua Netherwood,Bingley,J   U/14,00:19:37
Bruce Duncan,Bingley,M   V60,00:19:46
Ian Marshall,Cambridge,M   V60,00:19:50
Pat Austin,Cambridge,M   V40,00:20:01
Keith Denver,Bowland,M   V50,00:20:05
Kate Aldridge,Cambridge,F   V35,00:20:40
Roger Hall,Wharfedale,M   V60,00:21:26
Peter Hadley,Cambridge,M   V60,00:21:47
Christopher Jamieson,Esk Valley,M   V50,00:22:07
Gordon Kaye,Bingley,M   V50,00:22:26
Sara Dyer,Valley Striders,F   V45,00:22:59
Lisa Spencer,Bingley,F   V35,00:23:31
