name,club,category,time
Dominic Raby,Chorley,M40,00:37:23
Juras Gavura,,M,00:37:36
Gareth Jackson,Rossendale Harriers,M40,00:37:54
Robert Moffat,Howgill Harriers,M,00:38:29
Michael Chalfont,Chorley,M40,00:38:57
Mark Bissell,Knowsley Harriers AC,M,00:39:25
Kieran Horrigan,,M50,00:39:43
Stephen Nicholls,Wigan Harriers & AC,M,00:40:11
Michael Clayton,Knowsley Harriers AC,M,00:40:57
Ben Hobson,Manchester University,M,00:41:02
Nigel Grant,Penny Lane Striders,M50,00:42:33
Stephen Corbishley,Rossendale Harriers,M,00:43:25
Robert Crawford,Coniston,M,00:43:45
Tom Cubbon,Blackburn Harriers,M40,00:43:52
Chad Critchley,,M,00:44:09
Bill Beckett,Chorley,M40,00:44:29
Philip Rutter,,M,00:44:46
Steve Broadfoot,Knowsley Harriers AC,M50,00:45:08
Paul Jackson,Chorley,M40,00:45:12
John Wignall,,M,00:45:40
Adam Shaw,Clayton Le Moors Harriers,M,00:46:30
Michael Dean,Calder Valley FellRunners,M40,00:46:32
Neil Hindle,Fell Runners Association,M50,00:46:37
Jamie Dowdall,Darwen Dashers,M,00:46:48
Tony Hesketh,Horwich RMI Harriers,M65,00:46:51
Allan Hartley,Blackburn Harriers,M,00:47:20
David Williams,Chorley,M50,00:47:38
Paul Bass,Chorley,M40,00:47:56
Philip Reid,Northern Vets AC,M60,00:48:03
Anne Ferguson,Burnden Road Runners,F50,00:48:05
Paul Harrington,,M40,00:48:09
Honor Thompson,Skelmersdale Boundary Har,F,00:48:46
Tony Rutter,,M50,00:48:52
Pete Whitworth,,M40,00:49:03
Carl Harrington,,M40,00:49:19
Catherine Hull,Springfield Striders,F,00:49:27
Jackie Taylor,Blackburn Harriers,F40,00:49:28
Darran Hull,Springfield Striders,M40,00:49:34
Barry Chester,Chorley,M60,00:50:21
Adrian Pilkington,,M40,00:50:29
David Barnes,Horwich RMI Harriers,M50,00:50:45
Peter France,,M40,00:51:38
John Morris,Buckley Runners,M65,00:52:09
Mark McCrea,,M40,00:52:49
David Miller,,M50,00:53:01
Graham Breeze,Wharfedale Harriers,M65,00:53:13
Sian Thomas,,F,00:53:59
Graham Cutler,,M40,00:54:12
Martin Walsh,Bowland Fell Runners,M,00:54:17
Ben Rapp,,M,00:54:27
Rod Smith,,M60,00:54:52
Graham Schofield,Chorley,M60,00:55:12
John Hazell,,M50,00:55:52
Carl Prince,,M40,00:56:28
Ben Higginson,Preston Harriers,M50,00:56:54
Andy Wright,Greater Manchester Police,M50,00:57:24
James Mitchinson,,M65,00:57:56
Julia Rolfe,Lytham St Annes RR,F50,00:58:06
Colin Waterworth,Horwich RMI Harriers,M50,00:59:08
John Swift,Chorley,M65,01:06:30
Andrew Aspden,,M40,01:06:48
Les Paul,Chorley,M65,01:08:21
Mike Coppin,Chorley,M65,01:18:27
Deji Odelola,,M40,01:18:27
