name,club,category,time
Ben Abdelnoor,Ambleside,M,00:50:04
Rhys Findlay-Robinson,Dark Peak,M,00:50:23
Tom Doyle,Helm Hill Runners,M,00:52:42
Niall Till,Helm Hill Runners,M,00:56:29
Gary Thorpe,Ambleside,MV40,00:57:07
Paul Knowles,Ambleside,MV40,00:57:27
Hodge Grayson,Ambleside,M,00:57:39
Nick Vaughan,,M,00:58:35
Pete Tayler,Black Combe Runners,MV40,00:58:43
Alex Patton,Mornington Chasers Running Club,M,00:59:04
Wil Spain,Dark Peak,M,01:01:13
Allan Miller,Kendal Athletic Club,MV50,01:01:18
William Ross,Black Combe Runners,MV40,01:02:47
Gary Allsop,Settle Harriers,MV40,01:03:04
Mac Knowles,Black Combe Runners,MV50,01:03:07
Ian Stephenson,Ambleside,MV40,01:03:53
Nick Selby,Black Combe Runners,MV40,01:05:59
Steve Jeffs,Dallam Running Club,MV40,01:06:12
Peter Clives,FRA,MV40,01:06:28
Kate Ayres,Ambleside,LV50,01:06:35
Anna Forest,Ambleside,LV40,01:07:05
Tim Miller,Ambleside,MV40,01:07:10
Mike Jewell,Black Combe Runners,MV50,01:07:33
Jamie Baron,Black Combe Runners,MV40,01:08:37
John Leech,Dallam Running Club,MV40,01:10:44
Dave Scott-Maxwell,Black Combe Runners,MV40,01:11:22
Cath Musetti,Ambleside,LV40,01:12:16
Dave Till,Helm Hill Runners,MV50,01:13:11
Andrew Gittins,Black Combe Runners,MV40,01:15:16
Dave Watson,Black Combe Runners,MV50,01:19:25
Robin Smithhurst,Black Combe Runners,MV50,01:24:39
Neil Mitchell,,M,01:25:31
Michael Wilkinson,,M,01:25:52
Rosalind Murray,Horwich RMI Harriers,L,01:26:19
Claire Watson,Black Combe Runners,LV50,01:27:47
Richard Stokes,FRA,MV50,01:28:45
Laura Hird,,L,01:36:09
Simon Morgan,,M,dnf
