name,club,category,time
Rob Hope,Pudsey + Bramley AC,M,01:34:50
Graham Pearce,Pudsey + Bramley AC,M,01:34:51
Tim Worrent,Mercia Fell Runners,M,01:39:19
Matthew John,Abbey Runners,M,01:39:21
Dominic Raby,Chorley Harriers & Tri,M,01:39:39
Dave Aucott,Dark Peak Fell Runners,M40,01:40:03
Danny Hope,Pudsey + Bramley AC,M,01:40:43
Darren Kay,Pudsey + Bramley AC,M40,01:41:16
James Kevan,Horwich RMI Harriers,M,01:41:52
Alastair Murray,Horwich RMI Harriers,M,01:42:22
Tom Cringle,Manx Fell Runners,M,01:42:51
John Suttom,Blackburn Harriers,M,01:46:05
James Titmuss,Pudsey + Bramley AC,M,01:46:14
Steve Oldfield,Calder Valley FellRunners,M50,01:46:25
Simon Ford,Astley + Tyldesley RC,M,01:46:38
Charlie McIntosh,Pudsey + Bramley AC,M40,01:49:07
Mick Green,Horwich RMI Harriers,M45,01:49:56
David Edmondson,Clayton Le Moors Harriers,M40,01:51:34
Joseph Charles,Clwydian Range Runners,M,01:52:02
Mark Tickle,Manchester Tri Club,M,01:52:04
Craig Stansfield,Rossendale Harriers,M40,01:52:05
Malcolm Hetherington,,M40,01:52:43
David Jackson,Horwich RMI Harriers,M40,01:52:48
Dave Soles,Pennine,M45,01:52:58
Martin Cain,GM Fire + Rescue Service,M,01:53:09
Peter O'Brian,Eryri Harriers,M40,01:53:29
Ken Sutor,Cheshire Hash Harriers,M,01:53:42
Alex Foster,Astley + Tyldesley RC,M,01:53:47
Martyn Pollitt,Burnden Road Runners,M50,01:54:16
Mark Ellithorn,Chorley Harriers & Tri,M45,01:54:30
Richard Stott,Rossendale Harriers,M50,01:54:52
Adam Worrallo,Bingley Harriers + AC,M,01:54:55
James Brown,Edgworth Cricket&RunningC,M,01:55:08
Anthony Valentine,Bolton United Harriers,M,01:55:40
Mick Hill,Pudsey + Bramley AC,M,01:55:41
Steven Knowles,Pennine,M,01:55:48
Declan O'Duffy,Bowland Fell Runners,M50,01:57:03
Wayne Collins,,M,01:57:12
Gary Pearse,Blackburn Harriers,M45,01:57:27
Martin Hartley,,M,01:57:49
David Almond,Calder Valley FellRunners,M,01:57:51
Brian Shaw,Darwen Dashers,M40,01:57:54
Gary Fleet,Saddleworth Runners Club,M50,01:57:59
Steve Bamber,Bowland Fell Runners,M45,01:58:04
Jason Henson,Middleton Harriers,M,01:58:19
Scott Hitchen,Rossendale Harriers,M,01:58:22
Andrew Arnold,Leigh Harriers + AC,M,01:58:28
Thomas Smith,South Yorkshire Police AC,M,01:59:07
Simon Parkinson,Horwich RMI Harriers,M40,01:59:11
Kieran Horrigan,,M50,01:59:28
Albert Sunter,Horwich RMI Harriers,M50,02:00:04
Tim Roe,Horwich RMI Harriers,M,02:00:11
Richard Sille,Manx Fell Runners,M,02:00:15
Kieron Jackson,Rochdale Tri Club,M,02:00:32
Paul Leary,Rochdale Harriers,M45,02:00:43
Gary Chadderton,Horwich RMI Harriers,M45,02:01:13
Connor Carson,Kenilworth Runners,M,02:01:32
James Franklin,Abbey Runners,M,02:01:54
Shaun Jackson,Altrincham + Dist. AC,M,02:02:10
John Thompson,Newburgh Nomads,M40,02:02:16
Karl Ward,Horwich RMI Harriers,M,02:02:51
Dominic Nurse,Abbey Runners,M40,02:03:08
Doug Flemming,Horwich RMI Harriers,M50,02:03:16
Michael Rawle,,M,02:03:36
Dan Mead,Rochdale Tri Club,M,02:03:57
Andy McFie,Todmorden Harriers,M40,02:03:59
Martin Kitchin,,M,02:04:41
Michael Fryer,,M45,02:05:02
Michael Toman,Rossendale Harriers,M45,02:05:06
Gregory McNally,GM Fire + Rescue Service,M40,02:05:58
Ruth Metcalfe,Eryri Harriers,F35,02:06:11
Michael Kay,Horwich RMI Harriers,M,02:06:48
Carl Pawson,Skipton AC,M,02:07:23
Mark Traynor,,M40,02:07:48
