name,club,category,time
Pete Vale,Mercia,M,02:04:24
Dave Taylor,DPFR,MV40,02:12:13
Rod Harris,Long Eaton,M,02:16:28
Rick Houghton,Buxton,MV40,02:16:29
Andy Davies,Mercia,MV40,02:19:58
Neil Pettie,Goyt Valley,M,02:20:06
Stephen Watts,Macclesfield,MV40,02:20:19
Mark Ollerenshaw,Glossopdale,M,02:20:33
Nick Kirk,DPFR,MV40,02:20:37
Ian Symington,Macclesfield,M,02:22:15
Simon Harding,Macclesfield,M,02:22:51
Gareth Briggs,Staffs Moorlands,M,02:23:57
Nick Thomas,Telford,MV40,02:24:36
Joe Nuttall,Pennine,M,02:27:14
Matt Clewes,Mercia,MV50,02:27:45
Tom McGaff,Cheshire Hill Runners,MV50,02:27:46
Gavin Williams,DPFR,MV40,02:28:31
Martin Stocks,DPFR,MV50,02:28:43
Ian Winterburn,DPFR,MV40,02:29:08
Ashley Kay,DPFR,MV50,02:29:31
Vincent Booth,Cheshire Hill Runners,MV40,02:31:49
Malcolm Fowler,Cheshire Hill Runners,MV40,02:31:59
Darren Hawkins,Buxton,MV40,02:32:06
Thomas Swift,Derby Tri,M,02:34:01
Bryan Lomas,Congleton,MV40,02:34:06
Tim Oakes,U/A,MV40,02:34:20
Colin Osborne,U/A,MV40,02:34:33
Colin Brearley,U/A,M,02:34:44
Andy Moore,DPFR,MV50,02:36:00
Chris Jackson,Glossopdale,M,02:36:02
Jamie Rennie,West End,MV40,02:36:25
David Rennie,West End,M,02:36:26
Stephen Hawkins,Shelton,MV40,02:36:34
Colin Wilshaw,Pennine,MV40,02:37:20
Simon Daws,Telford,MV50,02:37:36
Julian Bradbury,Mercia,MV40,02:37:38
Giles Hodges,Sandbach,M,02:37:59
Tim Whittaker,FRA,MV40,02:38:42
Ian Gladwell,U/A,MV40,02:38:46
Nick Stringer,Sparkhill,MV40,02:38:59
Mark Smith,Tattenhall,M,02:39:12
Helen Skelton,Newport,F,02:39:16
Henry Thomas,Telford,MV40,02:39:19
John Duffell,U/A,M,02:40:11
Neill Williamson,Malvern Joggers,MV40,02:40:12
Al Fitzgerald,Goyt Valley,M,02:40:16
Marcel Darling,Shelton,MV40,02:40:38
Shaun Cooper,Shelton,M,02:40:39
Tim Raffle,U/A,MV40,02:41:05
Ian Hughes,Macclesfield,MV40,02:41:29
Nicholas Holmes,Tattenhall,MV50,02:41:45
Dan Oldham,Glossopdale,M,02:41:59
Keith Holmes,DPFR,MV50,02:42:08
Paul Tutt,Buxton,MV40,02:42:13
Diane Mitson,U/A,F,02:42:40
John Mooney,Macclesfield,MV50,02:43:27
Simon Reed,Notts AC,MV50,02:43:37
Tim Evans,Congleton,MV40,02:43:43
Gus French,Pennine,MV50,02:44:56
James Oddy,U/A,M,02:46:13
Bob Dredge,Mercia,MV50,02:46:33
Geoff Whitehead,U/A,MV40,02:46:42
T Rippon,Totley,MV40,02:47:23
Steve Swallow,Macclesfield,MV40,02:47:27
Mike Symons,Manchester YMCA,MV40,02:47:38
Noel Hogan,Newport,MV40,02:47:56
Pete Davis,Goyt Valley,MV40,02:48:00
Andrew Hunter,Buxton,M,02:48:07
Nigel Aston,FRA,MV40,02:48:08
Nigel Glaze,Mercia,MV40,02:48:20
Ewan Douglas,Macclesfield,MV40,02:48:32
Bruce Owen,Altrincham,MV40,02:48:34
Simon Boobyer,Teignbridge Trotters,M,02:48:37
Chris Smallman,Mercia,MV40,02:49:12
Jo Mayland,Staffs Moorlands,F,02:49:35
Liz Reeves,Congleton,F,02:50:12
Matt Pritchard,U/A,M,02:52:11
Julian Barry,Congleton,MV60,02:52:30
John Taylor,Newport,MV40,02:53:02
