name,club,category,time
Stuart Bond,DPFR,,43’29”
Tom Bessant,Sheffield Uni,,46’34”
Phillip Critchlow,Beaumont RC,V40,47’33”
Darren Holloway,Pennine,V40,48’17”
Christopher Leigh,Trafford AC,,48’25”
Mick Stenton,DPFR,V40,48’45”
Alistair Lees,Holmfirth Harriers,,49’05”
Kevin Mahon,,,49’24”
James Bacon,,Loc,49’46”
Stuart Roebuck,Penistone,,49’56”
Robert Gardner,Sheffield Uni,,50’09”
Martin Brennan,Erewash,,50’18”
Carl Sommer,Huncote Harriers,,50’30”
Kevan Gardner,Stockport Harriers,V40,50’35”
Craig Jeffrey,Staff Moorlands,,50’40”
Huw Jack Brassington,Meirioydd RC,,50’42”
Keith Alger,Holme Perripoint,,51’18”
Ben Cartwright,,,51’18”
Colin Lynch,Totley,V40,51’24”
Matthew Lewis,Holme Perripoint,,51’27”
Stephen Hargreaves,Steel City Striders,,51’38”
Stephen Booth,,V40,51’52”
Robert Donald,Shelton Striders,,52’15”
Simon Fowler,,V40,52’19”
Austin Frost,,,52’30”
Jon Hargreaves,,,52’35”
Graeme Schofield,DPFR,,52’51”
William Baxter,,,52’52”
Daniel Anderson,Beaumont AC,,52’55”
Laura Gibson,Totley,F,53’03”
Andy Bennett,DPFR,V40,53’24”
Robin Mitton,Pennine,,53’39”
Tim O’Neil,DPFR,V40Loc,53’58”
David Goodwin,,,54’00”
David Best,,,54’07”
Julian Hill,,V40,54’34”
Ewan West,Huncote Harriers,,54’40”
Tom Stokes,Erewash,,54’46”
David Atkinson,,,54’52”
Andy Kenyon,Erewash,V40,54’56”
David Fox,,,55’06”
Nicolas Basset,Staff Moorlands,V40,55’17”
Andrew Chillman,,,55’31”
Paul Blakeney,Sheffield RC,V50,55’38”
Matt McFarlin,Holme Perripoint,,55’40”
William Alves,Totley,V50,55’48”
Adrian Baker,,V40,56’08”
Chris Lomas,Penistone,,56’30”
Osvaldo Gonzala,,V40,56’47”
Mark Elwis,Totley,V40,57’11”
Andrew Watson,Erewash,,57’15”
Steve Mead,Racing TNT,,57’20”
Paul Holden,Fat Boys RC,V40,57’22”
Pete Fieldson,Lincoln Wellington,V50,57’24”
Paul Baker,White Peak,V40,57’27”
Dave Watson,North Derbys,V40,57’29”
Michael Toman,Rossendale Harriers,,57’49”
Chris Caroe,,,57’56”
Wil Spain,DPFR,,57’57”
Rhys Roberts,,,57’58”
Robert Lennox,Little Eaton Hornets,V40,58’15”
Andy Jenkins,DPFR,V40,58’39”
Matt Foster,,,58’39”
Jack Foxall,DPFR,,58’42”
Robin Fletcher,North Derbys,V60,58’47”
Julian Grant,,V40Loc,58’57”
Tom Jackson,Glossopdale Harriers,,58’59”
James McMurtry,,,59’00”
Emma Gregory,Bowland,F,59’03”
Paul Bowerbank,Totley,V50,59’11”
Alex Hardcastle,,,59’15”
Jonathon Morgan,,,59’22”
Pippa Weir,Totley,FV50,59’43”
Andy Wilkins,Glossopdale Harriers,V50,59’43”
John Burns,,,59’50”
Kristian Groom,,,60’01”
James Walsh,Sheffield Uni,,60’03”
David Broadbent,Sinfin,,60’08”
David Swingler,Formula 1,V40,60’13”
Dave Bone,,V40,60’14”
J Crowson,DPFR,FV40,60’22”
Paul Rigg,,V40,60’26”
Mike Cudahy,,V??,60’29”
Reg Cooper,,V50,60’32”
Judith Marriott,Shelton Striders,FV40,60’34”
Kate Morris,Smiley Paces,FV40,60’39”
Simon Bacsich,DPFR,,60’48”
Rodney Billince,,V50,60’52”
Phil Fortun,Staffs Police,,60’57”
Nicky Dick,High Peak,FV40Loc,61’07”
David Stern,Kimberworth Striders,,61’10”
Mark Frain,Spen AC,,61’20”
Jane Mellor,Pennine,FV40,61’24”
Gavin Fletcher,Shelton Striders,,61’29”
Lucy Harris,Pennine,F,61’59”
Trevor Stevens,,V50,62’19”
Steve Burns,,V50,62’22”
Cariline Burrell,Trail Runners,F,62’29”
Ross Martin,Sutton Harriers,V50,62’32”
John Thornton,Shelton Striders,V60,62’43”
Bill Pavis,Ripley RC,V50,62’44”
Stuart Vas,,,62’58”
David Sugden,DPFR,V40,63’12”
Martin Johnson,,V40,63’22”
Eoin Connaughton,DPFR,V40,63’28”
Ian Tordoft,,,63’34”
Mark Hudson,Long Eaton RC,V50,63’45”
Josh Render,Spen AC,V40,63’48”
Mike Burke,,V40,63’49”
Graham Johnson,Belper Harriers,V50,64’01”
Stephen Dewick,Stilton Striders,V40,64’06”
Richard Thomas,Huncote Harriers,V50,64’09”
Caroline Hopkinson,Shelton Striders,FV40,64’13”
Chris Goodhall,,V40,64’19”
Tim Mackey,DPFR,V50,64’32”
Stephen Hemingway,Spen AC,V50,64’35”
Caroline Scott,Sinfin,F,64’40”
Nick Wolfenden,,,64’42”
Thomas Smith,,,64’59”
Chris Hopkinson,Shelton Striders,V50,65’03”
Scott Lilley,SSC,,65’05”
Charles Bennett,,,65’08”
Vanessa Piggott,,FV40,65’09”
Tony Jackson,,V50,65’17”
Vaughn Mackay,Glosspodale Harriers,V60,65’19”
Sarah Gallagher,,F,65’23”
Alexander Moore,Sheffield Uni,,65’25”
Trevor Milner,DPFR,V50,65’30”
Chris Edwards,DPFR,,65’37”
Tony Maycraft,Loughton AC,V50,65’59”
Paul Barnes,,,66’09”
Andy Walker,,,66’14”
Gabriel Gottleib,,,66’19”
Darren Webb,,V40,66’23”
Josie Smith,Totley,F,66’29”
Helen Garner,Stockport Harriers,FV40,66’48”
Richard Pegram,Wirksworth,V40,66’57”
Robert Gaylor,Spen AC,V50,67’12”
Mike Heywood,Castle Point Joggers,V40,67’40”
Dorothy Kesterton,Smiley Paces,FV50,68’04”
Alan Chetwynd,,V50,68’08”
Graham Young,Sinfin,V60,68’16”
Sue Barker,,F40,68’18”
John Heathfield,DPFR,V40,68’23”
Paul Hoodlass,Spen AC,V40,68’29”
Richard Craig,,,68’42”
Yvonne Twelvetree,Totley AC,FV60,69’04”
Frederic Weinecke,Sheffield Uni,,69’27”
Phil Armitage,Sheffield Uni,,69’44”
James Naylor,Little Eaton Hornets,V50,69’50”
Helen Slater,,FV40,70’08”
Lynwen Harrison,Sheffield Tri Club,FV40,70’10”
Paul Higginbottom,Handsworth R’dhogs,V40,70’43”
Susan Gardiner,Huncote Harriers,FV40,70’56”
Pete Tapping,DPFR,V50,71’03”
Mike Arundale,DPFR,V50,71’10”
Amy Newman,Little Eaton Hornets,F,71’18”
Stuart Cochrane,,,71’41”
Bev Parry,Huncote Harriers,FV50,71’47”
William Helliwell,,V60,71’53”
Richard Smith,Totley AC,V50,72’12”
Simon Ward,Totley AC,V50,72’19”
Heather Beaumont,Totley AC,F,72’21”
Sheila Duffy,Handsworth R’dhogs,FV50,72’30”
Martin Griffiths,DPFR,,72’42”
Carol Parsons,Totley AC,FV40Loc,72’45”
Helen Ripley,Sinfin,FV40,73’19”
Phillip Walters,DPFR,,73’32”
Clare Moore,Huncote Harriers,F,73’36”
Naomi Morrison,Smiley Paces,FV40,73’54”
Chris Camridge,Mid Essex Casuals,V40,73’59”
Michelle O’Conner,,F,74’09”
Steve Terry,Totley AC,V50,74’20”
Nick Goodhall,Spen AC,V40,74’45”
Christine Clarkson,,F,74’54”
Kate Haigh,,F,75’19”
Gavin Taylor,,V40,75’20”
Sandra Butcher,Shelton Striders,FV60,75’47”
Michael Eric Round,Sutton Harriers,V60,76’40”
Ted Mangion,Totley AC,V50,77’17”
