name,club,category,time
Alex Graham,Broughton Runners,Boy,00:02:51
Bethan Saunders,Hoad Hill Harriers,Girl,00:02:55
Matti Ligema,LOC,Boy,00:03:07
Jessica Edmondson,Broughton Runners,Girl,00:03:09
Blake Mills,Keighley & Craven,Boy,00:03:13
Rowan Ashworth,Ambleside,Boy,00:03:15
Esme Walkingshaw,Eden Runners,Girl,00:03:18
Rio Egner,Settle Harriers,Boy,00:03:21
Olivia  Swarbrick,Broughton Runners,Girl,00:03:30
Mollie Smith,Wharfedale Harriers,Girl,00:03:33
Annie Wilkinson,,Girl,00:04:20
Cate Matthew,Lancaster And Morecambe AC,Girl,00:04:22
Melissa  Walker,,Girl,00:04:24
Sadie Walkingshaw,,Girl,00:05:11
Betsy Willis,Keighley & Craven,Girl,00:05:46
Bobby Wilkin,,Boy,00:06:18
Alfie Wilkin,,Boy,DNF
