name,club,category,time
Sean Carey,Tod Harriers,U18,00:37:18
Shaun Godsman,CVFR,SM,00:37:31
Brad Traviss,Halifax Harriers,U16,00:38:56
Mark Goldie,CVFR,V40,00:42:07
Bill Johnson,CVFR,V40,00:42:25
Andy Jebb,Bingley Harriers,SM,00:42:57
Chris Davies,Saddleworth,V50,00:42:59
Chris Pendex,Newburgh,SM,00:43:20
Graham Bird,Wharfedale,V40,00:43:31
Adam Worrallo,Bingley,SM,00:43:43
Chris Smales,Unattached,V40,00:43:54
Shane Green,P & B,V40,00:44:06
Neil Worswick,Clayton Le Moors,V40,00:45:03
Darren Graham,Tod Harriers,V40,00:45:47
Tody Cotterhill,CVFR,SM,00:45:59
Garry Traviss,CVFR,V40,00:46:39
John Coon,Rochdale,V50,00:46:45
Mike Howarth,Unattached,SM,00:46:54
Dave Collins,Tod Harriers,V50,00:47:07
Adrian Phillips,Unattached,SM,00:47:10
Pete Dimtrijevic,Unattached,SM,00:47:22
Peter Fitzpatrick,CVFR,V40,00:47:36
David Copping,K & C,V40,00:47:39
Paul Hindle,K & C,V40,00:48:03
Martin Farrar,Skyrac,V40,00:48:05
Keith Midgley,Halifax Harriers,V50,00:48:16
Rob Pritchard,Skyrac,V50,00:48:24
Graham Dyson,CVFR,V40,00:50:27
Rod Sutcliffe,CVFR,V60,00:50:54
Damien Brockie,Unattached,SM,00:51:01
Joe Daniels,Heptonstall,SM,00:51:25
Charlie Boyce,CVFR,V40,00:51:46
Allan Greenwood,CVFR,Old Git,00:52:08
Eddie Lesniak,Achille Rattye,V50,00:52:45
Carl Greenwood,CVFR,V40,00:53:18
Richard Howard,Denby Dale,V40,00:53:31
John Coates,Ilkley Harriers,V50,00:53:34
Steve Foster,Fell Ponies,V40,00:53:35
David Scott,Clayton Le Moors,V60,00:53:36
Jane Leonard,Tod Harriers,LV50,00:53:38
Linda Crabtree,CVFR,LV50,00:53:48
John Nunn,CVFR,V50,00:53:59
Neil Palmer,Unattached,SM,00:54:03
Alan McDonald,Telford AC,V50,00:54:36
Richard Leonard,Tod Harriers,V50,00:54:43
Neil Fairburn,Baildon Runners,V40,00:54:45
Manhar Patel,CVFR,V40,00:56:33
Graham Breeze,Ilkley,V60,00:56:38
Caroline Harding,P & B,SL,00:56:40
John Riley,CVFR,V60,00:57:04
Linda Lord,Clayton Le Moors,LV60,00:58:22
Hilary Farren,Rossendale,LV40,00:58:24
Jo Marshall,CVFR,SL,00:58:30
Blair Garrett,CVFR,SM,00:58:47
Simon Stansfield,Clayton Le Moors,SM,00:58:47
Patsey Reilly,Tod Harriers,LV40,00:59:02
Stephen Bailey,Skyrac,V60,00:59:52
Vicky Butcher,CVFR,LV40,01:02:09
Prue Shelley,Newport & District,SL,01:02:51
Robert Hirst,Clayton Le Moors,V60,01:02:52
Heidi Rushton,CVFR,LV40,01:03:19
Stuart Boulton,Tod Harriers,V50,01:03:28
Sue Roberts,Tod Harriers,LV40,01:03:52
Michael Swale,Skyrac,V60,01:04:39
Hannah Dobson,CVFR,SL,01:04:41
Rachel Johnston,CVFR,LV40,01:04:43
Tracy Wilcocks,Unattached,LV40,01:04:56
Louise Abdy,Tod Harriers,LV50,01:05:59
Mel Nicholson,CVFR,SL,01:07:13
Karin Gross,Clayton Le Moors,LV60,01:08:22
Ian Hartman,Unattached,V60,01:11:04
Donna Sirberry,Unattached,SL,01:14:36
Kathryn Redfern,Unattached,LV40,01:15:17
Catherine Plane,Unattached,SL,01:16:41
Roger Dawson,Skyrac,V60,01:18:58
