name,club,category,time
Arthur Livesey,N/A,M,00:47:41
Simon Edwards,Buckley Runners,M,00:49:06
Stephen Laker,Wirral AC,M,00:49:50
Andy Pritchard,Buckley Runners,M,00:50:15
Andreas Tridimas,Bowland Fell Runners,M,00:50:44
Andrea Rowlands,N/A,F,00:50:54
Derek Boothby,Wrecsam Tri,M,00:51:27
Mary Gillie,Clwydian Range Runners,F,00:51:59
Zoe Procter,Pennine Fell Runners,F,00:53:32
Justin Edwards,Buckley Runners,M,00:53:57
Alan Duncan,Bowland Fell Runners,M,00:54:40
Paul Alan Stinton,Clwydian Range Runners,M,00:54:43
Hayley Evans,Buckley Runners,F,00:55:15
Gareth Morris,Buckley Runners,M,00:55:32
Graham Earlam,Ellesmere Port,M,00:56:42
Nich Bradley,Meirionnydd RC,M,00:57:05
Richard Borive,Mysteruns Off Roaders,M,00:57:40
Neil Hindle,WFRA,M,00:58:44
Rob Butler,N/A,M,00:58:56
Anne Rosbottom,Wirral AC,F,00:58:58
Andrew Gaskell,Spectrum Striders,M,00:59:52
Kate Lightfoot,Tattenhall Runners,F,01:00:25
Tim Palmer,Helsby,M,01:00:30
Jim Jones,Helsby,M,01:01:05
Liz Whitfield,Spectrum Striders,F,01:01:44
Mike Blake,Eryri,M,01:02:50
Gruff Jones,N/A,M,01:02:58
Eddie Lesniak,Achille Ratty CC,M,01:03:33
Kenny Foster,Spectrum Striders,M,01:03:35
Yiannis Tridimas,Bowland Fell Runners,M,01:03:51
John Humphries,Mysteruns Off Roaders,M,01:04:00
Richard Wykes,Denbign Harriers,M,01:04:08
Karen Foster,Spectrum Striders,F,01:04:28
Dawn Urquhart,Buckley Runners,F,01:04:30
Janet Robertson,Helsby,F,01:05:08
Graham McVey,N/A,M,01:05:11
Richard Davies,N/A,M,01:05:38
Neil Gooding,N/A,M,01:06:10
Juliet Edwards,Meirionnydd RC,F,01:06:43
Alexandra Fletcher,Eryri,F,01:07:48
Dominic Williams,N/A,M,01:07:58
Stephen Botham,Wrecsam Tri,M,01:12:43
Anwen Brown,Denbign Harriers,F,01:12:52
Sue Buck,Helsby,F,01:16:20
Matt Whitfield,Ellesmere Port,M,DNF
