name,club,category,time
Paul Stevenson,Pudsey & Bromley,MV50,01:01:20
David Edmondson,Clayton Le Moors,MV45,01:03:15
Stephen Sm,Calder Valley FR,MV40,01:04:06
Thornton Taylor,Rossendale,MV55,01:05:33
John Ealing,Rossendale Harriers,MV40,01:06:22
David Ryder,High Peak Cycles,Male,01:06:58
Andy Poole,ARCC,MV45,01:07:22
Mick Dobson,Clayton Le Moors,MV40,01:07:37
Jon Underwood,Calder Valley FR,MV40,01:07:39
Barry Davies,,Male,01:08:58
Sarah Yeomans,Rossendale Harriers,Female,01:10:42
Dave Kelly,Rossendale,MV55,01:11:34
Scott Grass,,MV40,01:13:53
Tony Hesketh,Horwich RMI Harriers,MV60,01:14:56
Mark Griffiths,Manchester YMCA Harriers,Male,01:16:24
John Lavelle,Rossendale Harriers,MV50,01:16:43
Peter S Nuttall,Rossendale Harriers,MV50,01:17:33
Christian Loney,Rossendale Tri & AC,Male,01:19:35
Allan Yeomans,Rossendale,MV50,01:19:58
Matthew Velis,,Male,01:20:51
Richard Campbell,Middleton Harriers,Male,01:22:13
Ryan Colbeck,Calder Valley FR,Male,01:23:13
Nick Moon,,MV40,01:24:00
Mark Pendlebury,Clayton Le Moors,MV40,01:24:07
Michael Ryan,,Male,01:24:35
Graham Schofield,Chorley A & Tri Club,MV55,01:24:43
Ian Ringrose,,MV45,01:26:22
Katy Thompson,Clayton Le Moors,LV55,01:27:34
Jon Mayall,Rossendale Harriers,MV40,01:28:14
Andy Wright,GMP A/S,MV50,01:29:28
Gillian Simpson,Rossendale,LV45,01:32:14
Ian Manners,Manchester YMCA Harriers,MV45,01:37:35
Robert Hirst,Clayton Le Moors,MV60,01:39:00
Claire Jacobs,Rossendale Harriers,LV40,01:40:08
Emma Smith,Rossendale,Female,01:41:30
