name,club,category,time
Stephen Cunningham,Mourne Runners,MO,01:57:43
Des Woods,Mourne Runners,MV40,02:07:00
Gary Bailey,Mourne Runners,MO,02:12:38
Neil Carty,North Belfast Harriers,MV40,02:15:58
Kristofer Muldoon,Armagh AC,MO,02:18:28
William Marks,Mourne Runners,MO,02:21:22
Emmet McAlister,Ballymena Runners,MO,02:24:12
Barry Tinnelly,Team Purple,MO,02:24:50
Dale Mathers,Newry City Runners,MV45,02:24:57
Pete Grant,Newry City Runners,MV40,02:29:18
Paul Holywood,Armagh AC,MV40,02:29:54
Alex Brennan,Ballymena Runners,MO,02:30:56
Tim Wilson,BARF,MO,02:31:42
Jim Patterson,Newcastle,MV60,02:34:39
Mark Kendal,Newcastle,MO,02:35:16
Declan McElroy,Newcastle,MV45,02:36:01
Maurice Harte,Bessbrook,MO,02:36:36
Shileen O'Kane,BARF,LV40,02:37:45
Gareth Boreland,BARF,MO,02:39:00
Gerry Kingston,BARF,MV45,02:39:28
Rodney Hanna,Team Purple,V40,02:39:50
Eugene McCann,Newcastle,MV45,02:41:02
Alwynne Shannon,Mourne Runners,LV45,02:41:39
Diane Wilson,Lagan Valley AC,LV40,02:43:08
Mike Barton,Mourne Runners,MV55,02:44:02
Neville Watson,Unattached,MO,02:45:24
Mike Annett,Albertville,MV40,02:45:36
Dale Smith,Larne AC,MV40,02:45:59
Paul Watters,Newry City Runners,MO,02:49:33
Brian Wilson,Lagan Valley AC,MV40,02:49:43
