name,club,category,time
Mark PALMER,Mynydd Du,MV40,02:18:53
Morgan DONNELLY,Borrowdale F.R.,M,02:19:51
Philip SANDERSON,Northumberland Fell Runners,MV40,02:24:17
Kim COLLISON,Eden Runners,M,02:27:58
Hugh O'DONNELL,Ambleside A.C.,M,02:28:49
Simon WURR,Thames Hare & Hounds,M,02:28:49
Steve BIRKINSHAW,Borrowdale F.R.,MV40,02:28:57
Mike ROBINSON,Dark Peak Runners,MV40,02:31:52
Ben ABDELNOOR,Ambleside A.C.,M,02:32:16
Jamie LUXMOORE,Keswick AC,M,02:32:30
Matthew HAYES,East Hull Harriers & AC,M,02:34:57
Edward CHARLTON-VEEDY,Unattached,M,02:35:16
Stuart CARMICHAEL,City Of Hull AC,M,02:40:48
Philip ADDYMAN,Northumberland Fell Runners,MV40,02:41:39
Stuart STODDART,Eden Runners,MV40,02:41:54
Nigel TATE,Durham Fell Runners,M,02:42:05
Mick COTTAM,Garstang Running Club,MV40,02:42:14
David ARMSTRONG,Northumberland Fell Runners,MV50,02:43:02
Phillip TEDD,Thames Hare & Hounds,M,02:43:15
David LOAN,Keswick AC,MV50,02:45:38
Leigh WARBURTON,Bowland Fell Runners,MV50,02:47:12
Paul CRABTREE,Wharfedale,MV40,02:47:17
Chris WINTER,Northumberland Fell Runners,M,02:47:50
Dave PROSSER,Keswick AC,MV40,02:47:57
Simon JOHNSON,South Shields Harriers,M,02:48:22
Oliver BLOMFIELD,Lochaber Athletic Club,M,02:48:37
Chris UPSON,Westerlands,MV40,02:49:10
Allan MILLER,Kendal AC,MV50,02:52:47
Daniel CHAN,Pennine,M,02:53:03
Andrew BURTON,Northumberland Fell Runners,M,02:53:45
Ben FORSTER,South Shields Harriers,M,02:53:53
Angus ROSS,Unattached,MV40,02:54:06
Digby HARRIS,Macclesfield Harriers,MV40,02:54:23
Brian THOMPSON,Helm Hill Runners,MV50,02:55:07
Kenny SHORT,Teviotdale,MV40,02:56:04
Sam STELL,Otley AC,M,02:56:21
Martin TERRY,Clayton Le Moors,MV50,02:56:38
John NICOLL,Keswick AC,M,02:58:03
Gary PEARSON,Croft Ambrey,MV40,02:59:00
Paul BIDDULPH,Calder Valley FR,MV40,02:59:05
Geoff DAVIS,Northumberland Fell Runners,MV50,02:59:36
Chris SANDERSON,Northumberland Fell Runners,MV40,03:01:03
Martin CLEMENTS,North York Moors AC,M,03:01:20
Jamie RENNIE,West End Leicester,MV40,03:01:59
Andy THOMPSON,Eden Runners,M,03:02:15
Catherine EVANS,Keswick AC,F,03:02:36
Jeff WINDER,Calder Valley FR,MV60,03:03:48
Barry BLYTH,Unattached,MV60,03:04:04
Lawrence JOHNSON,Northumberland Fell Runners,MV40,03:04:38
Gary THOMS,North York Moors AC,MV50,03:04:46
Andrew MARTINDALE,Wigton Road Runners,MV40,03:04:47
Paul HAINSWORTH,Northumberland Fell Runners,MV50,03:05:05
Colin VALENTINE,Keswick AC,MV50,03:05:35
Jamie WILKINSON,Northumberland Fell Runners,M,03:08:25
Michael IRELAND,Rossendale,MV40,03:08:32
Karen ROBERTSON,Northumberland Fell Runners,FV40,03:08:38
Adam PICKTHALL,Unattached,M,03:09:07
John MILLEN,Harpenden ARO Runners,M,03:09:34
Dave WISEMAN,Northumberland Fell Runners,MV40,03:10:12
Tony GUISE,Wharfedale,M,03:10:35
Mike AYERS,Abbey Runners,MV50,03:11:30
Andy CLEWORTH,Greater Manchester Police,M,03:11:57
David REWCASTLE,FRA,M,03:12:36
Paul BOOTH,Pennine,M,03:15:46
John BYRNE,Unattached,MV40,03:16:27
Shaun DUNLOP,Northumberland Fell Runners,MV40,03:16:39
John BROWNELL,FRA,MV40,03:17:08
Steph SCOTT,Northumberland Fell Runners,FV40,03:17:32
John FORTESQUE,Abbey Runners,MV40,03:17:46
Dan RHODES,Durham Fell Runners,MV40,03:18:02
Stephen BAKER,Helm Hill Runners,MV40,03:18:03
Simon SMART,Fell Runners Association,MV40,03:18:16
Cath MUSETTI,Ambleside A.C.,FV40,03:19:50
Stuart BACKHOUSE,Esk Valley,MV50,03:22:34
Dawn METCALFE,Durham Fell Runners,F,03:22:59
Bill OXLEY,Unattached,M,03:23:32
Rachel SLATTERY,Keswick AC,FV40,03:23:48
Edwin SHERSTONE,Southport Waterloo,MV40,03:25:09
Bernard KIVLEHAN,Northumberland Fell Runners,MV50,03:26:24
Nina WALKINGSHAW,Cumberland F.R.,F,03:26:47
Alastair SPANNER,Unattached,M,03:27:32
Debbie THOMPSON,Keswick AC,FV50,03:30:49
Jim ROBERTS,Wharfedale,MV40,03:31:05
Phil MIDDLETON,Northumberland Fell Runners,M,03:31:31
Jim SNEATH,Otley AC,MV40,03:31:59
Sue MITCHELL,Northumberland Fell Runners,FV40,03:35:17
Ashely BRUTNALL,Thames Hare & Hounds,M,03:36:32
Sylvain HUSSON,Unattached,M,03:36:55
John MOONEY,Macclesfield Harriers,MV50,03:37:05
James CHARLTON,Northumberland Fell Runners,M,03:37:20
George NICHOLSON,Northumberland Fell Runners,M,03:39:51
Patrick PEARSON,Croft Ambrey,MV40,03:40:25
Susan DAVIS,Northumberland Fell Runners,FV50,03:42:40
Lesley MALARKEY,Keswick AC,FV60,03:42:44
Andy NEILL,Unattached,MV40,03:42:56
John HORNE,Keswick AC,MV50,03:43:24
Chris GOOD,Fell Runners Association,MV50,03:43:31
Tim WHITEHEAD,Keighley & Craven AC,MV40,03:43:58
Ken WRIGHT,Croft Ambrey,MV60,03:55:51
Kamila WINTERBOTTOM,Unattached,F,04:01:59
Andrew FRAME,Bingley H & AC,MV40,04:04:59
