name,club,category,time
Lloyd Taggart,MFR,V40,02:00:59
Jim Macgregor,NAC,V40,02:11:44
Paul Sheard,MFR,V50,02:17:08
Nigel Maddocks,MFR,SM,02:20:54
Charlie Whipp,MFR,SM,02:23:06
Paul Thomas,MFR,V40,02:26:38
Neil Kaye,MFR,V40,02:33:02
Svetlin Krastev,MFR,SM,02:33:43
John Norrey,MFR,V50,02:33:56
David Peach,MFR,V40,02:34:15
Stephen Parry,,SM,02:35:21
Keri Parry,,SL,02:35:29
Chris Hancox,MFR,SM,02:37:37
Matthew Mcsevney,MFR,V40,02:41:58
Kewin Kerruish,NAC,SM,02:51:25
Steve Taggart,MFR,V50,02:52:57
Jock Waddington,MH,V50,02:52:57
Maggie Watkins,MFR,LV50,02:56:17
Ali Clague,MFR,LV40,03:06:15
Janette Morgan,IOMVAC,LV50,03:06:44
Neil Brewis,MFR,SM,03:07:12
Jan Gledhill,MFR,LV50,03:09:32
Rose Hooton,MFR,LV60,03:12:26
Ian Hughes,MFR,V50,03:14:32
Josef Witchell,MFR,SM,03:23:50
Philippa Hull,MFR,LV40,03:23:50
Ian Goatman,MFR,SM,03:25:46
Lyndon Powell,,V40,03:25:46
Will Costain,MFR,SM,03:29:06
Terri Salmon,MFR,LV50,03:30:36
Michael Tait,MFR,V50,03:30:46
Mark Cleator,MFR,V50,03:32:03
Julie Cretney,MFR,LV50,03:32:04
Jill Bunyan,MFR,LV50,03:36:49
David Gibson,,V50,04:37:16
Moira Hall,WAC,LV60,05:04:21
Geoff Hall,WAC,V60,05:04:21
Alison Corlett,IOMVAC,LV50,05:04:21
Gary Christian,MFR,SM,Dnf
Nigel Armstrong,MH,V40,Dnf
Lee Worsfold,MFR,V40,Dnf
