name,club,category,time
Tom Addison,Helm Hill Runners,M,00:39:18
Danny Hope,Pudsey And Bramley,M,00:39:41
Mark Addison,Helm Hill Runners,M,00:39:48
Carl Bell,Howgill Harriers,M,00:40:22
Ben Abdelnoor,Ambleside,M,00:40:32
Jim Davies,Borrowdale Fell Runners,MV40,00:41:16
Mike Robinson,Dark Peak,MV40,00:42:59
Chris Newman,Wharfedale Harriers,M,00:43:15
Gary Devine,Pudsey And Bramley,MV40,00:43:18
Francis Blunt,,M,00:43:21
Richard Mellon,Bowland Fell Runners,M,00:43:41
Sebastien Sillito,Helm Hill Runners,M,00:43:47
Muir Morton,Pennine Fell Runners,M,00:44:24
Dave Ward,Pennine Fell Runners,M,00:44:32
Jos Addison,Helm Hill Runners,M,00:44:36
George Foster,,M,00:44:46
Richard Watson,Black Combe Runners,M,00:44:50
Robin Stones,Helm Hill Runners,M,00:44:51
Chris Reade,Bowland Fell Runners,MV40,00:45:20
John Nicoll,Keswick Athletic Club,MV40,00:45:30
Alex Brown,Helm Hill Runners,M,00:45:40
Colin Jennings,Garstang Running Club,MV40,00:45:44
James Byrne,Ambleside,M,00:46:03
Matt Reedy,Ambleside,M,00:46:04
Lauren Jeska,Todmorden Harriers,L,00:46:15
Ian Woods,Coniston Fell Runners,MV40,00:46:32
Phill Craker,Ambleside,M,00:47:04
Karl Steinegger,Ambleside,M,00:47:25
Ali Welsh,Bowland Fell Runners,MV50,00:47:41
Harry Dalby,,M,00:47:44
Paul Knowles,Ambleside,MV40,00:47:48
Richard Stevens,Ambleside,M,00:47:50
Rob Dewhurst,Ambleside,MV40,00:47:52
Howard Seal,Cumberland Fell Runners,M,00:47:53
Peter Crompton,Cumberland Fell Runners,MV50,00:48:03
Gary Parker,Calder Valley Fell Runners,MV40,00:48:22
Paul Barnes,Borrowdale Fell Runners,MV40,00:48:24
Michael Walsh,Kendal Athletic Club,MV60,00:48:40
Nigel Wood,Coniston Fell Runners,M,00:48:55
Mike McIver,Black Combe Runners,M,00:48:56
Wayne Collins,,M,00:49:09
Sharon Taylor,Bingley Harriers,L,00:49:13
