name,club,category,time
Ricky Lightfoot,Ellenborough Athletic Club,M,02:54:14
Simon Booth,Borrowdale Fell Runners,M45,03:00:16
Lloyd Taggart,Manx Fell Runners,M45,03:00:57
Ian Holmes,Bingley Harriers,M45,03:02:26
Sam Watson,Wharfedale Harriers,M,03:02:52
Rob Jebb,Bingley Harriers,M40,03:03:17
Simon Harding,Macclesfield Harriers,M,03:07:50
Neil Talbott,Unattached,M,03:08:16
Ben Abdelnoor,Ambleside Athletic Club,M,03:13:36
Martin Mikkelsen-Barron,Borrowdale Fell Runners,M,03:13:39
Kieran Hodgson,Helm Hill Runners,M40,03:14:34
Andrew Jebb,Bingley Harriers,M,03:15:21
Mark Lamb,Keswick Athletic Club,M,03:15:22
Tom Brunt,Dark Peak Fell Runners,M40,03:15:25
Jasmin Paris,Carnethy Hill Running Club,F,03:15:33
Spencer Riley,Wharfedale Harriers,M40,03:16:58
Matt Reedy,Ambleside Athletic Club,M,03:22:30
Nigel Wood,Helm Hill Runners,M40,03:22:49
Paul Cornforth,Borrowdale Fell Runners,M50,03:23:00
Ian Mills,Pennine Fell Runners,M,03:23:05
Will Veitch,Borrowdale Fell Runners,M,03:23:14
Jon Ascroft,Carnethy Hill Running Club,M40,03:23:49
Dan Golding,Unattached,M40,03:24:43
Ross Litherland,Pennine Fell Runners,M,03:25:19
Chris Newman,Wharfedale Harriers,M,03:26:10
Richard McGrath,Ellenborough Athletic Club,M,03:26:37
Matthew John,North Leeds Fell Runners,M,03:26:39
Mike Robinson,Dark Peak Fell Runners,M45,03:28:10
Calum Tinnion,Ellenborough Athletic Club,M,03:32:17
David Milliken,Horwich RMI Harriers,M45,03:32:29
David Birch,Keswick Athletic Club,M45,03:32:37
Steve Angus,Keswick Athletic Club,M45,03:32:55
Antony Meanwell,Borrowdale Fell Runners,M40,03:33:37
Digby Harris,Pennine Fell Runners,M45,03:36:01
Todd Oates,Ambleside Athletic Club,M,03:36:11
Lee Newton,Keswick Athletic Club,M,03:36:43
Richard Mellon,Bowland Fell Runners,M40,03:37:03
Dave Ward,Pennine Fell Runners,M40,03:37:06
Sam Ware,Keswick Athletic Club,M,03:37:11
Mark Irving,Bowland Fell Runners,M,03:37:32
Mark Tuckett,Dark Peak Fell Runners,M,03:38:13
Matt Stott,Mynyddwr De Cymru,M,03:38:15
David Lund,Dark Peak Fell Runners,M,03:40:12
Ben Corkill,Manx Fell Runners,M,03:41:47
Dave Nuttall,Clayton-le-Moors Harriers,M45,03:41:56
Ross Langley,Tring Running Club,M,03:42:05
Philip Pearson,Saltwell Harriers,M55,03:42:49
Luke Walsh,Unattached,M40,03:42:52
Stephen Pyke,Dark Peak Fell Runners,M50,03:42:56
Hannah Horsburgh,Keswick Athletic Club,F,03:42:59
Charlie McIntosh,Pudsey & Bramley Athletic Club,M45,03:43:16
Judith Jepson,Dark Peak Fell Runners,F45,03:43:19
Tom Simpson,Ambleside Athletic Club,M,03:43:41
David Kirkham,Wharfedale Harriers,M,03:45:15
Catherine Spurden,Keswick Athletic Club,F,03:45:45
Andrew Stuart,Beeston Athletic Club,M,03:46:24
Andrew Jackson,Delamere Spartans,M40,03:47:04
Ralph Skrimshire,Dark Peak Fell Runners,M,03:48:04
Jack Simpson,Unattached,M,03:48:50
David Cope,Howgill Harriers,M,03:48:55
Chris Webb,Saddleworth Runners Club,M,03:49:05
Graham Lund,Bowland Fell Runners,M,03:49:32
Mark Chippendale,Bowland Fell Runners,M45,03:49:48
Jim O'Hara,Helsby Running Club,M,03:49:58
Jane Reedy,Ambleside Athletic Club,F,03:50:22
Colin Moses,Wharfedale Harriers,M45,03:50:38
Carl Aveyard,Mercia Fell Runners,M,03:50:55
Phil Livermore,North Leeds Fell Runners,M,03:51:15
Andrew Britton,Idle Athletic Club,M,03:51:30
Hugh O'Donnell,Eryri Harriers,M,03:51:33
David Bagot,Clayton-le-Moors Harriers,M,03:52:37
Tim Ripper,Black Combe Runners,M,03:52:53
Nicky Spinks,Dark Peak Fell Runners,F45,03:53:17
Shaun Wilkinson,Keighley & Craven Athletic Club,M50,03:53:33
John Allan,Todmorden Harriers,M,03:54:51
Mark Ellithorn,Chorley Athletic & Triathlon Club,M50,03:55:13
Stefan Skrimshire,North Leeds Fell Runners,M,03:55:19
Mario Yeomans,Cumberland Fell Runners,M,03:55:40
Sharon Taylor,Helm Hill Runners,F,03:55:48
Adam Stirk,Guildford & Godalming Athletic Club,M,03:56:06
Hazel Robinson,Ambleside Athletic Club,F40,03:56:10
Andrew Holmes,Pennine Fell Runners,M,03:58:17
David Haygarth,Wharfedale Harriers,M40,03:58:45
Chris Swanepoel,Borrowdale Fell Runners,M,03:58:56
John Butters,Northumberland Fell Runners,M40,03:58:58
