name,club,category,time
Morgan Donnelly,Borrowdale Fell Runners,M,02:02:44
Lloyd Taggart,Dark Peak Fell Runners,MV40,02:04:29
Darren Kay,Pudsey & Bramley AC,MV40,02:08:45
Ben Abdelnoor,Ambleside AC,M,02:08:51
Andrew Davies,Mercia Fell Runners,M,02:08:59
Carl Bell,Howgill Harriers,M,02:09:00
Mike Fanning,Borrowdale Fell Runners,MV40,02:10:35
Tim Davies,Mercia Fell Runners,M,02:10:47
Graham Pearce,Pudsey & Bramley AC,M,02:10:58
Karl Gray,Calder  Valley Fell Runners,MV40,02:11:50
Jim Davies,Borrowdale Fell Runners,MV45,02:13:10
Danny Hope,Pudsey & Bramley AC,M,02:13:47
Dave Milliken,Horwich RMI,MV45,02:14:06
Ben Bardsley,Borrowdale Fell Runners,MV40,02:14:39
Mark Roberts,Borrowdale Fell Runners,MV45,02:14:54
Jon Morgan,Dark Peak Fell Runners,MV40,02:15:29
Richard Roberts,Eryri Harriers,M,02:15:53
Dave Taylor,Dark Peak Fell Runners,MV45,02:16:08
Stuart Bond,Dark Peak Fell Runners,M,02:16:34
Mark Palmer,Mynydd Du,MV45,02:16:55
Pete Vale,Mercia Fell Runners,M,02:17:11
Andrew Schofield,Borrowdale Fell Runners,MV40,02:17:15
Martin Mikkelsen-Barron,Borrowdale Fell Runners,M,02:17:49
Tom Addison,Helm Hill Runners,M,02:18:13
John Heneghan,Pudsey & Bramley AC,M,02:18:27
John Hunt,Dark Peak Fell Runners,MV45,02:18:37
Chris Birchall,Leeds City AC,M,02:19:24
Tom Brunt,Holmfirth Harriers,M,02:19:57
Paul Thompson,Clayton Le Moors Harriers,M,02:20:00
Tom Gibbs,Ambleside AC,M,02:20:05
Dominic Raby,Chorley Harriers,M,02:20:06
Matthew Lockyer,Pudsey & Bramley AC,M,02:21:05
Steve Cale,Mercia Fell Runners,M,02:21:13
Gary Jones,Northumberland Fell Runners,M,02:21:17
Chris Steele,Borrowdale Fell Runners,M,02:21:25
Steve Birkinshaw,Borrowdale Fell Runners,MV40,02:21:26
Dave Wilby,Ilkley Harriers,M,02:21:51
Simon Harding,Macclesfield Harriers,M,02:22:07
Gavin Mulholland,Calder  Valley Fell Runners,MV40,02:22:39
Phillip Sanderson,Northumberland Fell Runners,MV40,02:22:41
Rick Stuart,Helm Hill Runners,MV45,02:23:08
