name,club,category,time
CARL BELL,KESWICK,M,00:36:53
MORGAN DONNELLY,BORROWDALE,MV40,00:36:58
ROB JEBB,BINGLEY,MV40,00:37:25
MIKE ROBINSON,DARK PEAK,M,00:40:46
CHRIS EDIS,KESWICK,M,00:41:05
ANDREW SLATTERY,KESWICK,MV40,00:41:09
SAM WATSON,WHARFEDALE,M,00:41:36
CHRIS JONES,MDC,M,00:41:36
PAUL REILLY,CONISTON,M,00:43:37
ROBERT LEE GREEN,ACHILLE RATTI,M,00:43:42
TOM SIMPSON,AMBLESIDE,M,00:44:06
JOHN NICOLL,KESWICK,MV40,00:45:12
ADRIAN HARVEY,HOWGILL HARRIERS,M,00:45:33
JOHN PERRY,WHARFEDALE,M,00:45:46
IAN FURLONG,NORTH LEEDS FELL RUNNERS,M,00:46:43
CRAIG SMITH,KESWICK,MV40,00:47:09
COLIN VALENTINE,KESWICK,MV50,00:47:17
KARL MASON,HELM HILL,M,00:49:55
WILL SPAIN,DARK PEAK,M,00:50:18
PAUL CLAYTON,BLACK COMBE,MV40,00:50:20
GARY LANE,CONISTON,MV40,00:51:05
PAUL SIMPSON,KENDAL AC,MV50,00:51:38
ROSS BUTLER,KESWICK,M,00:52:18
LUCY SPLAIN,HELM HILL,F,00:52:22
JO GILLYON,KESWICK,F,00:53:37
GERARD MCNEAVD,AMBLESIDE,MV60,00:54:33
TOM PEARSON,U/A,M,00:54:35
LYN THOMPSON,KESWICK,FV50,00:54:37
ROB WYNNE,KESWICK,MV50,00:55:16
JANE LEONARD,TODMORDEN HARRIERS,FV50,00:55:19
RIGBY JERRAM,KENDAL AC,MV50,00:55:26
PAUL WRIGHT,AMBLESIDE,MV50,00:55:28
BILL WILLIAMSON,CFR,MV50,00:56:11
ANDY SMITH,U/A,M,00:56:14
VICTORIA HAWORTH,KESWICK,F,00:56:14
SIMON WHITE,TORQ/TELFORD AC,M,00:56:50
CHRIS CAMPBELL,TRAWDEN AC,MV40,00:57:01
MIKE PULLMAN,FAT BOYS,MV50,00:58:07
CATHERINE SPURDEN,KESWICK,F,01:01:00
LESLEY MALARKY,KESWICK,FV60,01:02:58
DAVID FELL,KESWICK,MV60,01:03:00
NICKY BUTLER,KESWICK,FV50,01:03:28
BRENT LINDSAY,PENISTONE,MV50,01:03:53
LINSDAY WALKER,KESWICK,F,01:03:56
SIOBHAN BREWER,KESWICK,FV40,01:03:57
CHRIS LAWS,U/A,M,01:04:25
MATTHEW CRAWFORD,CONISTON,M,01:06:06
SAMUEL PANTER,CONISTON,M,01:07:22
ALAN BRAITHWAITE,TEAM HSX,M,01:07:41
ADAM DAWSON,U/A,MV40,01:08:03
KIM CLARK,KESWICK,FV50,01:08:28
SUE ROBERTS,TODMORDEN HARRIERS,FV50,01:09:13
DAN CAMPBELL,U/A,M,01:09:15
ANDY GEARY,U/A,MV50,01:09:26
CHRIS SLATER,TEAM HSX,M,01:16:38
PHIL KIRBY,CONISTON,MV60,01:23:53
STEVE KNUGGS,TEAM HSX,M,01:24:26
WAYNE HOLT,U/A,M,01:31:34
