name,club,category,time
Carl Bell,Howgill Harriers,,01:11:54
Alastair Dunn,Helm Hill,,01:16:11
Phil Winskill,Keswick AC,,01:17:38
Mark McGoldrick,Wharfedale,,01:19:34
Bill Stewart,Holmfirth,,01:19:43
Sam Ware,Eden Runners,,01:19:52
Cameron-James Taylor,Esk Valley Fell,,01:21:16
Garry Greenhow,Ambleside,,01:21:29
Chris Robinson,,,01:21:41
Peter Brittleton,,,01:22:12
Andy Beanland,,,01:22:20
Dominic Raby,Chorley Athletic + Tri,,01:22:34
Paul Clavey,,,01:22:40
Mark Chippendale,Bowland,,01:23:03
Richard Talbot,Ambleside,,01:23:52
Martin Holroyd,Borrowdale Fell Runners,,01:25:17
Oli Blomfield,Eden Runners,,01:25:26
Steve Angus,Keswick AC,,01:25:49
Kirt Livesey,Wharfedale,,01:26:48
Nigel Wood,Coniston FR,,01:28:35
Andy Thompson,Eden Runners,,01:28:40
Andy Mouncey,Settle Harriers,,01:28:48
Martin Hartley,,,01:29:40
Roger Laycock,Settle Harriers,,01:29:53
Jules Coleman,Lonsdale Fell Runners,,01:30:00
Sharon Taylor,Bingley Harriers,,01:30:01
Robert Moffat,Howgill Harriers,,01:30:07
Lee Newton,Keswick AC,,01:30:53
Paul Neild,Bowland,,01:31:17
Paul Lambert,Wharfedale,,01:33:13
Stephen Moffat,Howgill Harriers,,01:33:52
Chris Whitecoat,Wharfedale,,01:34:36
Jack Simpson,,,01:34:37
David Wilson,Bowland,,01:34:51
Carol Evans,Settle Harriers,,01:35:15
Nick Wadd,Quakers RC,,01:35:33
Michael Walsh,Kendal AAC,,01:35:38
Mick Cottam,Garstang,,01:35:41
David Griffin,Dallam,,01:38:06
Stuart Allan,Allithwaite,,01:38:18
John Osborne,Settle Harriers,,01:38:32
Christopher Evans,Ambleside,,01:38:46
Andrew Murray,Keswick AC,,01:39:04
Richard Unwin,Keswick AC,,01:39:16
Tony Hesketh,Horwich RMI Harriers,,01:40:28
Jonathan James,Eden Runners,,01:40:35
Andrew Corbishley,Rossendale Harriers,,01:40:49
Sharon McDonald,Settle Harriers,,01:41:08
Andrew Knowles,Bowland,,01:42:06
Nick Done,Wharfedale,,01:43:27
Jo Gillyon,Keswick AC,,01:44:44
Stewart Kemp,Kendal AAC,,01:44:49
Shaun Hardisty,Eden Runners,,01:45:38
Stuart Edgington,Keswick AC,,01:46:12
Darren Hartley,,,01:47:41
Brian Kennedy,Settle Harriers,,01:48:18
Nicola Raby,Chorley Athletic + Tri,,01:49:54
Jamie Serieux,,,01:50:21
David Rice,Keswick AC,,01:51:29
Rachel Slattery,Keswick AC,,01:52:01
Peter S Nuttall,Rossendale Harriers,,01:52:03
Michael Salkeld,,,01:53:38
Nick Hambrey,Kendal AAC,,01:53:53
Jason Craven,Rossendale Harriers,,01:54:18
Neil Elsender,Keswick AC,,01:55:22
Siobhan Brewer,Keswick AC,,01:56:28
Philippa Giles,,,01:58:00
Graham Eccles,Clayton-le-Moors,,01:58:01
Andrew Knox,Quakers RC,,01:58:21
Jane Davies,,,02:06:02
Hilary Jacob,Vegan Runners,,02:06:04
Helen Greenep,Settle Harriers,,02:10:49
Julia Murfin,Settle Harriers,,02:10:51
Sarah J Cross,Settle Harriers,,2.0.50
Raymond Pickett,Bowland,,Dnf
James Yee,Buffalo Chips, Sacramento,,Dnf
