name,club,category,time
Sean Carey,Todmorden Harriers,U18,00:39:16
Joe Johnston,Rossendale Harriers,U18,00:39:52
Phil Bolton,Rossendale Harriers,*,00:39:56
James Titmus,Pudsey & Bramley,,00:40:23
Jason Harbour,CleM,V40*,00:40:41
Nicholas Charlesworth,Wharfedale Harriers,V40,00:41:09
Rick Solman,Rossendale Harriers,,00:42:27
Steve Smithies,Calder Valley FR,V40,00:42:35
Paul Crabtree,Wharfedale Harriers,V40,00:42:51
Andrew Orr,CleM,V40,00:43:03
Andrew Gartside,Saddleworth Runners,V40,00:43:08
Thornton Taylor,Rossendale Harriers,V50*,00:43:18
Ashley Kay,Rossendale Harriers,U18,00:43:23
Sean Molloy,Rossendale Harriers,V40,00:43:30
Geoff Gough,CleM,V50,00:43:34
Chris Speight,Helm Hill Runners,V50,00:43:53
Mick Cottam,Garstang,V45*,00:44:10
Alex Foster,U/A,,00:44:17
David Ralphs,Newburgh Nomads,V50,00:44:26
Craig Stansfield,Rossendale Harriers,V40,00:44:29
Karl Ward,Horwich,,00:44:55
Neil Worswick,CleM,V40,00:44:57
Albert Sunter,Horwich,V50,00:45:00
Carl Steele,CleM,,00:45:51
Andy Armstrong,CleM,V40,00:45:54
David Harvey,Pennine FR,V45,00:46:06
Andy Milligan,Bury AC,V45,00:46:13
Jordan Beard,Rossendale Harriers,,00:46:16
Jason Henson,Middleton,,00:46:19
Gary Parker,Calder Valley FR,V40,00:46:22
Pete Booth,CleM,V60*,00:46:29
Tim Hargreaves,Stockport Harriers,V50,00:46:37
Scott Sadler,Middleton,,00:46:56
Emma Flanagan,Rossendale Harriers,L*,00:47:00
Ken Taylor,Rossendale Harriers,V60,00:47:01
Bruce Humphrey,Altrincham,,00:47:03
Ronnie Turner,Rossendale Harriers,V50,00:47:13
Peter Thompson,CleM,V50,00:47:32
Karl Steineger,Ambleside AC,,00:48:18
Phil Daintith,Spectrum Striders,V40,00:48:22
Kaan Rassad,Bolton United Harriers,,00:48:25
Howard Chambers,Saddleworth Runners,V45,00:48:32
Wally Copelov,Newburgh Nomads,V50,00:48:36
S. White,Saffron Striders,V40,00:48:42
Jon Tinman,Rossendale Harriers,V45,00:48:46
Jim Johnston,Rossendale Harriers,V50,00:48:52
Kristian Henry,Rossendale Harriers,,00:48:58
Keith Thompson,CleM,V55*,00:49:05
Gill Myers,Wharfedale Harriers,LV50*,00:49:09
Steve Kenyon,Horwich,V40,00:49:25
Adam Drury,Wharfedale Harriers,,00:50:01
Dan Meade,Rochdale TRI,,00:50:04
John Wade,Bowland,V45,00:50:12
Mark Taylor,CleM,,00:50:15
Michael Doherty,U/A,V55,00:50:23
Richard Sudworth,Newburgh Nomads,,00:50:27
R. Horrocks,LFRS,V40,00:50:40
Mick Haworth,Bolton United Harriers,V45,00:50:43
Tim Murphey,Spectrum Striders,V45,00:50:47
Bruce Owen,U/A,V45,00:50:51
