name,club,category,time
JULIAN MINSHULL,,MV45,00:01:47
NIC BARBER,,M,00:01:53
DAVE SOLES,,MV45,00:01:55
MARK OLLERENSHAW,,M,00:01:55
MATTY BRENNAN,,M,00:02:03
TOM BEACH,,M,00:02:06
ANDY BUTLER,,MV50,00:02:09
GEOFF READ,,MV50,00:02:13
RICK ANSELL,,MV50,00:02:22
JOHN BRITTON,,M,00:02:27
GORDON COOPER,,MV40,00:02:37
NEVILLE BAKER,,MV45,00:02:38
JULIE GARDNER,D P F R,LV50,00:02:40
NICK LANDER,,MV50,00:02:41
DAVE STERN,,M,00:02:45
JOHN STEPHENSON,,MV50,00:02:46
NEILL BARTON,,M,00:02:47
SIKOBE LITABA,,MV45,00:02:49
DARREN BAKER,,M,00:02:51
LEE GRANT,,MV40,00:02:55
BEN FARROW,,M,00:02:56
JOHN WORTH,,MV45,00:03:02
GEORGE SCOTT,,MV60,00:03:03
ALAN DUNCAN,,MV55,00:03:03
ROB ASHWORTH,,MV45,00:03:04
JANE HEWITT,,LV50,00:03:04
MIKE SYMONS,,MV40,00:03:04
CHRIS BRUMBY,,MV45,00:03:05
PHIL PITTSON,,MV60,00:03:06
YIANNIS TRIDIMAS,,MV65,00:03:07
ELLYSE MADDOCKS,,L,00:03:07
TIM ISHERWOOD,,M,00:03:13
PHILIP MATHER,,M,00:03:14
JULIE LAVEROCK,,LV40,00:03:17
GARY ATKINSON,,MV40,00:03:18
NEIL CROASDELL,,M,00:03:45
