name,club,category,time
Ben Mounsey,Calder Valley Fell Runners,M,01:42:26
Ben Stevens,Ilkley Harriers,M,01:43:53
Matthew Cox,Ilkley Harriers,M,01:44:17
Marc Teasey,Bingley Harriers,MV40,01:45:58
Gary Shaw,Clayton Le Moors,M,01:46:40
Christian Holmes,Wharfedale Harriers,M,01:46:53
Jon Holah,Pudsey & Bramley,M V50,01:46:57
Nigel Armitage,Pudsey Pacers,M,01:48:17
Kieran Horrigan,U/A,MV50,01:48:52
Dale Foster,Otley AC,M,01:49:12
Gary Chapman,KCAC,MV40,01:50:03
Clem Dixon,Cambridge,MV45,01:50:37
Darren Holloway,Pennine,MV40,01:50:44
Andrew Hunt,Otley AC,MV40,01:50:49
David Kirkham,Wharfedale Harriers,M,01:50:53
Mark Horsley-frost,U/A,MV40,01:51:28
Charlie Mcintosh,Pudsey & Bramley,MV40,01:52:50
Jason Henson,Middleton Harriers,M,01:53:22
Mark Hutcheson,KCAC,MV45,01:53:26
Paul Gaile,Pudsey Pacers,MV40,01:53:31
Richard Gibson,Pudsey Pacers,M,01:53:49
Adam Worrallo,Bingley Harriers,M,01:53:57
Ben Grant,Harrogate Harriers,MV60,01:54:00
John Paul Hopkinson,KCAC,MV40,01:54:17
Nick Ogden,Keswick AC,MV40,01:54:28
Liza Barry,CLC Striders,F,01:54:33
Robert Samuels,Pudsey Pacers,MV50,01:54:56
David Almond,Calder Valley FR,M,01:55:18
Sarah Jarvis,Bingley Harriers,F,01:57:43
Heath Mcdonald-noble,Trawden A C,M,01:57:55
Tom Gomersall,U/A,M,01:59:57
Stephen Pickard,Baildon Runners,MV50,02:01:43
Duncan Cooper,Ilkley Harriers,MV40,02:01:50
Ian Greenwood,Clayton Le Moors,MV45,02:02:10
Jeff Pickup,Clayton Le Moors,MV55,02:02:20
Richard Foster,Abbey Runners,M,02:02:36
Jonnie Butler,KCAC,MV50,02:03:35
Antonio Gonzalez,U/A,M,02:03:43
Tamara Hird,Wharfedale Harriers,F,02:04:07
Steve Robertson,KCAC,MV40,02:04:22
Pete  Burgon,Lincoln & District,MV50,02:04:30
Sally Malir,Ilkley Harriers,FV45,02:04:37
Phil Knight,Bingley Harriers,MV40,02:04:46
Stuart Thompson,Bingley Harriers,MV60,02:04:53
Clare Pearson,Skipton AC,F,02:05:23
Fred Clapham,Ripon Runners,MV40,02:06:12
Marcus Saunders,Lincoln And District Runners,M V45,02:06:37
Adrian Phillips,U/A,M,02:06:49
Damien Brockie,U/A,M,02:06:55
Gill Myers,Wharfedale Harriers,FV50,02:07:15
Mark Harney,York Acorn,MV45,02:07:37
Anthony Kirby,U/A,M,02:07:51
Paul Smithson,KCAC,MV45,02:08:01
Derek Mcgirl,U/A,MV45,02:08:30
Michael Ireland,Rossendale Harriers,M V45,02:08:51
Raymond Mcarthur,Meltham AC,MV55,02:08:58
Phillip Clarke,U/A,M,02:09:57
Andrew Harris,Nidd Valley Road Runners,M,02:10:17
Daniel Shaw,Stadium Runners,M,02:10:20
Catherine Farrow,Valley Striders,F,02:10:23
Andrew Davidson,Abbey Runners,M V40,02:10:26
John Bassinder,Stainland Lions,M V55,02:10:30
Chris Tomes,KCAC,MV50,02:10:40
Clive Bandy,Valley Striders,M,02:10:48
Roger Harper,Skipton AC,MV40,02:11:05
Jonathan Hargreaves,U/A,M,02:11:38
Dominic Nurse,Abbey Runners,MV40,02:11:50
Kevin Watson,Horsforth Harriers,MV65,02:11:57
Lucy Partridge,Abbey Runners,F,02:12:11
John Mcdonald,Trawden A C,MV45,02:12:25
Michael Bray,Lincoln & District,MV40,02:12:40
Jeremy Edwards,U/A,M,02:12:47
Andy Broekhuizen,Harrogate Harriers,MV40,02:12:49
Neville Whittingham,KCAC,MV45,02:13:16
Ben Small,U/A,M,02:13:58
Harry Mcgill,St Bedes,MV60,02:14:22
Lorraine Slater,Clayton Le Moors,FV40,02:14:27
Naomi Ferguson,U/A,F,02:14:35
Iain Denby,Dragons Running Club,MV50,02:14:58
Stephen White,Clayton-le-moors-harriers,M V55,02:14:59
Robert Morris,U/A,MV50,02:15:07
Jimmy Oldfield,Calder Valley Fell Runners,M V40,02:15:08
Dave Claxton,KCAC,M,02:15:48
David Lewis,Idle AC,M V50,02:15:59
John Henry,Spenborough & District AC,MV50,02:16:19
Emma Gregory,Bowland,F,02:16:27
Andrew Marsden,KCAC,MV50,02:16:40
Paul Patrick,Stainland Lions,M V45,02:16:50
Nicola Bradford,Pudsey Pacers,FV40,02:17:47
Phil Joyner,Idle AC,M,02:18:27
David Clancy,Dewsbury Road Runners,MV40,02:18:56
Tracy Ireland,Rossendale Harriers,F V40,02:18:57
Chris Martin,Wetherby Runners,MV40,02:19:20
David Swinton,U/A,MV50,02:19:27
Theresa Duckett,Horsforth Harriers,FV40,02:19:28
Andrew Haworth,Trawden AC,M,02:19:36
Melanie Sykes,Meltham AC,F,02:19:54
Nick Lyons,Lincoln & District Runners,M V55,02:20:30
Katherine Kirkham,Wharfedale Harriers,F,02:20:45
Trish Gavins,KCAC,FV45,02:20:56
Mark Ogden,U/A,MV45,02:21:00
Robin Fletcher,N Derbyshire RC,MV55,02:21:08
Gareth Payne,Valley Striders,M,02:21:10
Charlie Beck,U/A,M,02:21:24
James Stables,Saddleworth Runners,M,02:21:28
Michael Armitage,U/A,MV45,02:22:15
Edward Melconian,U/A,M,02:22:56
Jonathan Daniels,U/A,M,02:23:07
Chris Preston,Todmorden Harriers,FV45,02:23:29
Richard Hindle,KCAC,MV60,02:23:48
Andy Hargreaves,Meltham AC,MV55,02:24:02
Liz Martinez,U/A,F,02:24:11
Peter Bromley,Northumberland Fell Runners,MV55,02:24:18
David Gorman,Skipton AC,MV45,02:24:25
David Cooper,Pudsey Pacers,M,02:24:26
Christopher Smith,Toonie Express,MV40,02:24:33
Roger Fleming,Stainland Lions,MV50,02:24:37
David Coote,U/A,M,02:24:53
Jeff Hignett,Rossendale Harriers And AC,MV60,02:25:05
Christopher Squires,U/A,MV45,02:25:36
Brian Eyre,U/A,M,02:25:38
Derrick Marsh,Trawden A C,MV50,02:25:40
Alison Hoyle,Trawden A C,F,02:25:45
Fionnuala Swann,Trawden A C,F,02:25:50
Jayne Kelly,U/A,F,02:26:20
Penny Ditchfield,Meltham AC,F,02:26:52
Hayley Lomas,Meltham AC,F,02:26:53
Allan Pearson,U/A,MV40,02:27:40
Phil Robinson,Nidd Valley Road Runners,MV45,02:27:41
Christine Matthews,Ilkley Harriers,FV55,02:27:53
Martin Wright,Ilkley Harriers,MV45,02:27:55
Angela Donlan,Clayton Le Moors,F,02:28:09
Richard Mcleod,Holmfirth Harriers,M,02:28:10
Janek Popiolek,Pudsey Pacers,MV50,02:28:31
Ian Cox,U/A,M,02:28:37
Susan Pritchard,U/A,F,02:29:23
Simon Rayner,U/A,MV40,02:30:46
Craig Maclellan,U/A,M,02:30:56
Christine Holleran,Nidd Valley Road Runners,FV45,02:30:59
Alan Harman,Thirsk And Sowerby Harriers,MV50,02:31:15
John Dade,Otley AC,MV45,02:31:20
Maxine Hird,U/A,F,02:31:31
James Vickers,U/A,M,02:31:43
Malcom Chalmers,U/A,MV50,02:31:50
Nicola Leng,U/A,F,02:31:58
Tony Rawling,Scarborough Athletics Club,MV40,02:32:12
James Archer,U/A,M,02:32:16
Keith Wilson,U/A,M,02:32:35
Matthew Hick,U/A,M,02:32:47
Colin Best,Otley AC,MV55,02:32:58
Beverly Holmes,U/A,FV40,02:33:23
Colin Reid,U/A,M,02:33:38
Matthew Dyas,U/A,M,02:33:51
James Kirkpatrick,Skipton AC,MV50,02:34:17
Paul Cotterill,U/A,MV55,02:34:33
Camille Askins,KCAC,FV40,02:34:43
Mandy Bannister,Pudsey Pacers,FV45,02:34:47
Bob Richardson,U/A,MV40,02:34:53
Colin Ashworth,Trawden,MV45,02:34:58
Emma Dodd,Wharfedale Harriers,F,02:35:14
Sally Bisset,Wharfedale Harriers,FV40,02:35:15
