name,club,category,time
Marcus Preedy,Rossendale Harriers,U23,01:11:19
Ali Burns,Valley Striders,S,01:12:15
Mark O'Connor,Calder Valley,S,01:12:43
Neil Holding,West Pennine Runners,V55,01:12:54
Darren Fishwick,Chorley,V45,01:13:06
Matt Dunn,,V40,01:13:13
David Ryder,,V40,01:13:19
John Allan,Todmorden Harriers,S,01:16:06
Richard Smith,,S,01:16:32
Andrew Davies,Steel City Striders,V45,01:16:36
Gareth Clarke,Calder Valley,V40,01:17:27
Chris Davies,Saddleworth Runners,V60,01:17:48
Andy Buttery,Blackburn Harriers,V45,01:18:06
Rob Gray,Todmorden Harriers,V40,01:18:07
Alan Bodell,West Pennine Road Club,V50,01:18:34
Ben Frechette,Calder Valley,S,01:18:56
Helen Leigh,Blackburn Harriers,L,01:20:12
Colin Faulds,Burnden,S,01:20:15
Iain Powell,Calder Valley,V40,01:20:51
Derek Reilly,,V45,01:21:13
Jake Ackroyd,Calder Valley,S,01:21:17
John Killerby,Calder Valley,S,01:21:25
Paul Griffiths,Formula1 Circuit Crew,S,01:21:35
Andy Shaw,Holmfirth HAC,V55,01:22:25
Carl Bedson,Glossopdate,V45,01:22:59
Dave Collins,Todmorden Harriers,V60,01:23:41
Richard Ingram,Calder Valley,V40,01:23:41
Paul Gilbert,Calder Valley,S,01:24:09
Andy Forbes,Todmorden Harriers,V45,01:24:14
Martin Quinn,Chorley Athletic & Tri,V40,01:24:53
James Riley,Todmorden Harriers,V45,01:25:03
Andy Quickfall,Newburgh,V55,01:25:24
Steve White,Holcombe Harriers,V50,01:25:25
Lynne Clough,Chorley,LV45,01:25:29
Nicholas Walsh,Rochdale Harriers,V45,01:25:59
Michael Toman,Rossendale Harriers,V50,01:26:35
Gavin Roper,Calder Valley,S,01:27:11
Brian Davey,Southport Waterloo,V55,01:27:24
Tony Shepherd,Wharfedale Harriers,V50,01:27:52
Dave Brock,Orion Harriers,V55,01:28:50
Richard Bellaries,Clayton Moor,V60,01:28:53
Tony Hesketh,Horwich,V65,01:28:57
Darren Pearson,Stainland Lions,S,01:29:23
John Sprackland,South Waterloo AC,V50,01:29:40
Toby Sydes,Calder Valley,V45,01:30:04
Dick Spendlove,Calder Valley,V70,01:31:00
Ann-Marie Jones,Altrincham & District,LV60,01:31:05
Mark Swindell,Horwich,V45,01:31:10
Gavin Gregson,Rossendale Harriers,S,01:31:55
Neil Wallace,Pudsey Pacers,V40,01:32:00
James Cooke,Calder Valley,S,01:32:15
Ian Stainthorpe,Northen Masters,V50,01:32:49
Edwin Sherstone,South Waterloo AC,V50,01:34:07
Lesley Fisher,Burnden,LV55,01:34:11
Mark Ferguson,,S,01:34:27
Caroline Harding,Pudsey & Bramley,LV40,01:34:31
Mark Checkley,Lostock AC,V50,01:35:13
Jeff Norman,Altrincham & District,V70,01:36:04
Kevin McGilvray,Rochdale Harriers,V60,01:36:49
Ali Alsaadt,Bellvue Racers,V40,01:38:21
Darren Brown,Triangle Trotters,V50,01:38:24
Craig Hampshire,Wakefield Triathlon,V45,01:38:51
Nathan Kennaugh,Calder Valley,S,01:40:24
Christian Ellis,,V40,01:40:26
Mark Glaister,Skelmersdale Boudy Harriers,V50,01:40:33
Jon Comyn-Platt,Saddleworth Runners,V65,01:42:00
Don Nichol,Burnden,V60,01:43:09
Belinda Baquero,Pudsey & Bramley,L,01:43:19
Alan Swift,,V45,01:43:21
Wayne McIntosh,Trawden AC,S,01:43:34
Renou Blandine,,LV50,01:45:26
Katy Thompson,Clayton Moor,LV60,01:45:38
Rod Sutcliffe,Calder Valley,V65,01:46:28
Andrew Biddle,,V60,01:47:06
Rose George,Kirkstall Harriers,LV45,01:47:09
Charlotte Wetton,Calder Valley,L,01:48:39
Steven Wales,Edinburgh AC,V40,01:48:47
Nmick Fowler,,V60,01:49:59
Richard Treitl,Barlick Fell Runners,V60,01:50:06
Graham Lloyd,Calder Valley,V50,01:51:16
Sara Demaine,Pudsey Pacers,LV50,01:59:45
Hilary Farren,Rossendale Harriers,LV50,02:01:32
Helen Flage,Calder Valley,LV40,02:01:58
Michael Frost,Clayton Moor,V60,02:02:24
Peter Booth,,V45,02:07:14
Paul Jackson,Chorley,V50,02:09:47
Reg Czudek,Todmorden Harriers,V60,02:28:34
