name,club,category,time
Tom Saville,Dark Peak FR,MU23,01:44:59
Adam Perry,Helm Hill,MSEN,01:45:04
Lloyd Taggart,Manx FR,M45,01:45:15
Tom Addison,Helm Hill Runners,MSEN,01:45:18
William Gardner,Rugby & Nothampton,MSEN,01:45:19
Gary Greenhow,Ambleside,MSEN,01:45:25
Matthew Lockyer,Pudsey & Bramley,MSEN,01:45:33
Huw Davies,Mercia,MSEN,01:46:06
Alasdair Campbell,Buxton AC,MSEN,01:46:19
Dominic Jones,Mercia,MSEN,01:46:24
Simon Bailey,Mercia,MSEN,01:46:24
Tim Ellis,Calder Valley FR,MSEN,01:46:29
Johny Malley,Ambleside AC,MSEN,01:47:09
Paul Tierney,Ambleside,MSEN,01:47:25
Chris Arthur,Bowland,MSEN,01:50:18
Mark Roberts,Borrowdale FRC,M50,01:50:44
Simon Coldrick,Pennine,M40,01:51:05
Todd Oates,Ambleside AC,MSEN,01:51:57
Paul Rowley,Pennine,MSEN,01:52:19
Virgil Barton,Birlick FR,M40,01:52:33
Richard Mellon,Bowland,M45,01:52:39
Chris Atherton,Ambleside AC,MSEN,01:52:56
Sharon Taylor,Helm Hill,WSEN,01:53:10
Ian Grindley,Mercia,M50,01:53:12
Robert Donald,Shelton Striders,MSEN,01:53:59
Andy Thompson,Helm Hill,MSEN,01:54:19
Karl Steinegger,Ambleside AC,MSEN,01:54:19
Nick Corker,Royal Sutton Coldfield AC,M40,01:54:27
William Laye,Mercia,MSEN,01:54:44
Stewart Bellamy,Mercia,M45,01:55:04
Duncan Birtwistle,Telford AC,MSEN,01:55:15
Christian Poulton,Cambridge Harriers,M50,01:55:29
Mark Burton,Pennine FR,M40,01:56:04
Tom Foster,Mercia,M40,01:58:10
Harold Wyber,Ambleside AC,MSEN,01:58:15
Dan Croft,Macclesfield Harriers,M50,01:58:20
Mel Price,Mercia,W40,01:58:40
Doug Love,Bowland,MSEN,01:58:42
Tom Bush,Pennine FR,MSEN,01:58:47
Richard Bacon,TORQ,M40,01:58:51
David Chetta,Mercia,MSEN,01:59:59
Richard Banyard,Shropshire Shufflers,MSEN,02:00:08
Oli Cox,U/A,MSEN,02:00:53
Gary House,Runstrong,MSEN,02:01:34
Stephen P Jones,Eryri Harriers,M60,02:01:51
Tim Kieniewicz,Mercia,MSEN,02:02:02
Simon Rowley,Mercia,MSEN,02:02:14
Jim O'Hara,Helsby,MSEN,02:03:00
Robert Sharam,Whitchurch Whippets,M40,02:03:06
Tarbo Fukazawa,Cambridge Harriers,MSEN,02:05:42
Sam Robson,High Sports,MSEN,02:05:56
Leigh Warburton,Bowland,M55,02:06:03
Richard Hill,Mornington Chasers,M45,02:06:29
Malcolm Fowler,Cheshire Hill Racers,M50,02:06:42
Lee Knight,Ambleside,MSEN,02:06:45
Claire Green,Pudsey & Bramley,WSEN,02:07:08
Ben Grant,Harrogate Harriers,M65,02:07:09
Ian Warhurst,Pennine Fellrunners,M55,02:07:16
Tracey Greenway,Dark Peak,W50,02:07:35
Andy Pritchard,Buckley Runners,M45,02:08:00
Dave Powell,Aberystwyth,M55,02:08:46
Philip Jones,Shropshire Shufflers,M40,02:09:02
David Phillips,U/A,MSEN,02:09:03
Paul Jeggo,Springfield Striders,M55,02:09:05
Kev Saville,Dark Peak Fell Runners,M50,02:09:35
Daniel Oldham,Glossopdale,M40,02:09:45
Lewis Cherry,Rugby & Nothampton,MSEN,02:09:52
John Bristow,U/A,M40,02:11:03
Marcel Darling,Shelton Striders,M45,02:11:13
Zoe Barber,SAC,WSEN,02:11:20
Glen Davies,Mercia,M60,02:11:34
Kirsty Hewitson,Dark Peak FR,W40,02:11:36
Steve Toogood,Buckley Runners,M50,02:11:42
Duncan Beales,Mercia,M55,02:11:48
Kenny Malton,Shelton Striders,MSEN,02:12:01
Michael Reynolds,Mercia,M50,02:12:02
Jenn Mattinson,Keswick,WSEN,02:12:12
Fraser Willcox,U/A,MSEN,02:12:15
Chris Wilcox,Buckley Runners,M60,02:12:32
Chris Dunkerley,U/A,MSEN,02:13:16
Tim Parker,Mercia,M55,02:13:25
Jonathan Higson,Mercia,MSEN,02:13:55
Andy Richards,U/A,M40,02:14:01
Andy Hauser,Holmfirth Harriers,M60,02:14:32
Ben Beaumont,Mercia,MSEN,02:14:41
Matthew Farrer,Cheltenham Harriers,MSEN,02:14:43
Robin Bacon,Mercia,M50,02:14:52
Clem Dixon,Cambridge Harriers,M55,02:15:03
James Craig,Shropshire Shufflers,MSEN,02:15:07
Paul Beeson,Maldwyn Harriers,M50,02:15:12
James Pearce,U/A,M45,02:15:16
Hayley Evans,Buckley Runners,WSEN,02:15:22
Dave Clarke,U/A,MSEN,02:15:50
Ian Travis,U/A,M50,02:15:53
John Taylor,Mercia,M50,02:16:46
Andrew Lawson,Worcester Tri,M45,02:16:47
Matthew Dowsett,U/A,M45,02:16:56
Val Swingler,Shropshire Shufflers,W50,02:18:06
Andy Roberts,Congleton Harriers,M45,02:18:19
Julian Brown,Macclesfield,M50,02:18:24
Bryan Carr,Congleton Harriers,M50,02:18:32
Dewi Williams,Kenilworth Runners,MSEN,02:18:37
Guy Dinsdale,U/A,M45,02:18:53
Garry Jerman,U/A,M50,02:19:00
James Riley,Todmorden,M45,02:19:28
Pete Newham,Congleton Harriers,M45,02:20:34
Philip Pavey,Leamington C&AC,MSEN,02:21:15
Peter Gardner,WFRA,M55,02:21:19
Andrew Turner,U/A,M40,02:21:31
Jackie Lee,Eryri,W40,02:21:49
