name,club,category,time
Karl Gray,Calder Valley,V40,22:28:00
Gavin Mulholland,Calder Valley,,22:47:00
Sean Carey,Todmorden,U18,22:48:00
James Logue,Calder Valley,V40,23:18:00
Adam Breaks,Calder Valley,,23:32:00
Steve Clawson,Rossendale,V40,23:38:00
Steve Smithies,Calder Valley,V40,23:54:00
Nicholas Charlesworth,Wharfedale,V40,24:10:00
Paul Crabtree,Wharfedale,V40,24:12:00
Max Wharton,Calder Valley,U14,24:23:00
Paul Mitchell,Bingley,V40,24:25:00
Steve Roebuck,Penistone,,24:28:00
Robin Tuddenham,Serpentine,V40,25:21:00
Cowie Jackson,Todmorden,U16,25:30:00
Adam Deavin,U/A,,25:41:00
Christian Holmes,Wharfedale,,26:00:00
Lee Shinwell,Calder Valley,,26:01:00
Peter Bowles,Todmorden,,26:05:00
Steven Booth,U/A,V40,26:18:00
Adrian Nicholls,Accrington,V40,26:49:00
Richard Hampson,Calder Valley,,26:59:00
Mark Wharton,Calder Valley,V40,27:07:00
Holly Page,Durham University,L,27:11:00
Nigel Crossfield,Halifax Harriers,V40,27:15:00
Mark Jones,Stainland,,27:18:00
Bill Johnson,Calder Valley,V40,27:29:00
Ben Crowther,Todmorden,,27:36:00
Gary Traviss,Calder Valley,V40,28:14:00
Tim Brooks,Calder Valley,V40,28:19:00
Jim Moseley,Calder Valley,,28:23:00
Martin Whitehead,Calder Valley,V50,28:40:00
Philip Hobbs,Holmfirth Harriers,V40,28:43:00
Simon Benson,U/A,V40,28:48:00
Peter Clarke,Todmorden,V50,28:52:00
Dave Tait,Dark Peak,V60,29:01:00
Mike Wardle,Calder Valley,V50,29:07:00
Joe Crossfield,Halifax Harrier,U18,29:09:00
Dick Spendlove,Calder Valley,V60,29:26:00
Adrian Muir,Calder Valley,V40,29:33:00
Paul Patrick,Stainland,V40,29:37:00
Charlie Boyce,Calder Valley,V40,29:43:00
Steve Woods,Pudsey And Bramley,V50,29:57:00
Rod Sutcliffe,Calder Valley,V50,30:09:00
Jack Page,Calder Valley,U16,30:15:00
Mick Collinson,Denbigh Dale,V50,30:28:00
Karl Greenwood,Calder Valley,V40,31:16:00
Gillian Wisbey,Calder Valley,LV40,31:46:00
Alistair Whitelaw,Calder Valley,V40,31:55:00
Ross Popper,U/A,V40,31:57:00
Anthony Mcmanus,Stainland,V40,33:04:00
Martin Hodgson,Sadleworth,V40,33:32:00
Gary Muir,U/A,V50,33:58:00
John Riley,Calder Valley,V50,34:22:00
Tom Jennings,Calder Valley,U16,35:47:00
Sarah Martin,Wharfedale,L,35:56:00
Andrea Marshall,Todmorden,L,36:39:00
Kay Pierce,Calder Valley,LV60,40:17:00
Angela Richards,Calder Valley,LV40,41:29:00
