name,club,category,time
Sam Tosh,Rossendale,M,00:18:29
Chris Needham,Leeds City,M,00:19:21
Sam Watson,Wharfedale,M,00:19:33
Steve Webb,Valley Striders,M   V40,00:19:41
Andrew Jebb,Bingley,M,00:20:46
Gordon Weight,Bingley,J   U/16,00:20:50
Niall Bourke,Pudsey,M,00:21:20
Andy Preedy,Rossendale,M,00:21:40
Gary Hodgkinson,Calder Valley,M   V40,00:22:04
Graham Maynard,Cambridge,M   V40,00:22:18
Aly Raw,Bingley,F   V45,00:22:33
J P Hopkinson,Keighley & Craven,M,00:22:53
Neville Whittingham,Keighley & Craven,M   V40,00:24:20
Lucy Griffiths,Holmfirth,F,00:24:27
Mark Westman,Bingley,M   V50,00:24:29
Dave Weatherhead,Bingley,M   V60,00:25:06
Mark Widdup,Rochdale,M   V40,00:25:39
Bruce Duncan,Bingley,M   V60,00:25:54
Kate Aldridge,Cambridge,F   V35,00:25:56
Keith Denver,Bowland,M   V50,00:28:42
Sara Dyer,Valley Striders,F   V45,00:29:22
Lisa Spencer,Bingley,F   V35,00:29:34
Gordon Kaye,Bingley,M   V50,00:29:59
Sally Robinson,Bingley,F   V35,00:32:55
Peter Duffy,Northern Vets,M   V60,00:36:18
