name,club,category,time
Cameron J.Taylor,Esk Valley Fell,MJ/1/50/300,00:36:53
Simon Greenwell,Esk Valley Fell,MO/1/50/93,00:42:07
Nicholas Barber,Pennine AC,MO/2/48/98,00:42:30
Andy Blackett,Durham Fell R,MO/3/46/139,00:43:52
Ian McGrath,Durham Fell R,MO/4/45/171,00:44:44
Dan Middlemas,Dark Peak FR,MO/5/44/284,00:45:27
Rorie McIntosh,Individual#,MO/6/43/81,00:46:50
Steve Hardy,Loftus & Whitby,MO/7/42/170,00:46:57
Pete Wilkin,Thirsk & Sow,M50/1/50/190,00:47:26
Rob Williamson,Loftus & Whitby,M45/1/50/194,00:47:36
Richard Clark,Esk Valley Fell,M40/1/50/94,00:47:46
Michael Quinn,Esk Valley Fell,MO/8/41/78,00:47:56
Brendan Anglim,North York Moors,M40/2/48/277,00:49:30
Nick Watson,Quakers RC,M40/3/46/46,00:49:32
Neil Scruton,Scarborough AC,M65/1/50/150,00:49:40
Kay Neesam,New Marske H,F45/1/50/250,00:49:42
Mike Bennett,Elvet Striders,M55/1/50/240,00:49:44
Christopher Wright,North York Moors,M50/2/48/214,00:50:33
Anthony Harnett,North York Moors,M50/3/46/288,00:50:35
Giles Hawking,Knavesmire H,MO/9/40/171,00:50:37
David Dedman,Esk Valley Fell,M50/4/45/140,00:50:39
Shelli Gordon,New Marske H,FO/1/50/198,00:50:42
Mick Clarke,Loftus & Whitby,M50/5/44/221,00:51:08
Jonathan Kisler,S'land Strollers,M40/4/45/129,00:51:18
Ed Snow,York Acorn,MO/10/39/74,00:51:36
Ben Jones,Darlington Tri.,MO/11/38/38,00:51:56
Stephen Mummery,York Acorn,M55/2/48/232,00:52:15
Charlotte Edge,Scarborough AC,FJ/1/50/100,00:52:39
Mark Dalton,Esk Valley Fell,M40/5/44/44,00:52:53
Ella Towers,Individual#,F40/1/50/190,00:53:10
Michael Armstrong,S'land Strollers,M50/6/43/174,00:53:19
Mike Shaw,North York Moors,M60/1/50/240,00:53:34
Paul Lewis,York Acorn,M50/7/42/178,00:53:55
Noel Clough,Thirsk & Sow,M45/2/48/148,00:54:05
Mick McGurk,New Marske H,M55/3/46/210,00:54:20
David Robinson,FRA#,M50/8/41/171,00:54:28
Andrew Johnson,Knavesmire H,M55/4/45/274,00:54:33
Trevor Wakenshaw,N'land Fell R,M45/3/46/130,00:54:53
Gill Jones,Esk Valley Fell,FO/2/48/138,00:55:12
Sarah Glover,Thirsk & Sow,FO/3/46/135,00:56:11
Caroline Pollard,Wharfedale,F50/1/50/100,00:56:50
Andy Mochrie,Esk Valley Fell,MO/12/37/95,00:56:56
Mark Behrens,North York Moors,M40/6/43/164,00:57:03
Clare Davison,Pocklington Run.,F45/2/48/140,00:57:05
Anthony Corbett,Quakers RC,M45/4/45/119,00:57:06
Jane Raper,B'ham Marsh H,F45/3/46/233,00:57:16
Lorraine Hiles,Thirsk & Sow,F45/4/45/234,00:57:21
Jez Meakin,Durham Fell R,M45/5/44/81,00:57:52
Paul Haydon,FRA#,M45/6/43/206,00:58:20
Stuart Hardcastle,Swaledale RR,M55/5/44/169,00:58:39
Clifford Calladine,Individual#,M60/2/48/48,00:58:52
Chris Jamieson,Esk Valley Fell,M50/9/40/241,00:59:31
Jan Young,Elvet Striders,F55/1/50/235,01:00:03
Mark Colling,Quakers RC,M40/7/42/117,01:01:19
Vincent Stockwell,Esk Valley Fell,M40/8/41/117,01:02:10
Sid Bollands,Esk Valley Fell,M45/7/42/122,01:02:42
Paul Cutler,B'ham Marsh H,M45/8/41/155,01:02:56
Carol Morrison,Thirsk & Sow,F50/2/48/146,01:03:07
James Robson,Individual#,M55/6/43/43,01:03:09
Paul Jackson,S'land Strollers,M55/7/42/80,01:03:26
Stephen Ramsden,Individual#,M60/3/46/140,01:03:26
Joel Coombes,New Marske H,MO/13/36/60,01:06:38
Anne Robson,B'ham Marsh H,F50/3/46/46,01:13:39
Nicolette Hollindale,Quakers RC,FO/4/45/45,01:14:05
Alison Rolfe,Esk Valley Fell,F45/5/44/177,01:14:29
Denise Jones,BorrowbyChaffin.,F45/6/43/43,01:14:47
Ian Robinson,Esk Valley Fell,M50/10/39/191,01:15:03
Louise Campbell,Esk Valley Fell,F40/2/48/178,01:15:32
Alan Wikeley,Thirsk & Sow,M65/2/48/144,01:17:48
Diana Fearnside,BorrowbyChaffin.,F40/3/46/46,01:30:00
