name,club,category,time
Chris Arthur,Bowland Fell Runners,M,00:39:05
Jack Wright,Ambleside Athletic Club,M,00:40:32
Adam Perry,Helm Hill Runners,M,00:41:15
John Heneghan,Pudsey And Bramley Athletic Club,M,00:41:53
Michael Ainsworth,Helm Hill Runners,M,00:42:09
Harry Stainton,Black Combe Runners,M,00:42:26
Kieran Hodgson,Helm Hill Runners,M40,00:42:29
Josh Jardine,Helm Hill Runners,M,00:43:08
Jonny Malley,Ambleside Athletic Club,M,00:43:23
Harvey Lord,Black Combe Runners,M,00:44:21
Todd Oates,Ambleside Athletic Club,M,00:44:33
David Jackson,Achille Ratti Climbing Club,M,00:44:48
Antony Meanwell,Borrowdale Fell Runners,M40,00:44:50
Lee Procter,Helm Hill Runners,M,00:44:54
Tim Ripper,Black Combe Runners,M,00:45:07
Seb Sillito,Helm Hill Runners,M,00:45:33
Noel Curtis,Pennine Fell Runners,M40,00:45:52
Mark Irving,Bowland Fell Runners,M,00:46:07
Ben Kent,Helm Hill Runners,MU19,00:46:12
Paul Reilly,Helm Hill Runners,M40,00:46:14
Daniel Johnson,Unattached,M,00:46:15
Mark Burton,Pennine Fell Runners,M40,00:46:37
James Harris,Team KOM,M,00:47:08
Craig Burrow,Helm Hill Runners,M40,00:47:13
Robert Green,Achille Ratti Climbing Club,M,00:47:21
Jack Byrne,Helm Hill Runners,MU19,00:47:24
James Gray,Bowland Fell Runners,M,00:47:39
Darren Fishwick,Chorley Athletic And Triathlon Club,M40,00:47:41
Gary Thorpe,Ambleside Athletic Club,M50,00:47:45
John Brown,Ambleside Athletic Club,M40,00:47:51
John Millen,Black Combe Runners,M40,00:47:56
Hannah Russell,Helm Hill Runners,W,00:47:59
James Graham,Unattached,M40,00:48:13
Paul Swindles,Pennine Fell Runners,M,00:48:16
Ed Poulter,Unattached,M,00:48:19
Jonny Marchant,Helm Hill Runners,M40,00:48:22
Tom Bush,Pennine Fell Runners,M,00:48:34
Doug Love,Bowland Fell Runners,M,00:48:40
Billy Procter,Helm Hill Runners,M60,00:48:44
David Parkington,Preston Harriers,M50,00:48:51
Robert Crawford,Howgill Harriers,M40,00:49:13
Robert Harper,Kendal Athletic Club,M40,00:49:55
Alice Forster,Manx Fell Runners,W,00:49:57
Paul Knowles,Ambleside Athletic Club,M40,00:50:34
Matthew Hulley,Pennine Fell Runners,M40,00:50:39
Robert Browne,Black Combe Runners,M,00:50:41
Nina Walkingshaw,Howgill Harriers,W,00:50:54
Adam Oliver,Helm Hill Runners,M,00:51:23
Jos Addison,Helm Hill Runners,M,00:51:30
Sean Robinson,Howgill Harriers,M,00:51:35
Tim Parr,Unattached,M50,00:51:37
Tim Oliver,Pennine Fell Runners,M40,00:51:44
Crispin Halsall,Bowland Fell Runners,M40,00:52:07
Lucy Spain,Helm Hill Runners,W,00:52:21
Barry Wilkinson,Borrowdale Fell Runners,M40,00:52:47
Tom Matthew,Bowland Fell Runners,M40,00:53:00
Steph Curtis,Pennine Fell Runners,W40,00:53:20
Ashley Kay,Dark Peak Fell Runners,M50,00:53:25
David Ralphs,Newburgh Nomads,M50,00:53:27
Nick Hewitt,Bowland Fell Runners,M60,00:53:30
Martin Pennington,Unattached,M,00:53:54
David White,Helm Hill Runners,M40,00:53:57
Josh Murray,Ulverston Tri Club,M,00:54:00
Greg Rimmer,Dark Peak Fell Runners,M50,00:54:20
Gavin Lloyd,Black Combe Runners,M,00:54:31
Holly Martin,Pennine Fell Runners,W,00:55:00
John Fletcher,Cumberland Fell Runners,M50,00:55:10
Stuart Allan,Helm Hill Runners,M40,00:55:24
Stephen Smithies,Calder Valley Fell Runners,M40,00:55:25
Paul Simpson,Kendal Athletic Club,M50,00:55:28
Shaun Addison,Helm Hill Runners,M50,00:55:34
Damian Kimmins,Keswick Athletic Club,M40,00:55:41
Catherine Niblock,Helm Hill Runners,W,00:55:45
David Griffin,Dallam Running Club,M50,00:55:47
Gary Mason,Keswick Athletic Club,M50,00:55:49
Robert Hartley,Helm Hill Runners,M40,00:55:53
Tim Roe,Helm Hill Runners,M,00:56:08
Michael Walsh,Kendal Athletic Club,M60,00:56:11
Dominic Hoare,Bowland Fell Runners,M40,00:56:13
Andy Bennett,Helm Hill Runners,M40,00:56:17
Tim Dixon,Kirkstall Harriers,M,00:56:24
Robin Mitton,Pennine Fell Runners,M40,00:56:29
Mike Allison,FRA,M50,00:56:34
John Parminter,Black Combe Runners,M50,00:56:38
John Robson,Helm Hill Runners,M50,00:56:41
Timothy Ross Brereton,BCCCCR&C,M,00:56:46
Rowena Brown,Bowland Fell Runners,W50,00:56:47
Jim Coldwell,Swaledale Runners,M40,00:56:49
Tim Murray,Helm Hill Runners,M50,00:56:58
Gary Lane,Howgill Harriers,M40,00:56:59
Will Spain,Dark Peak Fell Runners,M,00:57:01
Mike Bottomley,Unattached,M,00:57:11
Katey Foster,Preston Harriers,W,00:57:17
Dave Bowen,Pennine Fell Runners,M60,00:57:22
Kevin Brain,Baildon Runners,M50,00:57:23
Nick Sebley,Black Combe Runners,M50,00:57:32
Sue Richmond,Pennine Fell Runners,W,00:57:36
Brian Kennedy,Settle Harriers,M50,00:57:47
Jackie Casey,Black Combe Runners,W50,00:57:51
Chris Clinch,Ulverston Tri Club,M40,00:57:53
Natalie Hawkrigg,Northern Fells Running Club,W40,00:57:54
Tom Spooner,Unattached,M,00:57:55
Paul Senior,Helm Hill Runners,M40,00:57:56
Carrie Gibson,Helm Hill Runners,W40,00:57:59
Mike Jewell,Black Combe Runners,M50,00:58:12
Philip Devine,Kendal Athletic Club,M50,00:58:20
Michael Keavney,Swaledale Runners,M50,00:59:14
Jo Wilcox,Helm Hill Runners,W40,00:59:30
Alan Brentnall,Pennine Fell Runners,M60,00:59:38
Francis Trueman,Unattached,M,01:00:05
Peter Browning,Clayton-le-Moors Harriers,M50,01:00:15
Marie Robson,Helm Hill Runners,W40,01:00:28
Richard Marlton,Horwich RMI Harriers,M40,01:00:54
John Moreton,Howgill Harriers,M50,01:01:15
Wendy Dodds,Clayton-le-Moors Harriers,W60,01:01:18
Andrew Russell,Helm Hill Runners,M50,01:01:19
David Appleyard,Helm Hill Runners,M50,01:01:25
Beth Ripper,Black Combe Runners,W,01:01:31
Chris Schofield,Helm Hill Runners,M50,01:01:36
Alan John Heaton,Bowland Fell Runners,M60,01:01:43
Ian Cookson,Bowland Fell Runners,M60,01:01:56
Philip Barnes,Pennine Fell Runners,M50,01:02:05
James Goffe,Black Combe Runners,M50,01:02:28
Cath Musetti,Ambleside Athletic Club,W50,01:03:11
Arthur John Warren,FRA,M60,01:03:14
Sam Gibbs,Helm Hill Runners,M40,01:03:26
Mark Fermer,Pennine Fell Runners,M50,01:03:46
Vikki Thompson,Haldon Trail Runners,W,01:04:00
Ben Thompson,Haldon Trail Runners,M,01:04:01
Paul Filby,Pennine Fell Runners,M40,01:04:39
Amanda Burrow,Helm Hill Runners,W40,01:04:48
Steve Jeffs,Dallam Running Club,M50,01:04:51
Tamsin Symonds,Unattached,W40,01:05:14
Paul Hills,Pennine Fell Runners,M50,01:05:27
Andrew Ronan,Unattached,M,01:05:31
Jack King,Cumberland Fell Runners,M60,01:05:44
Tim Horrocks,Pennine Fell Runners,M50,01:06:41
John Taylor,Bowland Fell Runners,M60,01:06:46
David Scott-Maxwell,Black Combe Runners,M50,01:07:00
Kirsty Birch,Macclesfield Harriers,W,01:07:05
Kayleigh Ralphs,Newburgh Nomads,W,01:07:06
John Leech,Dallam Running Club,M50,01:07:40
Mary Edgerton,Pennine Fell Runners,W50,01:08:01
Alison Brentnall,Pennine Fell Runners,W60,01:08:10
Andrew Hinde,Settle Harriers,M50,01:08:17
Sarah Senior,Helm Hill Runners,W40,01:08:23
Jennifer Hutton,Bowland Fell Runners,W40,01:08:31
Peter Frank,Unattached,M,01:08:50
Christina Lauper,Unattached,W,01:08:54
John Agg,FRA,M50,01:08:56
Lindsay Buck,Cumberland Fell Runners,W50,01:09:00
Ben Dickie,Unattached,M,01:09:10
Iain Maciver,Unattached,M,01:09:15
Jo Taylor,Bowland Fell Runners,W50,01:09:41
John Williams,Pennine Fell Runners,M60,01:09:43
Lindsay Harrod,Helm Hill Runners,W40,01:09:48
Joscelin Tracey,Ulverston Tri Club,W,01:10:20
Sue Ross,Black Combe Runners,W40,01:10:28
Selwyn Wright,Ambleside Athletic Club,M60,01:10:52
Lucy Stephenson,Pennine Fell Runners,W,01:11:07
Ian Peters,Glaxo Hoad Hill Harriers,M50,01:11:33
Richard Scottney,Pennine Fell Runners,M60,01:11:42
Ian Robert Ronan,Unattached,M50,01:11:55
David Carruthers,Cumberland Fell Runners,M40,01:12:10
Dorothy Pelly,Ambleside Athletic Club,W50,01:14:05
Viv Riley,Black Combe Runners,W50,01:14:25
Val Gill,Black Combe Runners,W60,01:15:43
David Wolfendale,Bowland Fell Runners,M60,01:16:28
Christine Bowen,Goyt Valley Striders,W50,01:16:35
Andy Howie,Pennine Fell Runners,M60,01:17:03
Paul Jackson,Chorley Athletic And Triathlon Club,M50,01:18:50
Nemone Jacques,Unattached,W40,01:19:12
Rachel Read,Blengdale Runners,W50,01:19:25
Hilary Wolfendale,Unattached,W,01:20:44
Jane Hornsby,Black Combe Runners,W50,01:20:57
Karl Fursey,Black Combe Runners,M40,01:22:55
Anna Watson,Unattached,W40,01:23:24
Roger Ashby,Pennine Fell Runners,M70,01:25:39
Jo Kugblenu,Unattached,W40,01:27:22
William Philip Millichap,Unattached,M50,01:27:33
James Tomlin,Morpeth Harriers,M60,01:27:54
Matthew Connolly,Unattached,M50,01:29:13
Christa Maciver,Unattached,W,01:31:14
James Harris,Thirn Running Club,M50,01:35:39
Chay Stevenson,Unattached,M40,Retired
Julian Donnelly,Black Combe Runners,M50,Retired
