name,club,category,time
Shaun Godsman,CVFR,M,00:28:07
James Logue,CVFR,V40,00:28:24
Sean Carey,Todmorden Harriers,U18,00:29:02
Mark Palmer,Mynydd Du,V45,00:29:30
Tim Black,CVFR,M,00:29:55
Steven Bayton,CVFR (non Counter),U23,00:30:34
Steve Smithies,CVFR,V40,00:31:10
Robin Tuddenham,Todmorden Harriers,V40,00:31:14
Bertie Goffe,Unattached,M,00:31:24
Clive Fitzpatrick,Trafford Harriers,M,00:31:46
Paul Hobbs,Todmorden Harriers,M,00:32:02
Rob Dobson,CVFR,M,00:32:07
David Almond,CVFR,M,00:32:13
Jason Westwood,CVFR,M,00:32:26
Andy Thorpe,Halifax Harriers,V40,00:32:43
Richard Hampson,CVFR,M,00:32:57
Ben Crowther,Todmorden Harriers,M,00:33:02
John Raho,Unattached,M,00:33:08
Gayle Sugden,CVFR,L,00:34:20
Emma Clayton,FRA,LU23,00:34:22
Phil Clayton,FRA,V40,00:34:33
Dave Kelly,Rossendale,V55,00:34:37
Jamie Smith,Stainland Lions,V45,00:34:38
Douglas Gurr,Calderdale Tri,V45,00:35:01
Steve Grimley,CVFR,V40,00:35:16
Paul Smithson,Keighley & Craven,V45,00:35:24
Anthony Marsh,Springfield Striders,M,00:35:30
Kevin Ellis,Little Baddow Ridge Runners,V50,00:36:25
Tim Hayles,CVFR,M,00:36:42
Keith Binns,Fell Ponies,V45,00:36:51
Darren Le Talbot,CVFR,M,00:36:59
Tim Brooks,CVFR,V40,00:37:03
Megan Mowbray,Hunters Bog Trotters,L,00:37:05
Jon Legge,Springfield Striders,V45,00:37:08
Andrew Wood,Bingley Harriers,M,00:37:10
Neil Murphy,CVFR,V50,00:37:10
Andrew Bibby,Todmorden Harriers,V55,00:37:11
Claire Hanson,CVFR,L,00:37:15
Martin Whitehead,CVFR,V50,00:37:24
Jessica Riley,Stainland Lions,L,00:37:33
Grahame Hughes,Mercia,V50,00:37:37
Darren Sugden,CVFR,V40,00:37:42
Peter Clarke,Todmorden Harriers,V55,00:37:46
Graham Lloyd,CVFR,V45,00:37:50
Nigel Craven,Pudsey Pacers,V50,00:37:51
Graham Dyson,CVFR,V40,00:37:52
Geoff Smith,Clayton Le Moors,M,00:38:00
Keith Markley,Wigston Phoenix,V50,00:38:07
Jason Robinson,CVFR,M,00:38:26
Craig Baker,Wigston Phoenix,V45,00:38:27
Jackie Scarf,CVFR,LV45,00:38:29
Clive Jones,Wigston Phoenix,V40,00:38:42
Tom McClelland-Thomas,CVFR,U18,00:38:57
Phil Hodgson,Todmorden Harriers,V50,00:39:01
Richard Heap,Unattached,M,00:39:02
Robert Gregory,Wigston Phoenix,V40,00:39:04
Phil White,CVFR,V50,00:39:07
Paul Smith,Unattached,V40,00:39:19
David Hutchings,Stainland Lions,V40,00:39:27
Aileen Baldwin,Stainland Lions,LV55,00:39:34
Andrew Mason,Springfield Striders,V45,00:39:40
Les Chesterton,Wigston Phoenix,V55,00:39:48
Neil Bradley,Springfield Striders,V50,00:39:54
Jake Roy,Unattached,M,00:40:00
Jeremy Wilkinson,CVFR,V40,00:40:03
Martin O'Brien,Stainland Lions,V50,00:40:17
Jane Leonard,Todmorden Harriers,LV50,00:40:25
John Williams,Springfield Striders,V55,00:40:33
Tim Brockington,Springfield Striders,V50,00:40:43
Julie Palmer,Wigston Phoenix,LV45,00:40:50
Steve McVey,Kestrel Super Flyers,V50,00:40:57
Jon Pridgeon,Stainland Lions,M,00:41:05
Graham Ford,Fellandale,V45,00:41:08
Philip Jones,CVFR,V50,00:41:22
Kim Braznell,Halesowen,LV50,00:41:51
Andrew Kettles,Springfield Striders,V45,00:41:51
David Copping,Unattached,V40,00:41:53
Pete Jepson,Rossendale,V65,00:42:04
Geoff Matthews,Stainland Lions,V50,00:42:14
Pete Murray,Unattached,M,00:43:00
Kate Parr,Totley AC,L,00:43:06
Richard Knowles,Totley AC,M,00:43:11
Dave Lloyd,Halesowen,V60,00:43:48
Sally Chesworth,Unattached,LV45,00:43:52
David Illingsworth,Bradford Airedale,V65,00:44:14
John Mason,Wigston Phoenix,V55,00:44:45
Fiona Armer,Todmorden Harriers,LV40,00:44:55
Louise Abdy,Todmorden Harriers,LV45,00:45:45
J Medcalf,Todmorden Harriers,V50,00:45:46
John Preston,Todmorden Harriers,V45,00:45:47
Sarah McCarren,Fell Ponies,LV45,00:46:32
Alizon Taylor,Fell Ponies,LV45,00:47:03
Helen Wilkinson,CVFR,L,00:47:17
Lynne Davies,Stainland Lions,LV50,00:47:19
Janet Hill,Springfield Striders,LV55,00:48:34
Steve Taylor,Fell Ponies,V45,00:49:25
Andrea Marshall,Todmorden Harriers,L,00:50:01
Tom Targett,Clayton Le Moors,V65,00:50:26
Sandra Long,Wigston Phoenix,LV45,00:50:40
Ray Mooney,Stainland Lions,V45,00:51:00
Angela Richards,CVFR,LV45,00:52:48
Carole Priestley,Wigston Phoenix,LV60,00:53:37
Stuart Fry,Wigston Phoenix,V40,00:53:56
Pete Long,Wigston Phoenix,V45,00:58:00
Jason Williams,Owls AC,M,dnf
Jonathan Emberton,CVFR,V45,dnf
