name,club,category,time
David White,Helm Hill,M40,03:44:06
Ben Rowley,Northumberland FR,SM,03:44:15
Paul Appleby,Northumberland FR,M40,03:44:45
Philip Addyman,Northumberland FR,M40,03:45:14
Keith Murray,Teviotdale Harriers,M40,03:45:24
Stewart Barrie,Hunters Bog Trotters,M40,03:45:52
Lee Bennett,Northumberland FR,M40,03:47:20
Scott Gibson,Northumberland FR,SM,03:47:53
Rob Stephens,Northumberland FR,M40,03:48:28
Ben Crowther,Todmorden Harriers,SM,04:07:37
Kenny Short,Teviotdale Harriers,M40,04:07:42
Louise Wilkinson,Northumberland FR,SL,04:12:39
Joe Faulkner,Northumberland FR,M40,04:13:22
Russell Cannon,Helm Hill,M40,04:13:27
Jamie Wilkinson,Northumberland FR,SM,04:35:26
Sue Mitchell & Chester,Northumberland FR,L40,04:35:26
Peter Hayle,Northumberland FR,M40,04:39:00
Stuart Hurst,Dallam,M40,04:39:32
Les Turnbull,Norham,M50,04:41:47
John Leech,Dallam,M50,04:42:25
Shaun Dunlop,Low Fell,M40,04:44:58
Mark Lyons, ,M40,04:44:59
Tony Steward,Calder Valley,M50,04:46:47
Dave Deason,Dallam,M40,04:48:15
Dave Legg,Northumberland FR,M40,04:49:41
Bernard Kivlehan,Northumberland FR,M50,04:50:05
Graham Wilkinson,Northumberland FR,M40,04:58:22
Peter Whewell,Northumberland FR,M60,04:59:32
Darren Burns,Fell Ponies,M40,05:01:38
Eddie Mathieson,Long Eaton,SM,05:05:20
Richard Jarvis,Dallam,M40,05:05:25
Allon Welsh,Northumberland FR,M40,05:05:30
Angus Wood,Northumberland FR,M40,05:05:35
Dougie Nisbett,Durham FR,M40,05:33:00
Dave Hicklenton,Northumberland FR,M50,Ret
Lawrence Johnson,Northumberland FR,M40,Ret
John Telfer,Northumberland FR,M40,Ret
