name,club,category,time
Stuart Bond,Dark Peak Fell Runners,Male,26:35
Chris Birchall,Leeds City AC,Male,28:03
Carl Bell,Howgill Harriers,Male,28:15
Tom Sessford,Keighley & Craven,Male,30:56
Mick Green,Horwich AC,MV40,32:40
Paul Figg,North York Moors AC,MV40,33:36
Mick Hill,Doss AC,Male,34:05
Tom Wright,N/a,Male,34:58
Adrian Baker,Penistone F.R.,MV40,35:54
Mark Richmond,Ilkley Harriers,Male,36:35
Brian Davey,Southport Waterloo A.C.,MV50,36:54
Fraser Livesey,Howgill Harriers,MV40,37:07
Eddie Close,Howgill Harriers,Male,37:20
John M. Orrell,Blackburn Harriers,MV40,38:22
Brett Weeden,Keighley & Craven,MV50,38:25
Paul Tuson,Helm Hill,MV50,38:56
Elliott Lorimer,FRA,Male,41:03
Jim Fisher,Howgill Harriers,MV50,41:12
Paul Sessford,Keighley & Craven,MV40,41:21
Neil Barrett,Bingley,MV40,41:47
Gerald Packford,FRA,Male,42:03
Peter Knapton,FRA,MV40,42:17
Neil Dyson,Ochil Hill Runners,MV60,43:39
Fiona Glen,Accrington Road Runners,Female,44:19
Alistair Lorimer,Hunters Bog Trotters,MV60,45:16
Angela Shuttleworth,Howgill Harriers,LV50,48:48
Bryan Pycroft,FRA,MV70,52:42
