name,club,category,time
Lloyd Donovan,,SM,00:18:30
Mark Palmer,Mynydd Du,M50,00:19:06
Daniel Bodman,Aberdare,SM,00:19:08
Daniel Hooper,Sarn Helen,SM,00:19:15
Kit Edwards,,SM,00:19:33
Rhys J Williams,MDC,M40,00:19:35
Euan Davies,Likeys,SM,00:19:40
Daniel Lewis,Wye Valley Runners,M40,00:20:02
Nathan Brickman,Belper Harriers,SM,00:20:14
Sam Gregory,,SM,00:20:28
Dan Sandford,Forest Of Dean,M40,00:20:30
Mark Burley,MDC,SM,00:20:55
Lewis Donovan,,SM,00:20:55
Jason Tomkins,,SM,00:20:59
Iain Large,Bristol & West AC,SM,00:21:17
Julian Boon,Forest Of Dean,M40,00:21:18
Thomas Mollekin,Mynydd Du,SM,00:21:24
Thomas Hill,,SM,00:21:30
Rhodri Evans,Pontypridd Rodents,M40,00:21:33
Jon Gouldings,Taff Ely Triathlon,M40,00:21:55
Gavin Brace,Liswerry Runners,SM,00:22:00
Paul Citester,WFRA,SM,00:22:17
Alex Lewis,Neath Harriers,SM,00:22:19
Katie Beecher,Les Croupier,SF,00:22:30
Oliver Lanford,MDC,SM,00:22:43
Ian Macklin,MDC,M40,00:22:50
John Aggleton,MDC,M60,00:22:55
Paul Tucker,Brecon AC,M50,00:22:57
Jamie Gattle,Taff Ely Triathlon,M40,00:23:10
Ben Arhell,MDC,SM,00:23:15
James Andrew Morrison,Tiverton Harriers,SM,00:23:20
Tom Stenning,Bristol Uni Orienteering,SM,00:23:22
Steve Loveluck,Clwb Meirionydd,M50,00:23:24
Peter Sowerby,Brecon AC,M50,00:23:26
Wheeze,Brychieniog,M50,00:24:04
Andy Stott,MDC,M50,00:24:06
Ward Linney,Wye Valley Runners,SM,00:24:15
Hannah Walsh,Bristol & West AC,SF,00:24:20
Richard Cronin,MDC,SM,00:24:30
Nat Taylor,Mynydd Du,SF,00:24:33
Emily Ford,,SF,00:24:36
Dominic Shields,San Domenio,M50,00:24:38
Andy Creber,Cheptow Harriers,M50,00:24:39
Rona Davies,Mynydd Du,F50,00:24:40
Gary Davies,MDC,SM,00:25:37
Mark English,Liswerry Runners,SM,00:25:45
Chris Taylor,Mercia,M60,00:26:04
Adrian Moir,MDC,M50,00:26:07
Sasha Habgood,MDC,F40,00:26:10
Bev Tucker,Brecon AC,SF,00:26:14
Annaliese Loveluck,Clwb Meirionydd,F40,00:26:48
Matthew Bunce,Brackla Harriers,M40,00:26:59
Iain Hendry,Neath Harriers,M40,00:27:00
Roy  Silver,Les Croupier,M60,00:27:06
Mike Harries,Westbury Harriers,M60,00:27:17
Dean Perry,Brychieniog,SM,00:27:42
Carl Brancher,Mynydd Du,M60,00:28:20
GrahamColvin,Ponterdawe Runners,M50,00:28:31
John Price,Hay Hotfooters,M50,00:28:35
Ellie Salisbury,Eryri Harriers,F50,00:29:00
Christian Davies,,SM,00:29:55
Les Williams,Rhedwyr Eryri,M60,00:30:21
Zak Perry,Brychieniog,SM,00:33:12
Mal Evans,,M50,00:33:27
Chris O'Brien,Brecon Triathlon,SM,00:33:28
Aled Edwards,Brecon Triathlon,M40,00:33:30
Martyn Peters,,M60,00:34:15
Rob Bryant,Brychieniog,M40,00:34:18
Allan Stephen Jones,Brackla Harriers,M60,00:37:22
Jessica Jones,,SF,00:37:23
Les Pugh,MDC,M60,00:37:52
William John Darby,Mynydd Du,M60,00:37:53
