name,club,category,time
Marc Lauenstein,Team Salomon,M,02:48:58
Ricky Lightfoot,Team Salomon,M,02:49:07
Tom Owens,Team Salomon,M,02:52:14
Karl Gray,Calder Valley Fell Runners,MV40,02:57:13
Robert Hope,Pudsey & Bramley AC,MV40,02:58:14
Jack Wood,Ilkley Harriers AC,M,03:02:32
Murray Strain,Hunters Bog Trotters,M,03:03:07
Duncan Coombs,Hunters Bog Trotters,M,03:03:50
Jethro Lennox,Shettleston Harriers,M,03:06:10
Adam Osborne,Leeds City AC,M,03:08:17
Douglas Tullie,Hunters Bog Trotters,M,03:08:39
Nick Leigh,Horwich RMI Harriers,M,03:10:03
Sam Watson,Wharfedale Harriers,M,03:11:05
Graham Pearce,Pudsey & Bramley AC,M,03:12:03
Gary Priestley,Salford Harriers & AC,M,03:12:37
Andrew Fallas,Carnethy Hill RC,M,03:13:16
Christopher Holdsworth,Clayton-le-Moors Harriers,M,03:13:26
Joe Baxter,Pudsey & Bramley AC,M,03:17:08
Thomas Corrigan,Barlick Fell Runners,M,03:17:26
Richard Pattinson,Calder Valley Fell Runners,MV50,03:18:55
Adam Peers,Liverpool Harriers & AC,M,03:21:09
Ted Mason,Wharfedale Harriers,M,03:21:22
Adam Perry,Helm Hill Runners,M,03:21:38
Ben Abdelnoor,Ambleside AC,M,03:21:38
Julian Hood,Barlick Fell Runners,M,03:21:47
Tom Addison,Helm Hill Runners,M,03:22:47
Nigel Wood,Helm Hill Runners,MV40,03:22:55
Luke Maude,Barlick Fell Runners,M,03:23:53
Andrew Jebb,Bingley Harriers & AC,M,03:24:41
Mark Ollerenshaw,Glossopdale Harriers,M,03:24:50
Richard Roberts,Eryri Harriers,M,03:25:39
Mark Palmer,Mynydd Du Mountain Runners,MV50,03:26:00
Charlie Lowther,Eden Runners,M,03:26:03
Christopher Armit,Dark Peak Fell Runners Club,M,03:26:32
Victoria Wilkinson,Bingley Harriers & AC,F,03:26:47
Brian Mac Mahon,Clonliffe Harriers AC, Dublin,M,03:27:06
Colin Doig,Hunters Bog Trotters,M,03:27:34
Mark McGoldrick,Wharfedale Harriers,M,03:27:46
Tom Gomersall,Bingley Harriers & AC,M,03:28:19
Kieran Hodgson,Helm Hill Runners,MV40,03:28:24
Nathan Martin,Wharfedale Harriers,M,03:28:26
John Hunt,Dark Peak Fell Runners Club,MV40,03:28:33
Oliver Barnes,Unattached,M,03:28:38
Christopher Loftus,Keighley & Craven AC,MV40,03:29:00
Lee Newton,Keswick AC,M,03:29:58
Ralph Skrimshire,Dark Peak Fell Runners Club,M,03:29:59
Stuart Dickson,Ambleside AC,M,03:30:14
Matthew Cooke,Unattached,M,03:30:56
Richard Mellon,Bowland Fell Runners,MV40,03:31:10
Tim Budd,Glossopdale Harriers,M,03:31:54
Matthew Hobbs,Pudsey & Bramley AC,MU25,03:32:09
Andrew Jackson,Bowland Fell Runners,MV40,03:32:48
David Bagot,Clayton-le-Moors Harriers,MU25,03:33:29
John Yells,Wells City Harriers,MU25,03:33:35
John Whiteside,Trawden AC,M,03:34:05
Dan Golding,Ambleside AC,MV40,03:34:06
James Byrne,Ambleside AC,MV40,03:34:12
Alistair Shuttleworth,Unattached,MV40,03:34:36
Rob Brown,Keswick AC,M,03:35:21
Simon O'Meara,Alehouse,M,03:35:24
Karl Steinegger,Ambleside AC,M,03:35:26
Richard Bradbury,Matlock AC,MV40,03:35:28
Giles Story,Unattached,M,03:35:33
Graeme Brown,Todmorden Harriers & AC,MV40,03:35:49
Mira Rai,Team Salomon,F,03:35:55
Lawrence Eccles,Penny Lane Striders,M,03:36:07
Kevin Hoult,Calder Valley Fell Runners,MV40,03:36:39
Peter Mackie,Shettleston Harriers,M,03:36:50
Simon Adney,Mercia Fell RC,M,03:37:02
Ben Butler,Wakefield District Harriers & AC,M,03:37:09
Helen Berry,Holmfirth Harriers AC,FV40,03:37:20
Mark Irving,Bowland Fell Runners,M,03:37:22
Nick Gaskell,Trawden AC,MV40,03:37:43
Annie Conway,Ambleside AC,F,03:38:04
John Connaghan,Shettleston Harriers,MV40,03:38:15
Gareth Briggs,Dark Peak Fell Runners Club,MV40,03:38:35
Nick Barber,Todmorden Harriers & AC,MV40,03:38:39
Jeremy Fellick,Wallasey AC,MV40,03:38:41
Charlotte Morgan,Carnethy Hill RC,F,03:38:56
Chris Jackson,Glossopdale Harriers,M,03:39:01
Jonathan Moore,Eryri Harriers,MV40,03:39:01
Dylan Griffiths,Rhedwyr Hebog,M,03:39:06
Bjorn Verduijn,Shettleston Harriers,M,03:39:23
Stuart Stoddart,Eden Runners,MV40,03:40:00
Craig Jeffery,Dark Peak Fell Runners Club,MV40,03:40:11
Chris Newman,Wharfedale Harriers,M,03:40:17
Matthew Hayes,East Hull Harriers & AC,MV40,03:41:04
Matt Huxford,Glossopdale Harriers,M,03:41:08
Sam Downey,FRA,M,03:41:15
Chris Lister,Ellenborough AC,M,03:41:58
Simon Mounsey,Howgill Harriers,MV40,03:42:34
Ross Langley,Tring RC,M,03:43:00
Andy Davies,Mercia Fell RC,MV40,03:43:15
Dave Motley,Clayton-le-Moors Harriers,M,03:43:24
Lewis Rodgers,Loftus And Whitby AC,M,03:43:45
Carl Egdell,Dark Peak Fell Runners Club,MV40,03:43:45
Philip Pearson,Northern Fells Running Club,MV50,03:43:50
Jonathan Newey,Mercia Fell RC,MV40,03:43:56
Andy Berry,Barlick Fell Runners,M,03:43:57
Roger Sillito,Low Fell RC,M,03:44:23
Dave Ward,Pennine Fell Runners,MV40,03:44:38
Julie Briscoe,Wakefield District Harriers & AC,FV40,03:44:42
Hugh Watkin,Unattached,M,03:44:57
Alex Pilkington,Settle Harriers,MV40,03:45:05
Mel Price,Mercia Fell RC,FV40,03:45:19
Craig Stansfield,Rossendale Harriers & AC,MV40,03:45:36
David Greenwood,Holme Pierrepont RC,MV40,03:45:49
Neil Stabbs,Knavesmire Harriers,M,03:45:51
Jonathan Collins,Stainland Lions RC,M,03:46:17
Giles Chalk,Unattached,M,03:46:25
James Callender,Westerlands Cross Country Club,M,03:46:33
Gayle Sugden,Calder Valley Fell Runners,FV40,03:46:50
Mike Nolan,Dark Peak Fell Runners Club,MV40,03:46:57
Sharon Taylor,Helm Hill Runners,F,03:47:17
James Nobles,Almost Athletes,M,03:47:27
Shaun Wilkinson,Keighley & Craven AC,MV50,03:47:58
Jonathan Melia,Rossendale Harriers & AC,MV40,03:48:21
Jim O'Hara,Delamere Spartans,M,03:49:07
Jordan Street,Clowne RRC,M,03:49:54
John Raho,Holcombe Harriers,M,03:50:17
Samuel Harrison,Bowland Fell Runners,M,03:50:19
Sam Gibbs,Barlick Fell Runners,M,03:50:31
Craig Burrow,Helm Hill Runners,MV40,03:50:39
Virgil Barton,Mercia Fell RC,MV40,03:50:42
Peter Toaig,Borrowdale Fell Runners,MV40,03:51:04
Mark O'Connor,Calder Valley Fell Runners,M,03:51:10
Matthew Seddon,Pudsey & Bramley AC,M,03:51:24
