name,club,category,time
Neil Talbott,Ambleside AC,M,04:59:22
Lawrence Eccles,Penny Lane Striders,M,05:21:12
Nigel Bunn,Tring RC,MV50,05:24:53
Peter Davies,Dark Peak Fell Runners Club,M,05:28:16
Andrew Schofield,Borrowdale Fell Runners,MV40,05:28:18
Quentin Harding,Bowland Fell Runners,MV50,05:30:56
Nathan Martin,Wharfedale Harriers,M,05:32:08
Duncan Archer,Durham Fell Runners,M,05:33:03
Graham Patten,Ambleside AC,MV50,05:34:51
Steve Birkinshaw,Borrowdale Fell Runners,MV40,05:37:12
Adam Perry,Helm Hill Runners,M,05:38:32
John Hunt,Dark Peak Fell Runners Club,MV50,05:42:14
Matt Driver,Holcombe Harriers,M,05:47:40
Charles Sproson,FRA,MV40,05:49:04
Tom Bush,Pennine Fell Runners,M,05:55:21
Scott Collier,JOK,M,05:57:55
Alex McVey,Carnethy Hill RC,M,06:03:49
Graham Lund,Bowland Fell Runners,M,06:07:38
Bill Johnson,Calder Valley Fell Runners,MV50,06:12:00
Dan Parker,Border Liners Orienteering Club,MV50,06:13:10
Leigh Warburton,Bowland Fell Runners,MV50,06:16:49
Rick Stuart,Helm Hill Runners,MV50,06:17:17
Tom Pape,Dark Peak Fell Runners Club,MV40,06:20:21
Mark Clarkson,Northumberland Fell Runners,M,06:25:00
Mike Harrison,West Cumberland Orienteering Club,MV40,06:27:18
Mary Gillie,Clwydian Range Runners,F,06:35:07
Jim Mann,Durham Fell Runners,M,06:41:30
Jack Wood,Ilkley Harriers AC,M,06:46:35
Mike Ferguson,FRA,M,06:48:58
Scott Watson,Elvet Striders,MV50,06:49:12
Rob Blyth,Helm Hill Runners,MV50,07:00:54
Roy Ruddle,Ilkley Harriers AC,MV50,07:04:17
Simon Barnett,Tring RC,M,07:05:03
Jonathan Whilock,Staffordshire Moorlands AC,MV40,07:05:29
Ian Smallwood,Wilmslow RC,MV50,07:06:47
Tom Leather,,M,07:06:58
Pete Nelson,West Cumberland Orienteering Club,MV60,07:07:28
John Fletcher,Cumberland Fell Runners,MV50,07:12:13
Jon Underwood,Calder Valley Fell Runners,MV40,07:24:18
Michael Quinn,Esk Valley Fell Club,MV40,07:25:34
Andy Blackett,Durham Fell Runners,M,07:30:07
Rick Ansell,Tring RC,MV50,07:34:33
Edwin Sherstone,Southport Waterloo AC,MV50,07:35:07
Wendy Dodds,Clayton-le-Moors Harriers,FV60,07:42:51
Graham Watson,West Cumberland Orienteering Club,MV50,07:43:23
Carl Bedson,Glossopdale Harriers,MV40,07:55:07
Allan Miller,Kendal AAC,MV50,08:13:58
Alison Wainwright,FRA,FV40,08:32:05
Mike Hind,Borrowdale Fell Runners,MV60,09:26:08
Matthew Cooper,,M,Rtd
Jerome McAllister,FRA,MV40,Rtd
