name,club,category,time
D Penfold,OH,,00:21:59
H Wyber,WG,,00:23:11
N McGoun,OH,,00:24:11
T Wright,OH,,00:24:13
M Ford,UNA,,00:24:21
G Hoy,OH,,00:24:54
G Bagnall,VPH,,00:25:19
P Cates,EM,,00:25:25
J Happe,OH,,00:25:28
A Hopwood,SS,,00:25:57
D Barber,UNA,,00:26:28
P McHugh,OH,,00:27:03
S White,Saff S,,00:27:17
S Morgan,Tiptree,,00:27:39
R Somerset,WGC,,00:27:42
Z Woodward,EM,,00:27:48
R Taylor,SS,,00:28:00
J Praill,SS,,00:28:06
P Franklin,Har,,00:28:13
M Stainton,Serp,,00:28:24
D Wright,ELR,,00:28:41
D Harryman,Tra,,00:28:52
P Stocking,WG,,00:28:55
S Colbert,SS,,00:28:57
S Adams,EM,,00:29:02
R Green,WG,,00:29:12
J McDowall,WGC,,00:29:28
D Gilmore,SS,,00:29:36
A Sherriff,BisS,,00:29:40
M Murphy,WG,,00:30:02
P Bulaitis,OH,,00:30:08
T Spaniel,OH,,00:30:12
D Hill,SS,,00:30:24
K Brett,OH,,00:30:32
H Smith,UNA,,00:30:42
C Rogers,CamH,,00:31:10
G Conway,ELR,,00:31:20
J Nichol,BisS,,00:31:41
M Savage,SS,,00:31:46
N Bradley,SS,,00:32:03
R Curtis,OH,,00:32:24
J Wyndham,UNA,,00:32:44
L Thurston,BisS,,00:33:09
S Gillam,ILF,,00:33:45
P Deadman,OH,,00:33:46
P Hudson,Ware,,00:34:23
S Honey,ILF,,00:34:25
E Nixon,BisS,,00:34:34
N Maggs,Barn,,00:35:07
G Sayer,EM,,00:36:41
J Buchanan,SX Hash,,00:37:29
E Mordi,VPH,,00:38:22
S Ackland,EM,,00:41:09
A Dodd,OH,,00:41:14
