name,club,category,time
Mark Anderson,,Men 18-39,05:22:09
Jim Mann,,Men 18-39,05:43:44
Simon White,,Men 18-39,05:45:10
David Jelley,,Men 50+,05:46:16
Kevin Perry,,Men 50+,05:47:26
Stuart Walker,,Men 18-39,05:47:49
Adrian Richardson,,Men 40-49,05:51:48
Mark Hartell,,Men 40-49,06:00:26
Greg Rimmer,,Men 40-49,06:03:43
Saul Taylor,,Men 18-39,06:05:33
Przemek Holda,,Men 18-39,06:09:07
Jai Saxelby,,Men 40-49,06:11:17
Simon Green,,Men 18-39,06:11:42
Martin Terry,,Men 50+,06:11:54
Johnathan Cooper,,Men 18-39,06:17:17
Nicholas Kaiser,,Men 50+,06:17:27
Shane Rice,,Men 18-39,06:20:41
Helen Jackson,,Ladies 18-39,06:24:48
Peter Woodhead,,Men 18-39,06:26:38
Tim Taylor,,Men 40-49,06:31:16
Helen Skelton,,Ladies 18-39,06:35:35
Graham Cooke,,Men 18-39,06:35:37
Steve Clarke,,Men 40-49,06:37:16
Ozzy Kershaw,,Men 50+,06:39:39
Geoff Spencer,,Men 18-39,06:44:26
Mike Perry,,Men 40-49,06:46:41
Rachel Nolan,,Ladies 40-49,06:52:03
James Watkins,,Men 40-49,06:53:51
Graham Watson,,Men 18-39,06:53:51
Victoria Mousley,,Ladies 18-39,07:03:58
Deborah Gowans,,Ladies 40-49,07:04:00
Ben Gibbison,,Men 18-39,07:08:03
Richard Sowden,,Men 50+,07:09:16
Daniel Barnett,,Men 18-39,07:11:50
Gary Pearson,,Men 40-49,07:11:56
Fraser Hirst,,Men 40-49,07:12:15
Mark McKie,,Men 40-49,07:13:04
Martin Sleath,,Men 50+,07:16:48
Jude Stansfield,,Ladies 40-49,07:19:17
Sam Robson,,Men 18-39,07:24:03
David Egan,,Men 50+,07:24:59
Jenn Dick,,Ladies 18-39,07:29:25
Michael Meredith,,Men 18-39,07:29:26
Gregory Crowley,,Men 40-49,07:29:59
Daniel Aldus,,Men 18-39,07:32:47
Julian Catmull,,Men 40-49,07:33:23
Jon Legge,,Men 40-49,07:33:37
Jane Hewitt,,Ladies 50+,07:34:03
Noel Scott,,Men 18-39,07:34:23
Mark Horry,,Men 18-39,07:34:25
Thomas Peoples,,Men 18-39,07:34:51
Craig Anderton,,Men 40-49,07:35:15
Martin Payne,,Men 50+,07:35:46
Martin Gabriel,,Men 50+,07:39:05
Geoffrey Dimelow,,Men 50+,07:43:27
Paul Gee,,Men 40-49,07:44:05
Nick Ham,,Men 40-49,07:46:11
Mick Cooper,,Men 40-49,07:46:14
Paul Vousden,,Men 18-39,07:48:19
Anthony Flintoft,,Men 40-49,07:48:54
Mark Cliff,,Men 18-39,07:58:32
Steve Grace,,Men 18-39,07:58:34
Alan Ashforth,,Men 50+,07:59:08
Nigel Dorman,,Men 40-49,07:59:12
Adrian Moss,,Men 50+,08:02:56
Richard Kemp,,Men 50+,08:02:59
Emma Key,,Ladies 18-39,08:13:54
Dave Ottewell,,Men 18-39,08:13:57
Duncan Sutcliffe,,Men 40-49,08:15:40
Karen McDonald,,Ladies 40-49,08:15:59
Mike Gibson,,Men 40-49,08:16:00
Dave Cremins,,Men 40-49,08:19:25
Andrew Harris,,Men 18-39,08:19:37
Matthew Hardy,,Men 18-39,08:20:28
Paul Wilbraham,,Men 50+,08:24:46
Frances McKinnon,,Ladies 18-39,08:29:12
Bruce Donby,,Men 50+,08:29:17
Jackson Griffith,,Men 40-49,08:29:20
Adele Metcalfe,,Ladies 40-49,08:36:47
Jacqueline Cooper,,Ladies 40-49,08:36:56
Brian Layton,,Men 50+,08:41:06
Peter Hamson,,Men 50+,08:42:25
John Stephenson,,Men 50+,08:45:21
Tim Atkin,,Men 50+,08:48:10
Joseph Hudson,,Men 18-39,08:50:40
Chris Peach,,Men 40-49,08:51:01
Andy Baron,,Men 18-39,08:57:01
Paul Skuse,,Men 18-39,08:59:15
Tim Snape,,Men 40-49,08:59:25
Jamie Collier,,Men 40-49,09:01:35
John Cunnane,,Men 50+,09:24:21
Ian Wright,,Men 18-39,09:31:27
Richard Jones,,Men 18-39,09:31:27
Anne Green,,Ladies 18-39,09:32:43
