name,club,category,time
IAN HOLMES,BINGLEY HARRIERS,MV40,00:19:46
BEN CROWTHER,HALIFAX HARRIERS,M,00:19:54
ALEX WHITTEM,CALDER VALLEY,M,00:20:01
TIM BLACK,CALDER VALLEY,M,00:20:08
CHRISTOPHER SMALE,BINGLEY HARRIERS,MV40,00:20:45
ANDREW WRENCH,TODMORDEN HARRIERS,MV40,00:20:47
STEPHEN BROCK,KEIGHLEY & CRAVEN,M,00:20:51
IVAN GEE,TODMORDEN HARRIERS,MV40,00:21:21
GRAEME BROWN,CALDER VALLEY,M,00:21:41
MARK BOARDMAN,NEWBURGH NOMADS,MV40,00:22:00
JOE WASHINGTON,U/A,M,00:22:07
EDAN WHITELAW,CALDER VALLEY,MU18,00:22:09
OLI WHITE,CALDER VALLEY,M,00:22:16
COLIN MOSES,WHARFEDALE HARRIERS,MV40,00:22:24
HOLLY PAGE,CALDER VALLEY,L,00:22:26
PAUL CRABTREE,WHARFEDALE HARRIERS,MV40,00:22:45
HELEN FINES,CALDER VALLEY,L,00:22:49
MARCUS PREEDY,ROSSENDALE HARRIERS,MU18,00:23:12
PIERREL ROMAIN,CALDER VALLEY,M,00:23:18
STEVE SMITHIES,CALDER VALLEY,MV40,00:23:20
TRISTAN SHEARD,STAINLAND LIONS,MV40,00:23:28
JACK DENTON,CALDER VALLEY,MU18,00:23:41
JAMES WILLIAMS,CALDER VALLEY,M,00:23:43
DAVID BAGOT,CLAYTON LE MOORS,M,00:23:45
LEE SHIMWELL,CLAYTON LE MOORS,M,00:23:52
SHANE EWEN,HYDE PARK HARRIERS,M,00:23:53
DAVE EVANS,KEIGHLEY & CRAVEN,M,00:23:56
RAY GREEN,SADDLEWORTH,MV40,00:23:57
DAN MARSDEN,STAINLAND LIONS,M,00:24:08
STEPHEN BOOTH,U/A,MV40,00:24:09
DOMINIC CARR,CLAYTON LE MOORS,M,00:24:09
ROB PARKER,U/A,MV40,00:24:11
JONATHAN BOOTHMAN,WHARFEDALE HARRIERS,MV40,00:24:12
PETER DIMITRIJEVIC,WHARFEDALE HARRIERS,M,00:24:13
RICHARD QUINN,HYDE PARK HARRIERS,M,00:24:23
IAN FRASER,U/A,MV40,00:24:29
SIMON HOLLOWS,U/A,M,00:24:35
STUART HUTCHISON,SADDLEWORTH,M,00:24:43
JOHN COOK,ROCHDALE HARRIERS,MV50,00:24:48
DAVID RALPHS,NEWBURGH NOMADS,MV50,00:24:54
TOM WOOD,U/A,M,00:25:08
ANDY PREEDY,ROSSENDALE HARRIERS,MV40,00:25:12
DARREN JUGROOP,U/A,M,00:25:15
KEITH BINNS,WHARFEDALE HARRIERS,MV50,00:25:17
ANDY LEE,ROSSENDALE HARRIERS,MV40,00:25:21
TREVOR DAVIS,TODMORDEN HARRIERS,MV40,00:25:23
RICHARD JOEL,ILKLEY,MV40,00:25:27
DEBBIE CAMPBELL,HORWICH,L,00:25:36
ROBERT TYSON,U/A,M,00:25:46
DAMIEN PEARSON,U/A,M,00:25:54
BEN FRECHETTE,CALDER VALLEY,M,00:26:01
ADRIAN SHAW,STAINLAND LIONS,MV50,00:26:06
MICHAEL TOMAN,ROSSENDALE HARRIERS,MV40,00:26:11
MARTIN MASON,CALDER VALLEY,M,00:26:14
WALLY COPPELOV,NEWBURGH NOMADS,MV50,00:26:16
STEVE GRIMLEY,CALDER VALLEY,M,00:26:21
STUART MCALEAVY,MARSH HARRIERS,M,00:26:23
CARL COUGHLAN,CALDER VALLEY,M,00:26:30
NICHOLA JACKSON,PRESTON HARRIERS,L,00:26:36
ADRIAN PHILLIPS,U/A,M,00:26:37
RICHARD SUNDERLAND,CALDER VALLEY,M,00:26:45
DEAN ROWLAND,U/A,M,00:26:50
SEAN CRORKEN,PENDLE AC,MV40,00:26:52
MARTYN CHAPMAN,U/A,MV40,00:26:53
NIGEL CROSSFIELD,HALIFAX HARRIERS,MV40,00:26:54
SCOTT GRASS,U/A,MV40,00:26:56
GEMMA KENDALL,TODMORDEN HARRIERS,L,00:27:03
BARBARA LONSDALE,CALDER VALLEY,LV40,00:27:12
NICK MOOR,U/A,MV40,00:27:13
NIGEL WEAVER,CLAYTON LE MOORS,MV50,00:27:16
GRAHAM DYSON,CALDER VALLEY,MV40,00:27:17
PAUL WHITE,CALDER VALLEY,MV50,00:27:18
DAMIEN BROCKIE,FRA,M,00:27:19
GRAHAM BARNES,U/A,MV50,00:27:20
KAREN BALANTINE,KEIGHLEY & CRAVEN,LV40,00:27:22
ANDREW DUGDALE,CLAYTON LE MOORS,MV50,00:27:26
JOE HANSON,U/A,M,00:27:29
CHRISTOPHER TOWIE,U/A,M,00:27:31
MARK CULSHAW,NEWBURGH NOMADS,MV40,00:27:33
FRED DUENBIER,NEWBURGH NOMADS,MV50,00:27:38
GARRY QUESTED,TODMORDEN HARRIERS,M,00:27:41
HATTY NYLAN,TODMORDEN HARRIERS,L,00:27:45
BLAIR GARRETT,CALDER VALLEY,M,00:27:49
NICK MURPHY,CALDER VALLEY,MV50,00:27:53
ANDY THORPE,CALDER VALLEY,MV40,00:28:00
OWEN MILLS,U/A,MV40,00:28:06
JACKIE SCARF,CALDER VALLEY,LV40,00:28:12
CLAIRE HANSON,CALDER VALLEY,L,00:28:14
KATE MANSELL,CALDER VALLEY,LV40,00:28:17
JAMES KERSHAW,U/A,M,00:28:28
SOPHIE FOSTER,BOWLAND,L,00:28:29
LIONEL SANDS,U/A,MV60,00:28:31
RICHARD INGRAM,U/A,M,00:28:31
OLIVER WOOD,U/A,M,00:28:32
STUART WOLSTENHOLME,U/A,MV40,00:28:37
PETER NUTTALL,ROSSENDALE HARRIERS,MV50,00:28:39
KENNETH HAROLD,U/A,MV40,00:28:50
TOM BLACK,U/A,M,00:28:54
SARAH WARBURTON,TODMORDEN HARRIERS,L,00:28:55
BEN HARTLEY,U/A,M,00:28:56
LEANNE HAGUE,ABBEY RUNNERS,L,00:28:57
BEN BECKWITH,U/A,M,00:28:58
JAMES TYLER,U/A,M,00:29:01
ANDY WRIGHT,GMP AC,M,00:29:06
GARY MUIR,CALDER VALLEY,MV50,00:29:07
KARL MILLIGAN,MARSH HARRIERS,M,00:29:10
ANNIE ROBERTS,KEIGHLEY & CRAVEN,LU18,00:29:12
MARTIN O'BRIEN,STAINLAND LIONS,MV50,00:29:14
PETER DUGDALE,CLAYTON LE MOORS,MV50,00:29:16
JOE MESTON,U/A,M,00:29:19
STEPHEN FISH,CLAYTON LE MOORS,MV50,00:29:21
JOHN KILLERBY,U/A,M,00:29:26
AILEEN BALDWIN,STAINLAND LIONS,LV60,00:29:27
PETER CLARKE,TODMORDEN HARRIERS,MV50,00:29:34
ALASTAIR WHITELAW,CALDER VALLEY,MV40,00:29:35
CLARE KENNY,CALDER VALLEY,LV50,00:29:36
JOHN MEDCALFE,TODMORDEN HARRIERS,MV50,00:29:41
ANDY DALTON,NEWBURGH NOMADS,MV50,00:29:43
CAROLINE HARDING,PUDSEY & BRAMLEY,L,00:29:50
JOHNNIE WATSON,CALDER VALLEY,MV40,00:29:59
IAN COOK,U/A,M,00:30:06
GILLIAN WISBEY,CALDER VALLEY,LV40,00:30:08
ADAM SMITH,U/A,M,00:30:11
MARIA PRESCOTT,TODMORDEN HARRIERS,LV40,00:30:12
ROB MYERS,WHARFEDALE HARRIERS,MV50,00:30:13
STEVEN JACKSON,PRESTON HARRIERS,MV50,00:30:21
NATHAN KENNAUGH,U/A,M,00:30:25
PAUL SESSFORD,KEIGHLEY & CRAVEN,MV40,00:30:31
STUART HAYTON,BOWLAND,MV40,00:30:34
ANTHONY MCMANUS,CALDER VALLEY,MV40,00:30:44
TOBY WRIGHT,U/A,MU18,00:30:50
JOHN PRESTON,TODMORDEN HARRIERS,MV40,00:30:52
STEVEN CAVELL,CALDER VALLEY,MV50,00:30:54
JANET RIGBY,BURY AC,L,00:30:55
ROSS POPPER,U/A,MV40,00:31:10
KEVIN COUGHLAN,TODMORDEN HARRIERS,MV50,00:31:17
BRIAN KENNEDY,NEWBURGH NOMADS,MV60,00:31:34
GARY PROCTOR,U/A,M,00:31:49
CHARLIE BARLOW,SADDLEWORTH,MV50,00:31:58
CAREN CRABTREE,WHARFEDALE HARRIERS,L,00:32:25
THOMAS INGHAM,U/A,M,00:32:28
PHILIP EGAN,U/A,M,00:32:31
MICHAEL COPPELOV,NEWBURGH NOMADS,M,00:32:35
NICHOLA HORSFALL,CLAYTON LE MOORS,LV50,00:32:48
ROB HUGHES,U/A,M,00:32:49
ANDREW GREAVES,PEEL ROAD RUNNERS,M,00:32:51
DAVID HUDSON,U/A,MV40,00:33:01
FLORENCE SUMINGTON,U/A,L,00:33:21
CHRIS WATERHOUSE,U/A,M,00:33:28
ROBER BANCROFT,MARSH HARRIERS,LV40,00:33:37
PETER MARSHALL,TODMORDEN HARRIERS,MV60,00:33:44
ALAN SUTCLIFFE,U/A,M,00:33:52
CAROLYN SHIMWELL,CALDER VALLEY,M,00:34:28
CAROLE FRYER,CALDER VALLEY,LV40,00:34:29
SARAH MCCARRON,FELL PONIES,LV40,00:34:30
JOHN TURNER,U/A,M,00:35:00
GEORGE ARNOLD,PRESTON HARRIERS,MV70,00:35:07
DAVID WILLIS,U/A,MV50,00:35:31
JULIE LAVEROCK,SALFORD HARRIERS,LV50,00:35:54
TOM TARGETT,CLAYTON LE MOORS,MV60,00:36:08
SARAH HUDSON,U/A,L,00:38:16
RACHEL JOHNSTON,CALDER VALLEY,LV40,00:42:03
JONATHAN FIRTH,STAINLAND LIONS,MV40,00:42:06
DANIEL KEESHAN,CALDER VALLEY,M,00:42:51
ROB WHITE,CALDER VALLEY,M,00:43:48
