name,club,category,time
Kate Cooper,Cumberland Fell Runners,F,04:32:22
Kirsty Bryan-Jones,Dark Peak Fell Runners Club,FV40,04:39:57
Karen Nash,South Ribble OC,FV40,04:41:42
Joanna Zakrzewski,Dumfries RC,F,05:02:01
Rowena Browne,South Ribble OC,FV40,05:03:15
Jean Brown,Clayton-le-Moors Harriers,FV40,05:04:16
Wendy Dodds,Clayton-le-Moors Harriers,FV50,05:07:35
Jo Taylor,South Ribble OC,FV40,05:09:09
Susan Clough,Ambleside AC,FV40,05:11:54
Debbie Thompson,Keswick AC,FV50,05:15:55
Susan Hodkinson,Black Combe Runners,F,05:16:57
Joanne Armistead,Dark Peak Fell Runners Club,F,05:27:38
Dorothy Pelly,Ambleside AC,FV50,05:30:31
Mary Edgerton,Pennine Fell Runners,FV50,05:35:04
Kate Boobyer,Pudsey & Bramley AC,FV40,05:35:20
Rachel Metcalfe,Horwich RMI Harriers,F,05:36:28
Christine Goulding,Eden Runners,FV40,05:37:27
Julia Nolan,Dark Peak Fell Runners Club,FV40,05:39:53
Outi Kamarainen,Ilkley Harriers AC,F,05:39:57
Samantha Ayers,Cumberland Fell Runners,F,05:39:57
Martha Taylor, ,F,05:51:14
Katy Thompson,Clayton-le-Moors Harriers,FV50,05:55:00
Sarah Fuller,Ilkley Harriers AC,F,06:11:23
Mandy Goth,Todmorden Harriers & AC,FV50,06:18:41
Penny Clay,Eden Runners,FV40,06:34:52
Ali Bramall,Ambleside AC,FV50,06:46:45
