name,club,category,time
Philip Sanderson,NFR,Mv 40,00:21:34
Lee Bennett,NFR,Mv 40,00:23:36
Ben Rowley,UNOC,M Sen,00:24:03
Andy Kitchin,LOTHIAN,Mv 40,00:24:08
Adam Fletcher,BERWICK,Mv 45,00:24:32
James Taylor,NFR,M Sen,00:25:02
Scott Gibson,NFR,M Sen,00:25:07
David Armstrong,NFR,Mv 50,00:26:17
Jack Scannell,ERYRI,Mv 40,00:26:25
Ally Macdonald,DUNDEE,Mv 45,00:26:27
Tim McCall,NORHAM,Mv 50,00:26:28
Robert Moody,NEWCASTLE UNI,M Sen,00:26:54
Shaun Dunlop,LOW FELL,Mv 40,00:27:13
Dave Wiseman,NFR,Mv 45,00:27:24
Chris Sanderson,NFR,Mv 40,00:27:48
Les Turnbull,NORHAM,Mv 50,00:27:53
Mike Telfer,NFR,M Sen,00:27:55
John Duff,NFR,Mv 40,00:28:01
John Tollitt,NFR,Mv 45,00:28:03
Iain Nixon,U/A,Mv 40,00:28:09
Nicola Barberis Negra,SERPENTINE,M Sen,00:28:13
Chris Rowe,NFR,M Sen,00:28:29
Lawrence Johnson,NFR,Mv 45,00:28:33
Geoff Davis,NFR,Mv 50,00:28:40
Jim Lillico,ALNWICK,Mv 50,00:28:42
Matthew Grundy,U/A,M Sen,00:28:47
Rob Stephens,NFR,Mv 45,00:29:02
William Pickett,NORHAM,Mv 45,00:29:12
Phil Smith,NFR,M Sen,00:29:34
Stevie Clark,U/A,Mv 45,00:30:04
Brian Robson,U/A,Mv 40,00:30:15
Alastair Paul,NFR,Mv 50,00:30:34
John Lee,U/A,Mv 40,00:30:47
Karen Robertson,NFR,Fv 40,00:30:50
Finlay Robertson,NFR,Jun,00:30:55
Tim Forster,SALTWELL,Mv 50,00:30:55
Peter McGlynn,ALLEN VALLEY,Mv 40,00:30:58
Sue Mitchell,NFR,Fv 40,00:31:08
David Logan,BLYTH,Mv 40,00:31:14
Darren Rafferty,U/A,M Sen,00:31:26
Richard Todd,U/A,Mv 45,00:31:30
Andrew Callcott,NFR,Mv 45,00:31:32
David Coxon,NFR,Mv 40,00:31:42
Bernard Kivlehan,NFR,Mv 50,00:31:43
Matthew Barnes,U/A,M Sen,00:31:48
Graham Bingham,NFR,Mv 45,00:32:11
Graham Fraser,ALLEN VALLEY,Mv 60,00:32:13
Karl Wait,WOOLER,M Sen,00:32:22
Glen McWilliams,NFR,Mv 45,00:32:35
Kate Kitchin,LOTHIAN,F Sen,00:32:56
Kate Rowley,NEWCASTLE UNI,F Sen,00:33:03
George Nicholson,NFR,M Sen,00:33:10
Lyle Nicholson,NFR,Mv 40,00:33:26
Ollie Curry,U/A,M Sen,00:33:30
Kevin Robson,U/A,M Sen,00:33:31
Louise Wilkinson,NFR,F Sen,00:34:08
Susan Davis,NFR,Fv 50,00:34:11
Raymond Gray,NFR,Mv 60,00:34:38
Terry Hart,NFR,Mv 60,00:35:02
Claire Bruce,MORPETH,Fv 40,00:35:15
Kerry Logan,WALLSEND,F Sen,00:35:21
John Cockburn,ALNWICK,Mv 60,00:35:28
Jon Douglas,U/A,M Sen,00:35:37
Rob Murray-John,WOOLER,Mv 40,00:35:38
Ruth Fletcher,NFR,Fv 50,00:36:06
Jim Watson,U/A,Mv 40,00:36:25
Philip Hainsworth,U/A,M Sen,00:36:29
Paul Hainsworth,NFR,Mv 50,00:36:29
Alison Hainsworth,U/A,F Sen,00:36:29
Louise Hainsworth,U/A,F Sen,00:36:29
Keith Cooper,NFR,Mv 50,00:38:34
Richard Alderton,U/A,M Sen,00:38:54
David Runciman,RAF,Mv 40,00:39:22
Alison Campbell,ST ALBANS,Fv 40,00:39:50
Catrina Macdonald,MORPETH,F Sen,00:39:53
Jaqueline Moscrop,ALNWICK,Fv 40,00:41:32
