name,club,category,time
Simon Bailey,Mercia Fell Runners,Open,00:47:38
Morgan Donnelly,Borrowdale,Open,00:48:02
Tom Addison,Helm Hill,Under 23,00:49:20
Darren Kay,Pudsey & Bramley,Veteran 40,00:49:29
Ben Abdelnoor,Ambleside AC,Open,00:49:51
Mark Addison,Helm Hill,Open,00:49:58
Chris Steele,Borrowdale,Open,00:50:43
Robert Little,Dark Peak,Open,00:50:49
Jack Ross,Staffordshire Moorlands AC,Under 23,00:50:52
Rhys Findlay-Robinson,Dark Peak,Open,00:51:05
Oli Johnson,Dark Peak,Open,00:51:11
Mark Roberts,Borrowdale,Veteran 50,00:51:25
Ben Bardsley,Borrowdale,Veteran 40,00:51:32
Gavin Mulholland,Calder Valley,Veteran 40,00:51:34
Jim Davies,Borrowdale,Veteran 45,00:51:35
Karl Gray,Calder Valley,Veteran 40,00:51:55
Chris Birchall,Leeds,Open,00:51:59
Neil Northrop,Dark Peak,Open,00:52:10
Ben Mounsey,Calder Valley,Open,00:52:21
Martin Mikkelsen-Barron,Borrowdale,Open,00:52:26
Shaun Godsman,Calder Valley,Veteran 40,00:52:58
Paul Jones,Mercia Fell Runners,Veteran 40,00:53:14
Tom Brunt,Holmfirth,Open,00:53:20
Jon Morgan,Dark Peak,Veteran 45,00:53:34
Stephen Pyke,Dark Peak,Veteran 45,00:53:47
Philip Sanderson,Elswick Harriers,Veteran 40,00:53:51
Dave Neill,Staffordshire Moorlands AC,Veteran 55,00:53:57
Todd Oates,Ambleside AC,Open,00:54:44
William Neill,Mercia Fell Runners,Under 23,00:54:59
Tim Ellis,Calder Valley,Open,00:55:21
Christopher Leigh,Trafford AC,Veteran 40,00:55:52
Danny Hope,Pudsey & Bramley,Open,00:55:55
Nicholas Charlesworth,Wharfedale Harriers,Veteran 45,00:55:57
Ed Gamble,Cheshire Hill Racers,Veteran 45,00:56:03
Andy Blackett,Durham FR,Open,00:56:16
Chris Reade,Bowland,Veteran 45,00:56:21
Steve Knowles,Pennine Fell Runners,Veteran 40,00:56:24
Andrew Higgins,Northumberland FR,Open,00:56:33
Paul Cornforth,Borrowdale,Veteran 45,00:56:46
Louis Goffe,Northumberland FR,Open,00:56:58
Paul Crabtree,Wharfedale Harriers,Veteran 40,00:57:04
Jason Williams,Calder Valley,Open,00:57:05
Adam Fletcher,Berwick Harriers,Veteran 45,00:57:08
Robin Stones,Helm Hill,Open,00:57:22
Mick Stenton,Dark Peak,Veteran 50,00:57:26
Dwane Dixon,Todmorden Harriers,Veteran 40,00:57:29
Noel Curtis,Pennine Fell Runners,Open,00:57:42
Andrew Schofield,Borrowdale,Veteran 40,00:57:49
Quentin Harding,Bowland,Veteran 50,00:57:57
Dave Prosser,Keswick,Veteran 45,00:58:21
Paul Brannigan,Todmorden Harriers,Veteran 45,00:58:48
Mark Goldie,Calder Valley,Veteran 40,00:58:56
Andy Staveley,Burnden RR,Veteran 50,00:59:04
Gavin Pattison,Ellenborough AC,Veteran 40,00:59:21
Tom McGaff,Cheshire Hill Racers,Veteran 55,00:59:47
Gavin Williams,Dark Peak,Veteran 50,00:59:48
David Keeling,Cheshire Hill Racers,Veteran 50,00:59:49
Niall Bourke,Pudsey & Bramley,Open,00:59:51
Paul Jeggo,Springfield Striders,Veteran 50,00:59:52
Alex Brown,Helm Hill,Under 23,01:00:00
Richard Horsfield,Dark Peak,Veteran 50,01:00:03
Jos Addison,Helm Hill,Under 23,01:00:06
Robert Taylor,Pennine Fell Runners,Veteran 60,01:00:11
Stuart Shuttleworth,Ambleside AC,Veteran 50,01:00:29
Ben Grant,Harrogate Harriers,Veteran 60,01:00:31
Gavin Bland,Borrowdale,Veteran 40,01:00:35
Mark Clarkson,Northumberland FR,Open,01:01:25
Dave Soles,Pennine Fell Runners,Veteran 50,01:01:52
Ali Welsh,Bowland,Veteran 50,01:02:24
Jon Batt,Dark Peak,Veteran 45,01:02:42
Chris Sanderson,Northumberland FR,Veteran 40,01:02:50
Phil Green,Northumberland FR,Veteran 40,01:03:24
Gary Clarkson,None,Open,01:03:29
Dicky Wilkinson,Dark Peak,Veteran 50,01:03:37
Michael Walsh,Kendal,Veteran 60,01:03:56
Steve Storey,Dark Peak,Veteran 55,01:04:00
Robert Paradise,Calder Valley,Open,01:04:07
Ben Frechette,Calder Valley,Open,01:04:10
Robert Johnson,Southport Waterloo AC,Veteran 55,01:04:31
Francis Shillitoe,Northumberland FR,Open,01:04:43
Martyn Pollitt,Burnden RR,Veteran 50,01:04:46
Keith Thomas,Burnden RR,Veteran 55,01:04:49
John Tollitt,Northumberland FR,Veteran 45,01:04:53
George Nicholson,Northumberland FR,Open,01:05:08
Stephen Fry,Harrogate Harriers,Veteran 45,01:05:11
Shaun Addison,Helm Hill,Veteran 50,01:05:18
Vincent Booth,Cheshire Hill Racers,Veteran 45,01:05:22
Ian Warhurst,Pennine Fell Runners,Veteran 50,01:05:30
Steven Bennett,North Derbyshire RC,Veteran 50,01:05:32
Keith Holmes,Dark Peak,Veteran 55,01:05:57
Neil Cassidy,Tynedale,Veteran 55,01:06:00
Simon Entwisle,Pennine Fell Runners,Veteran 55,01:06:08
Marcus Taylor,Burnden RR,Veteran 40,01:06:24
Steve Bowker,Pennine Fell Runners,Veteran 55,01:06:26
John Taylor,Newport & District,Veteran 45,01:06:27
Leigh Warburton,Bowland,Veteran 55,01:07:15
Brian Walton,Horwich RMI,Veteran 55,01:07:44
