name,club,category,time
Daniel Sanderson,Ambleside AC,MU9,00:04:42
Harry Bowen,Ambleside AC,MU9,00:04:45
James Thornley,,MU9,00:05:06
George Sidaway,Cumberland Fell Runners,MU9,00:05:17
Ryan Whitehead,Helm Hill Runners,MU9,00:05:17
Will Atkinson,,MU9,00:05:22
James Bowen,Ambleside AC,MU9,00:05:24
Vaughan Samson,Helm Hill Runners,MU9,00:05:25
Angus Singer,,MU9,00:05:32
Alex Jackson,,MU9,00:05:36
Joseph Clayton,Helm Hill Runners,MU9,00:05:38
Maddie Walsh,,FU9,00:05:45
Ella Eeardwood,Helm Hill Runners,FU9,00:05:54
Miles Spedding,Ambleside AC,MU9,00:06:16
Jack Hitchmough,,MU9,00:06:24
Kirsty Maher,,FU9,00:06:30
William Durkin,Ambleside AC,MU9,00:06:34
Lauren Taylor,,FU9,00:06:42
Kate Mullen,,FU9,00:06:51
Clare Rodger,,FU9,00:07:07
Molly Steels,,FU9,00:07:22
Grace Nolan,,FU9,00:07:40
MacKenzie Readman,,MU9,00:07:46
