name,club,category,time
Paul Webb,U/A,Male,01:37:49
Andy Beanland,Settle Harriers,Male,01:37:56
Christian Holmes,Wharfedale Harriers,Male,01:38:59
Dominic Raby,Chorley AC,Male,01:39:21
Richard Mellon,Bowland,MV40,01:39:30
Phil Livermore,Abbey Runners,Male,01:39:43
Luke Maudl,Skipton AC,Male,01:40:15
Mark Chippendale,Bowland,MV40,01:42:31
Gareth Herd,Wharfedale Harriers,Male,01:43:58
Jason Helmsley,Wharfedale Harriers,MV40,01:43:59
Harry Dalby,Pudsey And Bramley AC,Male,01:44:02
Chris Reade,Bowland,MV40,01:46:29
Mark Walsh,Darwen Dashers,MV40,01:46:49
Tim Harvel,Nidd Valley,Male,01:48:29
Jamie Luxmoore,Ambleside AC,Male,01:48:39
Craig Smith,Keswick AC,MV40,01:49:53
Roger Laycock,Settle Harriers,MV50,01:50:44
Declan O Duffy,U/A,MV50,01:51:14
Mark France,Darwen Dashers,MV50,01:51:26
Charlie Mcintosh,Pudsey And Bramley AC,MV40,01:51:32
Sam Dalby,U/A,Male,01:51:40
Leigh Warburton,Bowland,MV50,01:51:52
Chris Speight,Helm Hill,MV50,01:52:26
Allan Miller,Kendal AAC,MV50,01:52:44
Ivan Whigham,Clayton Le Moors,MV50,01:53:23
Robert Paradise,CVFR,Male,01:53:24
John Underwood,CVFR,MV40,01:53:48
Barry Scott,U/A,MV40,01:54:09
Simon Fox,Darwen Dashers,MV50,01:54:10
Iain Shaw,Black Mountains,Male,01:54:15
Dave Banks,Kendal AAC,MV40,01:54:51
Mark Whintworth,Dark Peak,Male,01:56:36
Sean Robinson,Howgill Harriers,Male,01:56:56
David Ralphs,Newburgh Harriers,MV50,01:57:01
David Wilson,Bowland,MV40,01:58:02
Alistair Barlow,Ilkley Harriers,MV40,01:58:03
Alan Life,Clayton Le Moors,MV40,01:58:15
Paul Hindle,Wharfedale Harriers,MV40,01:58:23
Andrew Hunter,Beaston AC,Male,01:58:30
Nick Smith,U/A,MV40,01:59:34
Lou Roberts,Ambleside AC,LV40,01:59:41
Dolig Flemming,U/A,MV50,01:59:45
Will Buckton,Ilkley Harriers,Male,02:00:10
John Thompson,Newburgh Nomads,MV40,02:00:15
Barry Mordue,Baildon Runners,MV40,02:00:17
Gavin Longley,U/A,Male,02:00:52
Jack Wood,Ilkley Harriers,Male,02:00:57
Gary Platt,Chorley AC,MV50,02:01:03
David Nevill,U/A,Male,02:01:10
Jeff Underwood,Newburgh Nomads,Male,02:01:20
John Osbourne,Settle Harriers,MV40,02:01:35
Micheal Grisfin,Wharfedale Harriers,Male,02:01:44
Brian Kennedy,Settle Harriers,MV50,02:02:04
Daniel Hill,Ilkley Harriers,MV40,02:02:05
Martin Hancock,Skipton AC,MV40,02:03:02
Rachel Hill,Wharfedale Harriers,LV40,02:03:36
Peter Singleton,Blackpool,MV50,02:03:46
Kevin Smith,Darwen Dashers,MV40,02:03:54
Richard Wilson,FRA,MV50,02:03:55
Jonathan Tombs,Eden Runners,MV40,02:04:08
Simon Tobin,Southport Waterloo,MV40,02:04:56
Suzanne Budgett,Horwich,LV40,02:05:40
Jean Brown,Clayton Le Moors,LV40,02:05:55
Mark Duncan,U/A,MV40,02:05:55
Dean Stockwell,Esk Valley,MV40,02:05:57
Richard Timms,Ripon Runners,MV40,02:06:21
Alan Davidson,Nidd Valley,MV40,02:06:29
David Cooper,Pudsey Pacers RC,MV40,02:06:35
David Higgins,U/A,MV40,02:07:09
Frasor Livesey,Howgill,MV50,02:08:14
Mike Ayres,Abbey Runners,MV50,02:09:29
Anna Yeadon,U/A,Female,02:10:06
Peter Carter,Preston Harriers,MV40,02:10:14
Carol Morgan,Nidd Valley,Female,02:10:27
James Howglen,Bingley,Male,02:10:58
Paul Bairstow,U/A,MV40,02:11:06
Timothy Jacobs,Abbey Runners,MV40,02:11:11
Mahrie Cameron,Ambleside AC,Female,02:11:18
Tim Jackson,Settle Harriers,MV40,02:11:42
John Thompson,Wharfedale Harriers,MV50,02:13:02
Robert Crawford,Helm Hill,Male,02:14:12
Clive Brown,Preston Harriers,MV50,02:14:19
Harry Godson,Bentham Beagles RC,MV40,02:14:25
Mark Rogerson,Settle Harriers,Male,02:14:39
Brian Davey,Southport Waterloo,MV50,02:14:41
Mark Jordan,Harrogate Harriers,MV50,02:14:46
Jimmy Oldfield,Calder Valley Fell Runners,MV40,02:14:47
Dorothy Pelly,Ambleside AC,LV50,02:15:02
Calum Langan,U/A,Male,02:15:10
Martin Smith,Dark Peak,MV50,02:15:26
David Copping,Keighly And Craven,MV40,02:15:28
Philip Butterworth,U/A,MV40,02:15:35
Mark Whittaker,U/A,Male,02:16:10
