name,club,category,time
J Mann/A Perry/S Ohly/N Barber,Long Distance Mud Affair,M,08:41:32
S Pyke/D Taylor/M Scotney/J Hunt,Flipper's Gang,MV,09:05:41
G Borrell/W Boothman/R Skrimshire/R Hunt,Who's Navigating,M,09:27:34
N Spinks/K Hewitson/B Pascall/J Brown,3 Blind Mice And A Farmer's Wife,FV,09:32:15
T Saville/K Saville/J Malley/S Walker,Children Of The Kev-olution,M,09:36:34
M Gillie/L Langdon/D Waide/S Bellamy,Does My Bum Look Big In Mist?,MIXV,09:46:50
M Harmon/R Stein/B Kelsey/D Robinette,Just Once More,M,09:48:50
S Bramwell/P Swindles/S Knowles/T Bush,Pennine SPS,MV,10:37:05
S Mills/H Kirk/K Groom/C Elliot,Has Anyone Seen Tigger?,M,10:56:14
L Eccles/G Beardwood/P Jackson/N Walsh,Penny Lane Peg Legs,M,10:57:43
J Armstrong/T Leaver/P Bugryniec/O Roberts,Your Pace Or Mine,MIX,11:29:06
G Nash/J Hubert/J Ryan/G Heron,Carnethy Old Yins,MV,11:41:13
R Szymanski/M Kozlowski/K Wawrzenczak/A Kijek,Above2000,M,11:55:08
J Walker-Jones/M Farnsworth/C Brearley/A Cross,B.D.B.,M,11:56:33
M Bennett/A Bethell/A Khan/J Hoar,Norfolk 'n' Goode,M,12:00:46
G Yates/M Bourne/T Ray/C Duffy,Gay Dads,MV,12:10:49
S Wathall/K Holmes/D Pickering/J Gregory,It All Points North,MV,12:13:18
B Crawshaw/T Fellbaum/K Tiffany/H Torn,Every Bog Has Its Day,M,12:15:25
M O'Hanlon/R Snowden/A Bragg/M Burden,Half Man Half Totley,MV,12:17:38
K Love/M Sinclair/N Parkin/D Cade,Team Spinach,MIX,12:19:21
S Franklin/M Price/H Price/L Murgatroyd,Price Kicks Franklin,MIXV,12:19:25
L Trollope/L Kerr/C Leach/B Oudshoorn,Beauties And The Bog,F,12:44:27
L Ashton/D Irving/S Coles/A Everard,CUMC Old Men,MV,12:50:12
J Scott/B Stansfield/P Bartlett/D Black,Team Flapjack,MV,13:04:45
B Lindsay/F Fullwood/J Paxman/S Jones-Morris,Night Club,MIXV,13:20:55
L Crawshaw/A Davis/P Walwyn/D Stowers,Dark Peak Blind Date,MV,13:27:24
S Roscoe/A Macfarlane/J Bowling/A Smith,The Bog Snorkelers,F,13:41:45
D Patrick/A Williams/A Wainwright/M Wainwright,Ashbourne Birthday Party,MIXV,13:48:21
J Lowe/S Hulbert/P Hulbert/H Barnett,PPSSsssssss,MIXV,13:54:17
A Painter/D Hindley/S Whincup/M Fletcher,Beauty And The Beasts,MIXV,14:16:32
A Williams/B Adams/P Gilbert/D Teggert,Buffet Clearance Team,MV,14:53:18
B Shannon/A Humphrey/D Kind/Z Sewter,The Dirty Donkeys,MIXV,14:59:56
J & SJ Cooper-Knock/H Pembertonl/R Mead,Mean Girls,MIX,16:02:26
J Engineer/J Derrick/I Davies/M Statham,Sheep Dog,MV,16:15:45
J Vernon/M Dalton/M Thomerson/B Webb,Brandon And The Bagmen,MV,16:42:54
P Elliot/D Egan/K Briggs/P McNulty,Lost Lads,MIXV,16:48:12
M Taylor/J Southworth/P Taylor/E Garrett,The Firty Darters,MIX,17:33:54
J Paris/K Rawlik/A McVey/I Whiteside,Haggis On Tour,MIX, 
K Bryan-Jones/J Nolan/C Howard/P Wilkie,Ladies From The Dark Side,FV, 
