name,club,category,time
Christian Holmes,Wharfedale,,00:22:27
Daniel Cross,Hyde Park,,00:24:21
Paul Crabtree,Wharfedale,,00:24:40
Colin Tranter,Hyde Park,,00:25:04
Robert Paradise,Wharfedale,,00:25:30
Lucas Lee,K & C,,00:25:47
Gary Ward,K & C,,00:26:08
Luke Meleschko,Halifax Harr.,,00:26:11
Dan Coe,Marsh,,00:26:16
Stuart McAlgavy,Marsh,,00:27:24
Gavin Beaumont,K & C,,00:27:48
Daniel Waas,Hyde Park,,00:28:12
David Stephenson,,,00:28:48
Karl Milligan,Marsh,,00:28:54
Richard Butter,K & C,,00:29:10
Ben Farrar,K & C,,00:29:11
Robert Bancroft,Marsh,,00:30:00
James Booth,Hyde Park,,00:30:01
Ken Fox,Hyde Park,,00:30:03
Colin Feather,Marsh,,00:31:55
David Womersley,Hyde Park,,00:31:58
Jonathan Mason,Hyde Park,,00:32:03
Ann Milner,Wharfedale,,00:34:00
Nicola Leng,,,00:34:29
Lynn Murphy,K & C,,00:34:57
Ciaron Crabtree,Wharfedale,,00:35:57
Alan Turner,Marsh,,00:36:05
Diane McDonald,K & C,,00:36:06
Tina Kelly,K & C,,00:36:07
Richard Edwards,Hyde Park,,00:38:39
Poppy Valentine KC,K & C,,00:41:01
