name,club,category,time
Jack Ross,Staffordshire Moorlands AC,M,00:34:48
Richard Houghton,Pennine Fell Runners,MV50,00:37:32
Jason Bennett,Buxton AC,MV40,00:38:19
William Griffiths,Pennine Fell Runners,M,00:38:31
Simon Edwards,,MV40,00:38:47
Darren Fishwick,Chorley,MV40,00:39:08
Dan Croft,Macclesfield Harriers,MV40,00:39:29
David Alexander,West Cheshire AC,MV40,00:39:36
Allen Bunyan,Macclesfield Harriers,M,00:40:20
Kevan Garner,Stockport Harriers,MV50,00:40:27
Chris Bentley,Macclesfield Harriers,M,00:40:28
David Betteley,South Cheshire Harriers,MV40,00:40:29
Peter Hopley,Staffordshire Moorlands AC,M,00:40:34
Andrew Page,,M,00:40:36
Matt Holt,,MV40,00:40:39
Tim Lovatt,,M,00:40:47
Ed Wilson,Trentham RC,M,00:41:15
Andy Roberts,Congleton Harriers,MV40,00:41:49
Mike Dixon,Stockport Harriers,M,00:42:00
Mikko Kuronen,Congleton Harriers,MV50,00:42:03
Martin Jennings,,M,00:42:04
Steve Shaughnessy,Stockport Harriers,MV60,00:42:05
Nick Tynan,,M,00:42:06
Andrew James Doyle,,MV40,00:42:08
Andy Megarrell,,M,00:42:10
Giles Hodges,Sandbach Striders,M,00:42:15
Chris Moss,Congleton Harriers,MV40,00:42:22
Tom Annable,Vale Royal AC,MV50,00:42:30
Andy Lea,,MV40,00:42:39
Mark Messenger,Macclesfield Harriers,MV40,00:42:45
Mat Hanson,3H+X,M,00:42:50
Daniel Gill,South Cheshire Harriers,M,00:42:55
Billy Parkinson,,M,00:42:57
Paul Beckett,Bramhall Runners,MV50,00:43:16
Adam Cooper,,M,00:43:21
Tom Stoddart,,M,00:43:23
Andrew Mothershaw,,M,00:43:30
Robert Andrew,Rossendale Harriers,M,00:43:45
Vicky Wright,Hyde Village Striders,L,00:44:01
Brian Warner,Sinfin RC,MV40,00:44:03
Jeremy Randell,Meirionnydd RC,MV50,00:44:12
James Ainsworth,Vale Royal AC,MV40,00:44:17
Craig Hewitt,Congleton Harriers,M,00:44:24
Paul Freeman,,M,00:44:35
John Mooney,Macclesfield Harriers,MV50,00:44:43
Angela Markley,Macclesfield Harriers,L,00:45:16
Brian Macfadyen,Macclesfield Harriers,MV50,00:45:25
Neil Gerrity,Newcastle (Staffs) AC,M,00:45:28
Natalie Stonell,Run Macclesfield,L,00:45:29
Andrew Mainwaring,Stockport Harriers,MV40,00:45:45
Mark  Halsey,Buxton AC,MV40,00:45:47
Justin Edwards,Buckley Runners,M,00:46:01
Matthew Lewis,Macclesfield Harriers,MV40,00:46:09
James Jenkins,Stockport Harriers,M,00:46:19
Rob Cawley,Stockport Harriers,MV50,00:46:21
Martin Ward,Buxton AC,MV40,00:46:29
Peter Bailey,Buxton AC,MV50,00:46:37
Andy Hartley,3H+X,MV50,00:46:40
