name,club,category,time
Ben Mounsey,Calder Valley Fell Runners,Male,00:54:22
Gavin Mulholand,Calder Valley Fell Runners,M40,00:56:13
Chris Miller,Harrogate Harriers,M,00:58:08
Christopher Holdsworth,Clayton-le-Moors Harriers,M,00:59:06
Joe Washington,Calder Valley Fell Runners,Male,01:00:36
Christopher Loftus,Keighley & Craven AC,M40,01:00:41
Mike Nolan,Dark Peak Fell Runners,M45,01:01:36
Richard Houghton,Pennine Fell Runners,M50,01:01:44
Steven Knowles,Pennine Fell Runners,M40,01:02:23
David Lund,Dark Peak Fell Runners,M,01:02:44
Mark O'Connor,Calder Valley Fell Runners,Male,01:02:54
David  Edmondson,Trawden AC,M45,01:04:13
Michael Corrales,,Male,01:04:31
Martin Cowton,Halifax Harriers,M50,01:04:46
Alistair Hanna,Howgill Harriers,M,01:04:46
Steve Smithies,Calder Valley Fell Runners,M45,01:05:27
Heidi Dent,Howgill Harriers,F,01:05:47
Neil Hardiman,Clayton-le-Moors Harriers,M45,01:06:04
Jon Tinman,Rossendale Harriers,M45,01:06:10
Chris  Barnes,Blackburn AC,Male,01:06:14
Scott Adler,Pudsey & Bramley,Male,01:06:16
Gary Fleet,Saddleworth Runners,M50,01:06:26
Paul Brindle,Darwen Dashers,M40,01:06:34
Joe Atherton,Keighley & Craven AC,Male,01:06:53
Derek Reilly,Darwen Dashers,M45,01:07:22
Andrew Driver,Barlick Fell Runners,Male,01:07:39
Neil Walker,Altrincham,M,01:07:47
David Roper,,Male,01:07:51
Ryan Wilkinson,Clayton-le-Moors Harriers,Male,01:08:02
Daniel Mcmanus,Royton Road Runners,M,01:08:09
Thornton Taylor,Rossendale Harriers,M55,01:08:47
Stuart Hutchinson,Saddleworth Runners,Male,01:09:01
Andy Berry,Barlick Fell Runners,Male,01:09:06
Ben Tetler,Glossopdale Harriers,Male,01:09:09
Dave Evans,Keighley & Craven AC,Male,01:09:35
Robert Bolton,,M45,01:09:41
Richard Stirzaker,Rochdale Harriers,M,01:09:48
Tom Woolley,,M,01:09:50
David Ward,Radcliffe A.C.,M40,01:10:11
Tom Oliphant,Heaton Harriers,Male,01:10:28
David McGrath,,Male,01:10:34
Amy Green,Keighley & Craven AC,F,01:10:36
