name,club,category,time
Tom Addison,Helm Hill Runners,SM,00:59:01
Robert Hope,Pudsey & Bramley AC,M40,00:59:14
Morgan Donnelly,Borrowdale Fell Runners,M40,00:59:17
Simon Bailey,Mercia Fell RC,SM,00:59:25
Rob Jebb,Bingley Harriers & AC,M40,00:59:56
Martin Mikkelsen-Barron,Borrowdale Fell Runners,SM,01:00:09
Neil Northrop,Dark Peak Fell Runners Club,SM,01:00:40
Lloyd Taggart,Manx Fell Runners,M45,01:01:01
Gavin Mulholland,Calder Valley Fell Runners,M40,01:01:04
Tim Ellis,Calder Valley Fell Runners,SM,01:01:28
Karl Gray,Calder Valley Fell Runners,M45,01:02:20
Ted Mason,Wharfedale Harriers,SM,01:02:26
Tommy Horton,Ambleside AC,MU23,01:02:30
Jonathan Crickmore,Dark Peak Fell Runners Club,MU23,01:02:43
Tom Brunt,Dark Peak Fell Runners Club,M40,01:03:03
William Neill,Mercia Fell RC,SM,01:03:23
Matthew Lockyer,Pudsey & Bramley AC,SM,01:03:39
Jamie Parkinson,Pudsey & Bramley AC,MU23,01:03:41
Ben Mounsey,Calder Valley Fell Runners,SM,01:04:32
Sam Watson,Wharfedale Harriers,SM,01:04:39
Darren Kay,Calder Valley Fell Runners,M40,01:04:41
Pete Vale,Mercia Fell RC,M40,01:04:43
Tom Saville,Dark Peak Fell Runners Club,MU23,01:04:45
Killian Mooney,Horwich RMI Harriers,MU23,01:05:27
Will Boothman,Dark Peak Fell Runners Club,SM,01:05:29
Jason Williams,Calder Valley Fell Runners,M40,01:05:32
Robert Little,Dark Peak Fell Runners Club,SM,01:05:38
Pete Hodges,Dark Peak Fell Runners Club,SM,01:05:40
Mark Roberts,Borrowdale Fell Runners,M50,01:05:51
Kieran Hodgson,Helm Hill Runners,M40,01:06:19
Adam Osborne,Leeds City AC,SM,01:06:21
Joe Baxter,Pudsey & Bramley AC,SM,01:06:48
Annie Conway,Ambleside AC,SL,01:06:55
Paul Aitken,Helm Hill Runners,SM,01:07:19
