name,club,category,time
Alex Whittem,Calder Valley FR,M,00:36:19
Graeme Brown,Calder Valley FR,M,00:37:09
Nick Barber,Todmorden Harriers,M,00:37:27
Jon Wright,Todmorden Harriers,M40,00:38:12
Marc Sennet,Wharfdale Harriers,M,00:38:36
Darren Fishwick,Chorley,M40,00:38:54
Joe Washington,Calder Valley FR,M,00:39:19
Mark Goldie,Calder Valley FR,M40,00:39:28
Jonathan Collins,Stainland Lions,M,00:39:45
Liam Gough,Calder Valley FR,M,00:39:52
Chris Jackson,Glossopdale,M,00:40:22
Robert Paradise,Calder Valley FR,M,00:40:30
Mark Wharton,Calder Valley FR,M40,00:40:40
Chris Pender,Newburgh,M40,00:41:21
Jon Mitcham,Todmorden Harriers,M50,00:41:34
Marcel Ellison,Todmorden Harriers,M,00:41:38
Thornton Taylor,Rossendale Harriers,M50,00:41:43
Mark Pottinger,Stainland Lions,M,00:41:46
Dan Taylor,Todmorden Harriers,M,00:42:00
Toby Cotterill,Calder Valley FR,M,00:42:09
Helen Fines,Calder Valley FR,W40,00:42:13
Steve Sladdin,Halifax Harriers,M,00:42:14
Declan O'Duffy,Bowland FR,M50,00:42:22
Neil Hardiman,Clayton Le Moors,M40,00:42:31
Tristan Sheard,Stainland Lions,M40,00:42:35
Chris Goddard,U/A,M,00:43:05
Ashley  Sharp,Calder Valley FR,M,00:43:46
Robert Bolton,U/A,M40,00:43:51
Dave Collins,Todmorden Harriers,M50,00:43:55
Jim Mosley,Calder Valley FR,M40,00:44:00
S McAleavy,Marsh Harriers,M,00:44:02
Graham Hill,Calder Valley FR,M40,00:44:10
Gary Quested,Todmorden Harriers,M40,00:44:18
James Kershaw,Calder Valley FR,M,00:44:23
Andrew Shone,Tynedale Harriers,M50,00:45:05
Martin Roberts,Todmorden Harriers,M50,00:45:27
Matt Flanagan,U/A,M40,00:45:32
Stephen Grimley,Calder Valley FR,M40,00:45:47
Michael Toman,Rossendale Harriers,M40,00:45:50
Mark Dobney,U/A,M40,00:46:07
Lance Parker,Calder Valley FR,M40,00:46:14
Greg Elwell,U/A,M,00:46:22
John Bassinder,Stainland Lions,M50,00:46:32
Martin Farrar,Wharfdale Harriers,M50,00:46:50
Barry Scholes,Wharfdale Harriers,M60,00:47:00
Chris Green,Bishop Stortford,M40,00:47:15
Simon Anderton,Todmorden Harriers,M50,00:47:17
Roger Haworth,Todmorden Harriers,M40,00:47:19
Lucy Needham,Holmfirth,W,00:47:25
Ben Faulks,U/A,M,00:47:31
Chris Cavey,Heptonstall,M40,00:47:35
Tim Brooks,Calder Valley FR,M40,00:47:51
Harry Atkinson,Bingley,M60,00:48:03
Simon Fisher,Calder Valley FR,M40,00:48:12
Rebecca Patrick,Todmorden Harriers,W40,00:48:26
Mark Anderton,Todmorden Harriers,M50,00:49:21
Julie Field,Stainland Lions,W40,00:49:26
Nathan Kennaugh,Calder Valley FR,M,00:49:31
Kate Mansell,Calder Valley FR,W40,00:49:34
Ian Hollas,Trawden,M40,00:49:42
Molly Heitz,U/A,W40,00:50:02
Trevor Longman,Macclesfield Harriers,M60,00:50:03
Paul McKay,Calder Valley FR,M40,00:50:03
Don Nichol,Burnden RR,M50,00:50:04
Dave Culpan,Calder Valley FR,M50,00:50:19
Sally Cawton,Halifax Harriers,W40,00:50:41
Matin Cawton,Halifax Harriers,M40,00:50:41
Lesley Fisher,Burnden,W50,00:50:50
John Nunn,Calder Valley FR,M50,00:50:53
Robert Halstead,U/A,M50,00:51:27
Paul Davies,U/A,M,00:51:48
Andrew Meek,Calder Valley FR,M40,00:51:50
Aileen Baldwin,Stainland Lions,W60,00:51:53
Colin Hughes,Stainland Lions,M50,00:52:04
Stuart Wolstenholme,U/A,M40,00:52:16
Paul Cruthers,Todmorden Harriers,M50,00:52:22
Robert Naylor,U/A,M40,00:52:35
Kath Hoyer,Wesham RR,W50,00:52:37
Brian Skelmerdine,Calder Valley FR,M60,00:53:13
Stephen Fish,Clayton Le Moors,M60,00:53:33
Bob Howard,Calder Valley FR,M50,00:53:44
Darren Wake,U/A,M40,00:53:59
Craig Smith,U/A,M50,00:54:01
Bob Baker,Otley A.C.,M50,00:54:05
Steven Cavell,Calder Valley FR,M50,00:54:14
James Law,Heptonstall Hurriers,M,00:55:08
Ian Hartman,Baildon Runners,M60,00:55:08
Charlie Boyce,Calder Valley FR,M40,00:55:36
Richard Treitl,Barlick Fell Runners,M60,00:55:44
Steven Gardner,Wreake Runners,M50,00:55:55
Matt Barber,U/A,M,00:56:05
Barbara Savage,Clayton Le Moors,W40,00:56:25
Andy Wright,GMP A/S,M50,00:56:26
Thirza Hyde,Calder Valley FR,W50,00:57:02
Caren Crabtree,Wharfdale Harriers,W,00:57:23
Linda Hayles,Calder Valley FR,W50,00:59:22
Steven Boyer,Stainland Lions,M50,00:59:23
Michael Frost,Clayton Le Moors,M50,00:59:52
Jo Rutter,U/A,W40,01:00:32
Andrea Marshall,Todmorden Harriers,W,01:00:53
Robert Hirst,Clayton Le Moors,M60,01:01:24
Sarah Dunnakely,Calder Valley FR,W40,01:01:27
Neil Croasdell,Calder Valley FR,M60,01:01:34
Catherine Plane,Calder Valley FR,W,01:01:49
Jeremy Godden,U/A,M50,01:02:39
Andrew Biddle,West Pennine,M60,01:03:21
Don Buffham,Otley,M50,01:05:26
David Danbury,U/A,M60,01:08:16
Sarah Kidd,Halifax Harriers,W,01:09:10
Rachel Sykes,Halifax Harriers,W,01:09:39
Helen Newsome,U/A,W,01:22:47
Sophie Jeffreys,U/A,W,01:22:48
