name,club,category,time
Stephen Cunningham,Mourne Runners,Mo,01:38:14
Des Woods,Mourne Runners,M40,01:38:41
Johnny Steede,Ballymena Runners,Mo,01:40:02
Sam Heron,Mourne Runners,Mo,01:45:49
Neil Carty,North Belfast,M40,01:46:47
Clive Bailey,Mourne Runners,Mo,01:49:52
Mark Alexander,Ballymena Runners,M40,01:52:49
Emmett McAllister,Ballymena Runners,Mo,01:53:47
Jim Brown,BARF,M50,01:54:23
Pete Grant,NCR,M40,01:58:23
Simon Reeve,Fermanagh Orienteers,Mo,01:59:32
Cecil McCullough,Mourne Runners,M50,02:00:10
Jim Patterson,Newcastle AC,M60,02:00:53
Shileen O'Kane,Lagan Valley,F40,02:02:32
Warren Cartmill,Team Purple,M40,02:02:53
Paul Waters,NCR,Mo,02:03:03
Kevin Murdock,Team Purple,M40,02:05:35
Paddy Mallon,BARF,M45,02:06:22
David Bell,Mourne Runners,M50,02:07:08
Ciara Largey,Unattached,Fo,02:07:14
Mike Barton,Mourne Runners,M55,02:08:27
Jason Sevlin,Armagh AC,Mo,02:08:56
Gerry Kingston,BARF,M45,02:10:14
Padraig Muldoon,Armagh AC,M45,02:10:51
Brian Wilson,Newcastle AC,M40,02:14:51
Brendan O'Hagan,Team Purple,M55,02:15:09
Noel Douglas,Mourne Runners,M50,02:17:36
Leslie Mullholland,Not The Sunday Run,M50,02:18:56
John Trainor,Unattached,Mo,02:19:43
Willy John Brown,Mourne Runners,M55,02:22:15
Mark Cooper,Not The Sunday Run,M40,02:22:15
Megan Wilson,East Down AC,Wo,02:22:23
Eamon McConvey,Team Purple,M50,02:22:25
Jackie Toal,BARF,F40,02:23:08
Declan McGrellis,Lagan Valley O,M40,02:23:10
Horace De Courcy-Wheeler,Not The Sunday Run,M50,02:23:16
Trevor Wilson,BARF,M50,02:23:57
Paul Leblanc,Team Purple,M45,02:24:44
Hugh Suffern,Not The Sunday Run,M50,02:25:02
Brian Wilson,East Down AC,M45,02:29:54
Joe Finnegan,NCR,Mo,02:30:44
Ricky Cowan,Mourne Runners,M60,02:33:34
Andrew McGibbon,BARF,M40,02:34:36
Clarke Campbell,BARF,M40,02:39:55
Andy Bridge,BARF,M45,02:40:05
Hazel McLaughlin,Lagan Valley,F35,02:40:10
Donal O'Kane,BARF,M45,02:40:56
Seamus White,Newcastle AC,M50,02:41:46
Brian Hamilton,East Down AC,M60,02:50:13
Paul Smyth,Ajax,M45,02:52:47
Dermot Macauley,Not The Sunday Run,M50,02:52:51
Susie Carson,Lagan Valley O,F50,02:52:52
Stephen Sloan,Mourne Runners,Mo,02:58:59
Declan Morgan,City Of Lisburn,Mo,03:13:09
Ian Taylor,BARF,M60,03:26:39
Eddie O'Hagan,Team Purple,M50,Dnf
Niall King,NCR,Mo,Dnf
Tiarnan Muldoon,Armagh AC,MJun,Relay
