name,club,category,time
Steve Vernon,Stockport,,00:55:03
Andi Jones,Salford,,00:55:40
Nick Swinburn,NFR,,00:56:49
Adam Osborne,Leeds City,,00:57:14
Chris Smith,Thames Valley H,,00:57:30
Martin Cox,Salford,V40,00:57:35
Orlando Edwards,Shaftesbury Barnet,,00:57:55
Robbie Simpson,Deeside R,,00:58:05
James McMullan,Thames Valley H,,00:58:54
Huw Lobb,Bedford & County,,00:59:11
Simon Deakin,Leeds City,,00:59:26
Joseph Morwood,Aldershot Farnham,,00:59:43
Steve Cale,Mercia FR,,00:59:53
Sam Hesling,Carnethy,,01:00:00
Matt Whitfield,Bingley,,01:00:19
John Brown,Salford,V40,01:00:54
Gary Priestley,Horwich,,01:00:59
Ben Mounsey,Calder Valley,,01:01:30
Tom Merson,Bristol & West AC,,01:01:59
Danny Hope,Pudsey & Bramley,,01:02:05
Tom Adams,Ilkley,,01:02:27
Paul Faulkner,Carnethy,,01:03:05
Frederick Slemeck,Leeds Univ.,,01:03:49
Philip Sanderson,Northumberland FR,V40,01:03:58
Jason Williams,Charnwood AC,,01:04:56
Martin Mikkelsen-Barron,Borrowdale,,01:05:19
Ricky Challinor,Liverpool Harriers,,01:06:06
Dan Whitehead,Deeside R,,01:06:57
Andrew Schofield,Borrowdale,V40,01:07:04
Peter Ryder,Cardiff AC,,01:07:47
Alex Whittem,Calder Valley,,01:08:06
Grant Cunliffe,Rossendale,,01:10:42
Mark Ketley,Crook & District,,01:14:48
David Armstrong,NFR,V50,01:15:59
Oscar Guallar,Scarborough AC,,01:18:57
Geoff Davis,NFR,V50,01:24:08
Kevin Challinor,Deeside AC,V50,01:33:47
William Johnstone,Preston H,V40,01:39:00
