name,club,category,time
Allan Bogle,City Of Derry AC,MO,01:05:30
Iain Whiteside,Carnethy HRC,MO,01:05:40
Neil Northrop,Dark Peak Fell Runners,MO,01:06:01
Andrew Fallas,Carnethy HRC,MO,01:06:06
Simon Bailey,Mercia Fell Runners,MO,01:06:09
Rob Jebb,Bingley Harriers,MO,01:06:16
Jon Bowie,Mercia Fell Runners,MO,01:06:30
Mark Addison,Helm Hill Runners,MO,01:06:36
Morgan Donnelly,Borrowdale,MV40,01:06:38
Jim Davies,Borrowdale,MV40,01:06:41
Rhys Findlay-Robinson,Dark Peak Fell Runners,MO,01:07:29
Tom Cringle,Manx Fell Runners,MO,01:10:22
Rob Hope,Pudsey And Bramley,MO,01:10:43
Karl Gray,Calder Valley Fell Runners,MV40,01:11:19
Tim Ellis,Calder Valley Fell Runners,MO,01:11:23
Lloyd Taggart,Manx Fell Runners,MV40,01:11:39
Martin Mikkelsen-Barron,Borrowdale,MO,01:11:58
William Neill,Mercia Fell Runners,MU23,01:12:03
Jonny Steede,Ballymena Runners,MO,01:12:09
Michael Reid,Carnethy HRC,MO,01:12:43
Jamie Luxmoore,Ambleside AC,MO,01:12:58
Ian Nixon,Pudsey And Bramley,MO,01:13:03
David Taylor,Dark Peak Fell Runners,MV40,01:13:55
Simon Patton,Dark Peak Fell Runners,MV40,01:14:03
Nicholas Charlesworth,Wharfedale Harriers,MV40,01:14:09
Stewart Whitlie,Carnethy HRC,MV50,01:14:12
Michael Robinson,Dark Peak Fell Runners,MV40,01:14:21
Robert Little,Dark Peak Fell Runners,MO,01:14:44
Todd Oates,Ambleside AC,MO,01:14:52
Paul Tierney,Ambleside AC,MO,01:15:01
George Foster,Ambleside AC,MO,01:17:09
Craig Mattocks,Carnethy HRC,MV40,01:17:44
Ryan Stewart,Dundee Hawkhill Harriers,MO,01:18:17
Niall Bourke,Pudsey And Bramley,MO,01:18:32
Finlay Wild,Lochaber Athletic Club,MO,01:19:11
Sam Watson,Wharfedale Harriers,MO,01:19:41
Alex McVey,Carnethy HRC,MO,01:19:57
Danny Hope,Pudsey And Bramley,MO,01:20:44
Richard Roberts,Eryri Harriers,MO,01:20:50
Peter Mackie,Shettleston Harriers,MO,01:21:00
Neil Ashcroft,Ambleside AC,MV40,01:21:27
Antony Meanwell,Borrowdale,MV40,01:22:58
Phil Davies,Borrowdale,MV40,01:23:02
