name,club,category,time
Simon Bailey,Mercia,Msen,01:07:01
Jack Ross,Staff Moorlands,Mu23,01:11:17
Damion Nicholls,Wilmslow,Msen,01:12:39
Adam Taylor,Dark Peak,Msen,01:13:14
Julian Goodwin,Boalloy,M40,01:13:36
Tom Bush,Altrincham,Msen,01:13:37
Noel Curtis,Pennine,M40,01:14:18
Ian Mills,FRA,Msen,01:14:27
Neil Pettie,Goyt Valley,M40,01:15:06
James Oddy,Staff Moorlands,Msen,01:15:18
Kenny Malton,Shelton Striders,Msen,01:15:20
James Walker,Shelton Striders,Msen,01:15:32
Edward James,Belper Harriers,Msen,01:17:04
David Garner,Manchester YMCA,M50,01:17:11
Peter Nield,Macc Harriers,Msen,01:17:26
Clive Fitzpatrick,U/A,M40,01:18:25
Austin Frost,Dark Peak,M40,01:18:27
Robin A Hope,Staff Moorlands,M45,01:18:41
Olivia Wallwin,Altrincham,Wsen,01:20:05
Chris Meir,U/A,M45,01:20:23
Mathew Basnett,Mow Cop,Msen,01:23:10
Mark Griffiths,Manchester YMCA,Msen,01:23:22
Alex Mason,Delamere Spartons,Msen,01:23:22
Sam Pole,Fleckney And Kibworth,Msen,01:23:32
Patrick Munro,Shelton Striders,Msen,01:23:43
David Hulley,Stockport Harriers,Msen,01:23:45
Andy Barnett,Dark Peak,M50,01:23:59
Jonathan Hardman,U/A,Msen,01:24:27
Dave Sules,Pennine,M50,01:24:41
Alex Buckley,Shelton Striders,M40,01:24:48
Dave Clarke,Congleton Harriers,Msen,01:24:59
James Cox,FRA,Msen,01:25:09
David Lawrence,Macc Harriers,Msen,01:25:26
Ian Warhurst,Pennine,M55,01:25:42
Gavin Brookes,South Cheshire Harriers,M40,01:26:02
Nick Wallis,Dark Peak,M40,01:26:04
Ben Fletcher,Delamere Spartans,Msen,01:26:06
James Hobson,Goyt Valley,Msen,01:26:12
Phil Matthews,Wilmslow RC,Msen,01:26:34
Adam Neale,Wilmslow RC,M40,01:26:39
Martin Dearden,Staff Moorlands,M40,01:26:43
Zoe Proctor,Pennine,Wsen,01:26:48
Mark Woodhouse,Handsworth,M40,01:26:57
Brett Belshaw,Erewash Valley,Msen,01:27:14
Shawn Cooper,Shelton Striders,Msen,01:27:14
Ruth Barry,Trentham RC,Wsen,01:27:27
Jon Bale,Wilmslow RC,M50,01:28:18
Gabriel Hutchings,Ashbourne,M50,01:28:27
Neil Clarke,Macc Harriers,M50,01:28:30
John Peel,Pennine,Msen,01:28:37
Keith G Holmes,Dark Peak,M60,01:28:46
David Whitfield,U/A,M45,01:29:25
Andrew Basey,Heanor RC,Msen,01:29:37
Nicky Spinks,Dark Peak,W45,01:29:40
Mark Ruston,Goyt Valley,Msen,01:29:55
Lucas Jones,Goyt Valley,M40,01:31:01
Matt Yardley,U/A,M40,01:31:04
Ann-Marie Jones,Altrincham,W60,01:31:15
Lee Campbell,Boalloy,M50,01:31:41
Tim Buck,Pennine,Msen,01:31:55
Stephen Wright,U/A,Msen,01:32:23
Frank Murphy,U/A,Msen,01:32:33
Christopher Dawson,Salford Harriers,Msen,01:32:38
Oliver Cook,Long Eaton,M45,01:32:57
Geraint Davies,U/A,Msen,01:33:00
Lee Grant,Goyt Valley,M45,01:33:04
Andy Buck,Steel City Striders,M55,01:33:26
David Follett,Mow Cop,M40,01:33:34
Peter Stanley,Penniston Footpath Runners,M55,01:33:39
Bruce Humphrey,Altrincham,Msen,01:33:44
Nigel Lindop,Biddulph,M40,01:33:48
Steve Macha,Boalloy,M50,01:33:51
Jerry Cook,Shepshed RC,M50,01:34:02
Helen Kirk,Dark Peak,Wsen,01:34:20
Geoff Kirk,Dark Peak,M50,01:34:21
Roger Cotterill,U/A,M50,01:34:34
Sean Ollier,Belper Harriers,Msen,01:34:41
Steve Wickham,Erewash Valley,M55,01:34:48
Katy Busfield,Ashbourne,W40,01:34:56
Thomas Spencer,U/A,Mu23,01:35:22
Alison Wainwright,Staff Moorlands,W45,01:35:25
Ingrid Storm,Chorlton Runners,Wsen,01:35:25
Ashley Coates,South Cheshire Harriers,M40,01:35:32
Phil Fortun,Coniston FR,Msen,01:35:53
Ben Jay,Goyt Valley,M40,01:36:08
Andy Gray,Port Sunlight Runners,M40,01:36:14
Andy Watts,Cheshire Hill Racers,M60,01:36:17
Alasdair Duncan,Ashbourne,M55,01:36:42
Simon Bolton,Cheshire Hill Racers,M50,01:37:02
Mike Symons,U/A,M45,01:37:20
David Morris,Cheshire Hash House Harriers,M45,01:37:59
Chris Horsfall,Handsworth Road Hogs,M55,01:38:01
Simon Parker,Cheshire Hash House Harriers,M50,01:38:02
Louise Gordon,South Cheshire Harriers,W40,01:38:13
David Betteley,South Cheshire Harriers,M40,01:38:14
Ceri Stewart,Worksworth RC,Wsen,01:38:17
Dave Patrick,Ashbourne,M45,01:38:24
Dave Heath,Mow Cop,M50,01:38:27
Mark Checkley,Lostock AC,M50,01:38:34
Dave Jones,Newcastle AC,M45,01:38:55
John Guest,Trentham RC,M55,01:39:06
David Wakefield,U/A,M40,01:39:18
Ali Alsaadi,Bellevue Racers,M40,01:39:39
Gavin Mendham,Wilmslow RC,M60,01:39:50
Chris Stewart,Manchester Harriers,Msen,01:40:01
Tim Wright,Erewash Valley,M45,01:40:21
Paul Burchell,Long Eaton,M50,01:40:29
Tony Hulme,Wilmslow RC,M65,01:41:11
Mark Whelan,Goyt Valley,M45,01:41:44
Stephanie Wood,U/A,W40,01:42:38
Ian Ankers,Staff Moorlands,M60,01:42:43
David Ashton,Manchester YMCA,M65,01:42:56
James Gu,Manchester YMCA,Msen,01:42:58
Gordon Hutchins,Sandbach Striders,M50,01:43:07
Eleanor Wainwright,Staff Moorlands,WU23,01:43:13
Chris Ainsworth,U/A,M40,01:43:22
Amy Durrant,South Cheshire Harriers,Wsen,01:43:23
Barbara Clayton,Olney Runners,W40,01:43:33
